species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order,flavor_text,name
s_43042a37,5.0,id-597,304,4.0,10.0,,4,90,50,0,20,0,2,0,0.0,0.0,,"This Pokémon scrapes its spikes across rocks,and then uses the tips of its feelers to absorbthe nutrients it finds within the stone.",Ferrothorn
s_43042a37,5.0,id-597,304,4.0,10.0,,4,90,50,0,20,0,2,0,0.0,0.0,,Its spikes are harder than steel. This Pokémoncrawls across rock walls by stabbing the spikeson its feelers into the stone.,Ferrothorn
s_96d2fa86,8.0,,442,5.0,,,4,255,50,0,20,0,5,0,0.0,0.0,,"It spends its entire life inside an apple. It hidesfrom its natural enemies, bird Pokémon, bypretending it’s just an apple and nothing more.",Applin
s_96d2fa86,8.0,,442,5.0,,,4,255,50,0,20,0,5,0,0.0,0.0,,"As soon as it’s born, it burrows into an apple. Notonly does the apple serve as its food source, butthe flavor of the fruit determines its evolution.",Applin
s_1d184354,5.0,,305,4.0,11.0,,-1,130,50,0,20,0,4,0,0.0,0.0,,The two minigears that compose this Pokémonare closer than twins. They mesh well only witheach other.,Klink
s_1d184354,5.0,,305,4.0,11.0,,-1,130,50,0,20,0,4,0,0.0,0.0,,It’s suspected that Klink were the inspirationbehind ancient people’s invention of thefirst gears.,Klink
s_ee02ecda,7.0,,421,1.0,4.0,,-1,255,0,0,120,0,1,0,1.0,0.0,,"It survives by absorbing light. After a long timespent slumbering underground, impuritiesaccumulated within it, causing its body to darken.",Necrozma
s_ee02ecda,7.0,,421,1.0,4.0,,-1,255,0,0,120,0,1,0,1.0,0.0,,"It needs light to survive, and it goes on arampage seeking it out. Its laser beams willcut anything to pieces.",Necrozma
s_0da04acf,8.0,id-813,431,4.0,,,1,45,50,0,20,0,4,0,0.0,0.0,,Its thick and fluffy fur protects it from the coldand enables it to use hotter fire moves.,Raboot
s_0da04acf,8.0,id-813,431,4.0,,,1,45,50,0,20,0,4,0,0.0,0.0,,"It kicks berries right off the branches of treesand then juggles them with its feet, practicingits footwork.",Raboot
s_e633d4d1,7.0,id-744,383,3.0,8.0,,4,90,50,0,15,0,2,0,0.0,0.0,,This Lycanroc is calm and cautious. The rocksjutting from its mane are razor sharp.,Lycanroc
s_e633d4d1,7.0,id-744,383,3.0,8.0,,4,90,50,0,15,0,2,0,0.0,0.0,,"With swift movements, this Pokémon graduallybacks its prey into a corner. Lycanroc’s fangs arealways aimed toward opponents’ weak spots.",Lycanroc
s_17e96f6f,4.0,,211,2.0,6.0,,1,45,70,0,30,0,5,0,0.0,0.0,,It lived in jungles around 100million years ago. Its skull is ashard as iron.,Cranidos
s_6f79a8af,5.0,id-498,257,8.0,6.0,,1,45,70,0,20,0,4,0,0.0,0.0,122.0,"When its internal fire flares up, itsmovements grow sharper and faster.When in trouble, it emits smoke.",Pignite
s_3b6c95f9,5.0,,257,8.0,8.0,,1,45,70,0,20,0,4,0,0.0,0.0,121.0,It can deftly dodge its foe’s attackswhile shooting fireballs from its nose.It roasts berries before it eats them.,Tepig
s_08c4b001,3.0,,100,2.0,6.0,1.0,4,125,50,1,20,0,2,0,0.0,0.0,,It tends to move in a pack. Individuals squashagainst one another to toughen their spirits.,Wynaut
s_08c4b001,3.0,,100,2.0,6.0,1.0,4,125,50,1,20,0,2,0,0.0,0.0,,It tends to move in a pack with others.They cluster in a tight group to sleep in a cave.,Wynaut
s_ec81c406,4.0,,252,1.0,12.0,,-1,3,0,0,120,0,1,0,0.0,1.0,,It can lull people to sleep andmake them dream. It is activeduring nights of the new moon.,Darkrai
s_1aff20e9,4.0,,250,2.0,12.0,,-1,3,70,0,10,0,1,0,0.0,1.0,,"Born on a cold seafloor, itwill swim great distances toreturn to its birthplace.",Manaphy
s_b298d84a,4.0,,254,9.0,8.0,,-1,3,0,0,120,0,1,1,0.0,1.0,199.0,"It is described in mythology asthe Pokémon that shaped theuniverse with its 1,000 arms.",Arceus
s_7f50c4de,4.0,,253,5.0,8.0,,-1,45,100,0,120,0,4,1,0.0,1.0,,It lives in flower patches andavoids detection by curling upto look like a flowering plant.,Shaymin
s_93c59ceb,5.0,,256,5.0,6.0,,1,45,70,0,20,0,4,0,0.0,0.0,118.0,It is very intelligent and calm.Being exposed to lots of sunlight makesits movements swifter.,Snivy
s_e2635484,3.0,id-276,138,2.0,9.0,3.0,4,45,70,0,15,0,4,0,0.0,0.0,,"SWELLOW flies high above our heads,making graceful arcs in the sky.This POKéMON dives at a steep angle assoon as it spots its prey. The haplessprey is tightly grasped by SWELLOW’sclawed feet, preventing escape.",Swellow
s_f40ef8df,5.0,id-496,256,5.0,2.0,,1,45,70,0,20,0,4,0,0.0,0.0,120.0,It can stop its opponents’movements with just a glare. It takesin solar energy and boosts it internally.,Serperior
s_312ed1a3,5.0,id-495,256,5.0,6.0,,1,45,70,0,20,0,4,0,0.0,0.0,119.0,"It moves along the ground as if sliding.Its swift movements befuddle its foes,and it then attacks with a vine whip.",Servine
s_93b7fa1f,7.0,id-790,413,7.0,9.0,,-1,45,0,0,120,0,1,0,1.0,0.0,,"Known as the Beast That Calls the Moon, thisPokémon lives by taking in any and all light andconverting it into its own energy.",Lunala
s_93b7fa1f,7.0,id-790,413,7.0,9.0,,-1,45,0,0,120,0,1,0,1.0,0.0,,"It steals the light from its surroundings and thenbecomes the full moon, showering its own lightacross the night sky.",Lunala
s_04b2e2dc,7.0,,414,9.0,10.0,,-1,45,0,0,120,0,1,0,0.0,0.0,,One of several mysterious Ultra Beasts. Peopleon the street report observing those infestedby it suddenly becoming violent.,Nihilego
s_61bde07f,7.0,id-789,413,2.0,1.0,,-1,45,0,0,120,0,1,0,1.0,0.0,,The absorption of starlight fuels this Pokémon’sgrowth. The shell that encases it is harder thanany known material.,Cosmoem
s_61bde07f,7.0,id-789,413,2.0,1.0,,-1,45,0,0,120,0,1,0,1.0,0.0,,"It sucks in dust from the air at an astounding rate,frantically building up energy within its core aspreparation for evolution.",Cosmoem
s_f6299ac9,3.0,,138,2.0,9.0,3.0,4,200,70,0,15,0,4,0,0.0,0.0,,"TAILLOW courageously stands itsground against foes, however strongthey may be.This gutsy POKéMON will remain defianteven after a loss. On the other hand,it cries loudly if it becomes hungry.",Taillow
s_19de751f,7.0,,417,1.0,6.0,,-1,45,0,0,120,0,1,0,0.0,0.0,,"One of the mysterious life-forms known as UltraBeasts. Astonishing electric shocks emanatefrom its entire body, according to witnesses.",Xurkitree
s_9c9ac1da,7.0,,418,5.0,12.0,,-1,45,0,0,120,0,1,0,0.0,0.0,,It appeared from the Ultra Wormhole. Witnessesobserved it flying across the sky at high speed.,Celesteela
s_5e5a9f89,7.0,,415,8.0,10.0,,-1,45,0,0,120,0,1,0,0.0,0.0,,"This Ultra Beast appeared from another world.It shows off its body, but whether that displayis a boast or a threat remains unclear.",Buzzwole
s_46563b47,7.0,,383,3.0,8.0,,4,190,50,0,15,0,2,0,0.0,0.0,,"This Pokémon can bond very strongly with itsTrainer, but it also has a habit of biting. Raisinga Rockruff for a long time can be challenging.",Rockruff
s_46563b47,7.0,,383,3.0,8.0,,4,190,50,0,15,0,2,0,0.0,0.0,,"This Pokémon intimidates opponents by strikingthe ground with the rocks on its neck. Themoment an opponent flinches, Rockruff attacks.",Rockruff
s_e7b22f53,7.0,id-751,387,5.0,14.0,,4,100,50,0,15,0,2,0,0.0,0.0,,"It launches water bubbles with its legs, drowningprey within the bubbles. This Pokémon can thentake its time to savor its meal.",Araquanid
s_e7b22f53,7.0,id-751,387,5.0,14.0,,4,100,50,0,15,0,2,0,0.0,0.0,,"It acts as a caretaker for Dewpider, putting theminside its bubble and letting them eat anyleftover food.",Araquanid
s_26fa687e,7.0,,420,1.0,6.0,,-1,45,0,0,120,0,1,0,0.0,0.0,,"It has gobbled mountains and swallowed wholebuildings, according to reports. It’s one of theUltra Beasts.",Guzzlord
s_ee1bc1cd,4.0,id-401,208,8.0,13.0,,4,45,70,0,15,1,4,0,0.0,0.0,,It crosses its knifelike arms infront of its chest when it cries.It can compose melodies ad lib.,Kricketune
s_a692fe96,4.0,,209,2.0,8.0,,4,235,50,0,20,1,4,0,0.0,0.0,34.0,This Pokémon generates electricity by contractingits muscles. Excited trembling is a sign that Shinxis generating a tremendous amount of electricity.,Shinx
s_a692fe96,4.0,,209,2.0,8.0,,4,235,50,0,20,1,4,0,0.0,0.0,34.0,Electricity makes this Pokémon’s fur glow. Shinxsends signals to others of its kind by shaking thetip of its tail while the tail tip is shining brightly.,Shinx
s_78885468,3.0,,189,4.0,3.0,7.0,1,25,50,0,40,1,1,0,0.0,0.0,,Rock-hard scales and oil-filled swim bladdersallow this Pokémon to survive the intense waterpressure of the deep sea.,Relicanth
s_78885468,3.0,,189,4.0,3.0,7.0,1,25,50,0,40,1,1,0,0.0,0.0,,"This Pokémon was discovered during deep-seaexploration. Its appearance hasn’t changed in100,000,000 years, so it’s called a living fossil.",Relicanth
s_7571bad9,3.0,id-366,188,6.0,2.0,7.0,4,60,70,0,20,0,5,0,0.0,0.0,,"GOREBYSS lives in the southern seasat extreme depths. Its body is built towithstand the enormous pressure ofwater at incredible depths. Because ofthis, this POKéMON’s body is unharmedby ordinary attacks.",Gorebyss
s_7d423e70,4.0,,158,5.0,12.0,,4,255,50,1,20,0,4,0,0.0,0.0,,"The pollen it releases contains poison. If thisPokémon is raised on clean water, the poison’stoxicity is increased.",Budew
s_7d423e70,4.0,,158,5.0,12.0,,4,255,50,1,20,0,4,0,0.0,0.0,,"This Pokémon is highly sensitive to temperaturechanges. When its bud starts to open, that meansspring is right around the corner.",Budew
s_9fe0110a,3.0,,137,3.0,7.0,2.0,4,255,50,0,15,0,4,0,0.0,0.0,,"If it remains still, it looks just like a real nut.It delights in surprising foraging Pokémon.",Seedot
s_9fe0110a,3.0,,137,3.0,7.0,2.0,4,255,50,0,15,0,4,0,0.0,0.0,,It attaches itself to a tree branch using the top ofits head. Strong winds can sometimes make it fall.,Seedot
s_89cf0bd8,4.0,id-403,209,2.0,8.0,,4,120,100,0,20,1,4,0,0.0,0.0,35.0,"By joining its tail with that of another Luxio, thisPokémon can receive some of the other Luxio’selectricity and power up its own electric blasts.",Luxio
s_89cf0bd8,4.0,id-403,209,2.0,8.0,,4,120,100,0,20,1,4,0,0.0,0.0,35.0,"Upon encountering an opponent, this Pokémonprepares for battle by extending its claws, whichcan put out 1,000,000 volts of electricity.",Luxio
s_00c4f2a8,4.0,id-404,209,2.0,8.0,,4,45,50,0,20,1,4,0,0.0,0.0,36.0,"Luxray can see through solid objects. It willinstantly spot prey trying to hide behind walls,even if the walls are thick.",Luxray
s_00c4f2a8,4.0,id-404,209,2.0,8.0,,4,45,50,0,20,1,4,0,0.0,0.0,36.0,"Seeing through solid objects uses up a lot ofLuxray’s electricity, so the Pokémon sleeps forlong periods of time to store up energy.",Luxray
s_f488e500,3.0,,187,2.0,3.0,7.0,4,255,50,0,20,0,4,0,0.0,0.0,60.0,This Pokémon’s body is covered in blubber andimpressively round. It’s faster for Spheal to rollaround than walk.,Spheal
s_f488e500,3.0,,187,2.0,3.0,7.0,4,255,50,0,20,0,4,0,0.0,0.0,60.0,"As it drifts among the waves, Spheal probesthe sea. As soon as it spots prey, it informs theWalrein in its herd.",Spheal
s_62e72e2e,3.0,id-361,186,4.0,1.0,1.0,4,75,50,0,20,0,2,1,0.0,0.0,94.0,"It has a body of ice that won’t melt, even withfire. It can instantly freeze moisture inthe atmosphere.",Glalie
s_62e72e2e,3.0,id-361,186,4.0,1.0,1.0,4,75,50,0,20,0,2,1,0.0,0.0,94.0,It can instantly freeze moisture in theatmosphere. It uses this power to freeze its foes.,Glalie
s_adf76528,3.0,,186,4.0,12.0,1.0,4,190,50,0,20,0,2,0,0.0,0.0,93.0,"It’s said that if they are seen at midnight, they’llcause heavy snow. They eat snow and iceto survive.",Snorunt
s_adf76528,3.0,,186,4.0,12.0,1.0,4,190,50,0,20,0,2,0,0.0,0.0,93.0,"It can only survive in cold areas. It bounceshappily around, even in environments as cold as−150 degrees Fahrenheit.",Snorunt
s_244f9e96,3.0,id-271,136,5.0,12.0,9.0,4,45,50,0,15,1,4,0,0.0,0.0,,"The rhythm of bright, festive music activatesLudicolo’s cells, making it more powerful.",Ludicolo
s_244f9e96,3.0,id-271,136,5.0,12.0,9.0,4,45,50,0,15,1,4,0,0.0,0.0,,"If it hears festive music, it begins moving inrhythm in order to amplify its power.",Ludicolo
s_606ea839,3.0,id-366,188,2.0,2.0,7.0,4,60,70,0,20,0,5,0,0.0,0.0,,HUNTAIL’s presence went unnoticed bypeople for a long time because it livesat extreme depths in the sea.This POKéMON’s eyes can see clearlyeven in the murky dark depths of theocean.,Huntail
s_085b66f3,3.0,,188,2.0,1.0,7.0,4,255,70,0,20,0,5,0,0.0,0.0,,CLAMPERL’s sturdy shell is not only goodfor protection - it is also used forclamping and catching prey.A fully grown CLAMPERL’s shell will bescored with nicks and scratches allover.,Clamperl
s_2bf314b3,3.0,id-364,187,2.0,8.0,7.0,4,45,50,0,20,0,4,0,0.0,0.0,62.0,"Walrein form herds of 20 to 30 individuals.When a threat appears, the herd’s leader willprotect the group with its life.",Walrein
s_2bf314b3,3.0,id-364,187,2.0,8.0,7.0,4,45,50,0,20,0,4,0,0.0,0.0,62.0,Walrein’s tusks keep growing throughout its life.Tusks broken in battle will grow back to theirusual impressive size in a year.,Walrein
s_ad4f4313,3.0,id-363,187,2.0,3.0,7.0,4,120,50,0,20,0,4,0,0.0,0.0,61.0,"Sealeo live on top of drift ice. They go swimmingwhen they’re on the hunt, seeking out their preyby scent.",Sealeo
s_ad4f4313,3.0,id-363,187,2.0,3.0,7.0,4,120,50,0,20,0,4,0,0.0,0.0,61.0,"This Pokémon has a habit of spinning roundthings on its nose, whether those things arePoké Balls or Spheal.",Sealeo
s_1fc107a6,2.0,,10,10.0,8.0,2.0,4,190,50,1,10,0,2,0,0.0,0.0,15.0,"Despite its small size, it can zap even adulthumans. However, if it does so, it alsosurprises itself.",Pichu
s_1fc107a6,2.0,,10,10.0,8.0,2.0,4,190,50,1,10,0,2,0,0.0,0.0,15.0,"The electric sacs in its cheeks are small. If even alittle electricity leaks, it becomes shocked.",Pichu
s_a9f035d7,5.0,id-568,290,5.0,12.0,,4,60,50,0,20,0,2,0,0.0,0.0,,"This Pokémon eats trash, which turns into poisoninside its body. The main component of thepoison depends on what sort of trash was eaten.",Garbodor
s_a9f035d7,5.0,id-568,290,5.0,12.0,,4,60,50,0,20,0,2,0,0.0,0.0,,The toxic liquid it launches from its right armis so virulent that it can kill a weakenedcreature instantly.,Garbodor
s_1488174c,5.0,,290,5.0,12.0,,4,190,50,0,20,0,2,0,0.0,0.0,,"Its favorite places are unsanitary ones. If youleave trash lying around, you could even findone of these Pokémon living in your room.",Trubbish
s_1488174c,5.0,,290,5.0,12.0,,4,190,50,0,20,0,2,0,0.0,0.0,,This Pokémon was born from a bag stuffed withtrash. Galarian Weezing relish the fumes belchedby Trubbish.,Trubbish
s_9fa78ecd,2.0,,14,6.0,6.0,4.0,6,150,140,1,10,0,3,0,0.0,0.0,,"According to local rumors, Cleffa are often seenin places where shooting stars have fallen.",Cleffa
s_9fa78ecd,2.0,,14,6.0,6.0,4.0,6,150,140,1,10,0,3,0,0.0,0.0,,"Because of its unusual, starlike silhouette, peoplebelieve that it came here on a meteor.",Cleffa
s_0f2625ad,5.0,id-564,288,2.0,6.0,,1,45,50,0,30,0,2,0,0.0,0.0,,"Carracosta completely devours its prey—bones,shells, and all. Because of this, Carracosta’s ownshell grows thick and sturdy.",Carracosta
s_0f2625ad,5.0,id-564,288,2.0,6.0,,1,45,50,0,30,0,2,0,0.0,0.0,,This Pokémon emerges from the water in searchof prey despite the fact that it moves moreslowly on land.,Carracosta
s_dfbd949f,5.0,,288,2.0,8.0,,1,45,50,0,30,0,2,0,0.0,0.0,,"This Pokémon inhabited ancient seas. Althoughit can only crawl, it still comes up onto land insearch of prey.",Tirtouga
s_dfbd949f,5.0,,288,2.0,8.0,,1,45,50,0,30,0,2,0,0.0,0.0,,Tirtouga is considered to be the ancestor ofmany turtle Pokémon. It was restored to lifefrom a fossil.,Tirtouga
s_77e41fcc,5.0,id-566,289,10.0,9.0,,1,45,50,0,30,0,2,0,0.0,0.0,,"It needs a running start to take off. If Archeopswants to fly, it first needs to run nearly 25 mph,building speed over a course of about 2.5 miles.",Archeops
s_77e41fcc,5.0,id-566,289,10.0,9.0,,1,45,50,0,30,0,2,0,0.0,0.0,,"Though capable of flight, Archeops wasapparently better at hunting on the ground.",Archeops
s_7c20d3b9,5.0,,289,10.0,9.0,,1,45,50,0,30,0,2,0,0.0,0.0,,"This Pokémon was successfully restored from afossil. As research suggested, Archen is unableto fly. But it’s very good at jumping.",Archen
s_7c20d3b9,5.0,,289,10.0,9.0,,1,45,50,0,30,0,2,0,0.0,0.0,,"Archen is said to be the ancestor of birdPokémon. It lived in treetops, eating berriesand bug Pokémon.",Archen
s_4b4a2eb7,5.0,,286,1.0,9.0,,4,45,50,0,20,0,2,0,0.0,0.0,,Psychic power allows these Pokémon to fly. Somesay they were the guardians of an ancient city.Others say they were the guardians’ emissaries.,Sigilyph
s_4b4a2eb7,5.0,,286,1.0,9.0,,4,45,50,0,20,0,2,0,0.0,0.0,,A discovery was made in the desert whereSigilyph fly. The ruins of what may have beenan ancient city were found beneath the sands.,Sigilyph
s_fdf24df2,2.0,,86,2.0,3.0,7.0,4,190,50,0,20,0,1,0,0.0,0.0,,"Its antennae, which evolved from a fin, have bothpositive and negative charges flowing through them.",Chinchou
s_fdf24df2,2.0,,86,2.0,3.0,7.0,4,190,50,0,20,0,1,0,0.0,0.0,,"On the dark ocean floor, its only means ofcommunication is its constantly flashing lights.",Chinchou
s_aebb0264,5.0,id-562,287,10.0,5.0,,4,90,50,0,25,0,2,0,0.0,0.0,,This Pokémon has a body of sparkling gold.People say it no longer remembers that it wasonce human.,Cofagrigus
s_aebb0264,5.0,id-562,287,10.0,5.0,,4,90,50,0,25,0,2,0,0.0,0.0,,There are many depictions of Cofagrigusdecorating ancient tombs. They’re symbolsof the wealth that kings of bygone eras had.,Cofagrigus
s_529d93a1,5.0,,287,1.0,4.0,,4,190,50,0,25,0,2,0,0.0,0.0,,"It wanders through ruins by night, carrying a maskthat’s said to have been the face it had when itwas still human.",Yamask
s_529d93a1,5.0,,287,1.0,4.0,,4,190,50,0,25,0,2,0,0.0,0.0,,"The spirit of a person from a bygone age becamethis Pokémon. It rambles through ruins, searchingfor someone who knows its face.",Yamask
s_eb3e9f94,3.0,,201,10.0,12.0,4.0,-1,3,100,0,120,0,1,0,0.0,1.0,,"Once every 1,000 years, the singing of a purevoice will rouse this Pokémon from its near-perpetual slumber. It wakes for only seven days.",Jirachi
s_eb3e9f94,3.0,,201,10.0,12.0,4.0,-1,3,100,0,120,0,1,0,0.0,1.0,,"It’s believed that when this Pokémon wakes fromits 1,000-year slumber, it will grant any wisheswritten on the notes attached to its head.",Jirachi
s_0022d6bd,3.0,,200,5.0,2.0,5.0,-1,45,0,0,120,0,1,1,1.0,0.0,200.0,"RAYQUAZA lived for hundreds of millionsof years in the earth’s ozone layer, never descending to the ground.This POKéMON appears to feed on waterand particles in the atmosphere.",Rayquaza
s_e8ebbb6d,2.0,,118,1.0,8.0,6.0,4,120,35,0,20,0,1,0,0.0,0.0,,It uses differentkinds of cries forcommunicating withothers of its kindand for pursuingits prey.,Houndour
s_b40d4e32,2.0,id-228,118,1.0,8.0,6.0,4,45,35,0,20,1,1,1,0.0,0.0,,"If you are burnedby the flames itshoots from itsmouth, the painwill never goaway.",Houndoom
s_53801eec,3.0,,197,2.0,9.0,9.0,0,3,90,0,120,0,1,1,1.0,0.0,,LATIOS has the ability to make its foesee an image of what it has seen orimagines in its head.This POKéMON is intelligent andunderstands human speech.,Latios
s_adabe60f,3.0,,196,8.0,9.0,9.0,8,3,90,0,120,0,1,1,1.0,0.0,,"LATIAS is highly sensitive to theemotions of people. If it senses anyhostility, this POKéMON ruffles thefeathers all over its body and criesshrilly to intimidate the foe.",Latias
s_9cdd23fd,3.0,,199,8.0,6.0,6.0,-1,3,0,0,120,0,1,1,1.0,0.0,194.0,GROUDON has long been described in mythology as the POKéMON that raisedlands and expanded continents.This POKéMON took to sleep after acataclysmic battle with KYOGRE.,Groudon
s_af5f9619,3.0,,198,2.0,3.0,7.0,-1,3,0,0,120,0,1,1,1.0,0.0,,KYOGRE has the power to create massiverain clouds that cover the entire skyand bring about torrential downpours.This POKéMON saved people who weresuffering from droughts.,Kyogre
s_ede6bf4d,2.0,,113,6.0,14.0,7.0,6,60,50,0,20,0,3,0,0.0,0.0,,It will regrow any branches that break off itshead. People keep particularly beautiful Corsolabranches as charms to promote safe childbirth.,Corsola
