artist_credit,position,artist,name
ac3800,6,a89,雪菜
ac3590,0,a579,Jus de Bocse
ac1767,0,a1899,跳房子
ac2430,0,a1003,Inepsy
ac1522,0,a1645,James Ray  The Longfolk
ac3745,0,a3749,Magnus Lindberg
ac1333,0,a1450,Signal Hill
ac1507,0,a1629,Spyweirdos
ac4428,0,a4653,The Very Sexuals
ac427,0,a453,Leger des Heils
ac919,0,a994,Vexillum
ac2059,0,a2183,Disorder
ac628,0,a671,Ленинград
ac163,0,a2928,Morning Haze
ac1542,0,a1668,Fred Hammond
ac1954,0,a2089,Steven Halpern
ac203,0,a3472,Smokey Robinson  The Miracles
ac3519,0,a3684,Kobranocka
ac2635,0,a1359,Banetoriko
ac3881,0,a4740,Arthur Brown
ac1298,0,a1417,Das Niveau singt
ac1723,0,a7,Mills Embargo
ac4168,0,a1078,Cobee
ac648,0,a694,Vanilla Chainsaws
ac2705,0,a2855,DAN
ac3880,0,a854,Fredi
ac3191,0,a3345,Commander Tom
ac892,0,a513,Flathead Seven
ac2607,0,a2767,MOTO
ac60,0,a63,Jet
ac3808,0,a3980,The Kid Stuff Repertory Company
ac1592,0,a294,Operation Ivy
ac2792,0,a2934,Pete Seeger
ac1434,0,a1557,Boc Scadet
ac2191,0,a2320,ADX
ac4375,1,a4141,Frauenarzt
ac4375,0,a317,Mr Long
ac1491,0,a541,Jagar Tharn
ac4427,0,a4652,Hadiqa Kiani
ac4283,0,a4484,Matlubeh
ac1019,0,a1099,Peter Principle
ac3569,0,a3723,Rilo Kiley
ac2643,0,a2792,Madog
ac371,0,a390,Último Gobierno
ac1028,1,a4457,John Giuffrida
ac1028,2,a3079,Wayne Wright
ac1028,0,a2830,The Ruby Braff George Barnes Quartet
ac3016,0,a3165,Dionne Warwick
ac48,0,a1130,Mark OConnor
ac2791,0,a2933,Clinton Shorter
ac3682,0,a2270,Atlas
ac3015,0,a3164,Джем
ac3487,0,a3650,Jane Monheit
ac3586,0,a4688,The Gordons
ac2659,0,a2808,Chewy Marble
ac3218,0,a3369,Mason Williams
ac2457,0,a2624,Alborosie
ac1196,0,a1301,Elliott Smith
ac3891,0,a1913,Gacharic Spin
ac3753,0,a3925,Pierre Rapsat
ac3145,1,a4499,London Symphony Orchestra
ac3145,0,a4674,Ella Fitzgerald
ac1642,0,a1775,La Inestable
ac1587,0,a3502,Fin Alfred Larsen
ac398,0,a423,Duoteque
ac1331,0,a4767,Prinz Porno
ac1331,1,a3444,Kobra
ac2551,0,a2709,Zdeněk Zdeněk
ac4622,0,a1815,White Noise
ac2749,0,a4580,Nach Scratch
ac493,0,a4135,This Awakening
ac3560,0,a4858,Purcell
ac352,0,a368,Smadj
ac1987,0,a2120,The Ozark Alliance
ac3525,0,a3687,Richard Hallebeek  Antti Kotikoski
ac1990,0,a2125,Yves Desrosiers
ac4495,0,a4731,Slàinte Mhath
ac1838,0,a1970,Big Ray
ac1706,0,a1483,Visitors
ac3913,0,a3102,Roberto Silva
ac2001,0,a1994,Hanya Yanagihara
ac2001,1,a2129,Oliver Wyman
ac509,0,a549,Johann Kuhnau
ac1035,0,a1114,Yıldız Tilbe
ac3095,0,a3244,Janno Gibbs
ac2272,0,a3127,Da Vincis Notebook
ac393,0,a417,Within Temptation
ac129,0,a128,Aerosmith
ac196,0,a213,Sevendust
ac1596,0,a1731,Pieter K
ac4464,0,a4696,Inigo Kennedy
ac2007,0,a2143,Jannes
ac1113,0,a3782,Larry Rhodes
ac512,0,a1187,The California Aggie Marching Banduh
ac86,0,a3824,Bernard Herrmann
ac965,0,a1047,Superuva
ac547,0,a583,Earth and Fire
ac1620,0,a1754,Buzz Fuzz
ac640,0,a685,Chainreactor
ac1229,0,a1338,The Mission
ac2831,0,a2972,Subject to Change
ac3405,0,a3558,Reparata  The Delrons
ac1691,0,a1826,Phil Woods  The Festival Orchestra
ac830,0,a886,Sanjay Mishra
ac1848,0,a4475,Teresa Cristina e Grupo Semente
ac420,0,a2571,Manhattan Strings
ac4345,0,a4556,Orphaned Land
ac412,0,a439,Steve Tilston
ac4019,0,a4199,Veer Chasm
ac3716,0,a3879,Chaos Royale
ac1254,1,a4671,Anla Courtis
ac1254,0,a364,Kawabata Makoto
ac3534,0,a116,Autechre
ac161,0,a167,Django Reinhardt
ac3604,0,a3762,Lieven Tavernier
ac1061,0,a1141,Nevermore
ac939,0,a1011,Chris Egan
ac911,0,a4476,Kevin Hewick
ac1614,0,a1750,Scattered Order
ac4206,0,a4410,Ich  Ich
ac2375,0,a4634,Five Blind Boys Of Alabama
ac3900,0,a4076,Rolf Zuckowski
ac1624,0,a1758,KnockDiesel
ac807,0,a860,Newham Generals
ac3559,0,a3716,JAM Project
ac1375,0,a1496,Epik High
ac3461,0,a3614,Corona
ac1381,0,a1501,Steve Hackett
ac759,0,a817,John Clifford White
ac1814,0,a3717,Mike Candys
ac2555,0,a2716,Bonfire Madigan
ac4378,0,a2407,The Hawkins
ac3966,0,a4152,Luc de Larochellière
ac3700,0,a653,SBK
ac658,0,a704,Malevolent Creation
ac4411,0,a3128,Koji Kondo
ac153,0,a156,Katherines Favorites
ac720,0,a772,Peter Sijbenga
ac4010,0,a1827,Tereza Tarouca
ac102,0,a98,Marianne  Michael
ac3723,0,a3886,Nattefrost
ac498,1,a4850,Bill Bruford
ac498,0,a1609,Patrick Moraz
ac1536,0,a282,Contramarca
ac4362,0,a4573,Andy Joslin
ac3176,0,a3332,Gloria Estefan
ac4599,0,a4836,Whirlpool Productions
ac3989,0,a643,Dark Lotus
ac3174,0,a3331,Victims Family
ac4308,0,a4513,Simon Chamberlain
ac4556,0,a1016,Meredith dAmbrosio
ac3228,0,a973,Spear of Destiny
ac151,0,a154,Norah Jones
ac1479,0,a1596,Dark Tribe
ac735,0,a794,Nevertheless
ac2997,0,a3142,Fireside
ac2268,0,a4646,Eddy Kaiser
ac3237,0,a3488,Black Bottle Riot
ac1463,0,a1580,Filipe Catto
ac2906,0,a3044,Charlie Christian
ac834,0,a892,Kelly Marie
ac811,0,a4176,Alexander Klaws
ac302,0,a308,The Bakers
ac1669,0,a1807,Glen Gray  His Orchestra
ac331,0,a2233,Monster Mike Welsh
ac841,1,a863,Ferdl
ac841,0,a4619,Harry Gump
ac1407,0,a1528,Art Pepper
ac3165,0,a3322,Benestrophe
ac1573,0,a189,Giant Claw
ac3912,0,a4090,Champion
ac2040,0,a2167,Manuela
ac4580,0,a2747,The Masterplan
ac2178,0,a2309,Malahora
ac2086,0,a2042,Driver Drive Faster
ac1646,0,a2953,De Romeos
ac1667,0,a1805,Sandy Dillon
ac2288,0,a4156,BIX
ac4188,0,a4392,Sunn O
ac3968,0,a4154,Chevelle
ac4349,0,a4559,Harp 46
ac1665,0,a1938,Fernando Villalona
ac361,0,a379,Partia
ac1538,0,a1663,California Guitar Trio
ac2720,0,a1849,Kraftwerk
ac4629,0,a4865,Emrah
ac2630,0,a2784,RADWIMPS
ac479,0,a520,Lester Young
ac1424,0,a1548,Madonna Over Yorkshire
ac3743,0,a3911,Steppenwolf
ac3171,0,a3157,90BOYSHAWN
ac1827,0,a1955,Feel
ac1084,0,a1163,afrodynamix
ac3361,0,a3516,Catherine Sauvage
ac4516,0,a4750,Etnica
ac2642,0,a2791,Tequilajazzz
ac3474,0,a3628,Grant Hart
ac386,0,a599,Lil Wayne
ac386,1,a1746,Mannie Fresh
ac3614,0,a3772,Charlie Parker
ac3929,0,a3901,Les Forbans
ac2576,0,a2739,The Pirates
ac2337,0,a2486,The Arrivals
ac2758,0,a2896,Apostle of Hustle
ac1115,0,a1210,Louis Armstrong
ac3607,0,a1477,Haus Arafna
ac4627,0,a4868,Sexsonica
ac2189,0,a2319,Contra
ac1970,0,a2104,Durrty Goodz
ac180,0,a3256,Raul de Souza
ac1685,0,a1819,Circulus in Taberna
ac3549,0,a3710,Canoofle
ac570,0,a608,Attention
ac4053,0,a4230,Joy Williams
ac3403,0,a3555,Мираж
ac134,0,a134,Jody Watley
ac2487,0,a2656,Rinôçérôse
ac3721,0,a3884,SNMNMNM
ac228,0,a241,Dollar
ac202,0,a221,Della Bosiers
ac1409,0,a138,Epsylon
ac2838,0,a2977,The Tilted Head of Compassion
ac2650,0,a2796,Jud Caswell
ac1306,0,a3149,ETO
ac1668,0,a1806,Little Bushman
ac703,0,a755,Дмитрий Ревякин
ac1008,0,a1092,Another Race
ac692,0,a745,Sharks Keep Moving
ac4284,0,a4485,Joe Cuba Sextet
ac2790,0,a980,Enzo Carella
ac2321,0,a2472,Tante Leen
ac2757,0,a2895,Émilie Simon
ac3212,0,a588,Someone Still Loves You Boris Yeltsin
ac3430,0,a3642,Anthrax
ac2329,0,a489,The Association
ac2237,0,a2375,Kongehuset
ac1161,0,a1261,Baruka
ac2521,0,a2681,Matt Hill
ac4252,0,a4456,The Ascent of Everest
ac4455,0,a4686,De La Soul
ac510,1,a570,Zach Lemmon
ac510,0,a184,Alexander Rudd
ac1977,0,a2108,Stormtraxx
ac2282,0,a2427,Arno Schmidt
ac3977,0,a4166,Wolverines Big Band
ac1857,0,a1989,Nemo
ac614,0,a652,Saya
ac3858,0,a2417,Fabe
ac2940,0,a3075,Space Safari
ac4490,0,a493,Adna
ac3526,0,a99,Richard M Sherman
ac3526,1,a2666,Robert B Sherman
ac1311,0,a1429,Rei Harakami
ac137,0,a139,Goldie Lookin Chain
ac686,0,a737,Kevin Coyne
ac321,0,a329,Bazar
ac2701,0,a3581,Chris Seefried
ac2162,0,a2293,Convoj
ac362,0,a380,Dropping Daylight
ac3947,0,a4133,The Fake Fictions
ac3750,0,a4209,Racer X
ac3536,0,a3697,Nits
ac2762,0,a2831,Jimmy Jim
ac1373,0,a1494,Pavilhão 9
ac3757,0,a3928,Juha Tapio
ac1069,0,a1055,Christopher James Thomas
ac1069,1,a96,Jesse Rhodes
ac2803,0,a2948,Brinsley Schwarz
ac1748,0,a1885,John Coltrane
ac968,0,a1049,Exited
ac1419,0,a1995,Jon Hansson
ac508,0,a548,The Dining Rooms
ac2728,0,a2869,Flesh Intoxication
ac664,0,a714,Scissorfight
ac3066,0,a3219,The Playtones
ac3205,0,a3354,Palancar
ac322,0,a330,Al Jolson
ac3973,0,a4162,Jenny Morris
ac330,0,a807,Julian Sandell
ac330,1,a1553,Guy McAffer
ac3168,0,a3324,The Move
ac2477,0,a2645,Mike Barnard
ac902,0,a4000,The OSU Mens Glee Club
ac1883,0,a2003,Star Tattooed
ac1883,1,a413,AVA
ac2339,0,a2491,Larry Elgart  His Manhattan Swing Orchestra
ac2271,0,a2416,The Perceptionists
ac3225,0,a3380,横山菁児
ac3428,0,a3579,Lady Miss Bunny
ac700,0,a2584,Lars Winnerbäck
ac700,1,a1646,Hovet
ac1600,0,a1737,Rufus Zuphall
ac2876,0,a3017,Javier Solís
ac2408,0,a1116,Quirk
ac696,0,a2295,Chris Blackwell
ac1029,0,a1108,Georges Delerue
ac326,0,a606,Simon Benson
ac326,1,a1326,Michael Tauben
ac1962,0,a2097,Andrew Kingslow
ac2483,0,a3020,Joanna Stingray
ac1654,0,a1791,Lackluster
ac4547,0,a4787,Giant Sand
ac589,0,a3327,寺嶋民哉
ac3088,0,a73,Nusrat Fateh Ali Khan
ac2406,0,a2573,Riverdogs
ac2325,0,a4099,Kai Reuter
ac2325,1,a2911,Joerg Putzig
ac3857,0,a4034,Barbara Hendricks
ac2049,0,a2172,Bosque
ac2387,0,a2554,Times Square Church
ac2800,0,a4119,Glenn Crytzers Savoy Seven
ac4471,0,a4705,IntraxVenom Entertainment
ac4414,0,a4637,Luna
ac1811,0,a1943,Revis
ac1997,0,a2133,The Coke Dares
ac2323,0,a3071,Osoch
ac3389,0,a617,Urban Dance Squad
ac1509,0,a1632,Nodes of Ranvier
ac2144,0,a2268,Fernando Noronha  Black Soul
ac4167,0,a4368,Traindodge
ac4040,0,a1133,Lita Roza
ac4094,0,a1475,Mötley Crüe
ac971,0,a1051,Linard Bardill
ac497,0,a2899,Ashentide
ac4000,0,a4182,Soffull
ac2545,0,a2703,Grupo Marina Perla
ac3535,0,a2863,Die Froschkönige
ac2951,0,a2072,Michael McArthur
ac300,0,a307,Rosannas Raiders
ac1000,0,a1082,Chris Smither
ac1228,0,a1189,Another Green World
ac63,0,a66,Marcia Hines
ac669,0,a718,Kategorie C
ac3000,0,a3144,Don Huonot
ac1177,0,a1282,Alanis Morissette
ac4323,0,a4527,Dead Vampires
ac1813,0,a1945,Thunder
ac804,0,a4520,Fatali
ac856,0,a915,鷺巣詩郎
ac3336,0,a3491,The Rhombus
ac3406,0,a3559,Johnny Mercer
ac1503,0,a1624,Stephen Lynch
ac1731,0,a1865,Doc Powell
ac1590,0,a444,Bud Powell
ac513,0,a552,Chunky Nelson
ac389,0,a535,Rename
ac1805,0,a1937,Black Bear
ac87,0,a526,Asking Abby
ac3674,1,a2995,The Stunned Guys
ac3674,0,a1149,Neophyte
ac1886,0,a2018,Vir Unis
ac301,0,a2819,Tears of Martyr
ac3390,0,a3540,Nükhet Duru
ac502,0,a985,Coma Club
ac249,0,a258,NǽnøĉÿbbŒrğ VbëřřĦōlökäävsŦ
ac3070,0,a3224,Andy Hopkins
ac1266,0,a1374,Song of Zarathustra
ac1547,0,a1673,Alvin Lee
ac2163,0,a3103,Tintenwolf
ac3272,0,a3419,SNFU
ac441,0,a468,Elizabeth Gaver
ac2438,0,a2608,Ross Hardy
ac879,0,a3576,Vanity Beach
ac2322,0,a2473,Heather Myles
ac1532,0,a1655,Premiata Forneria Marconi
ac1678,0,a4757,C‐Bo
ac222,0,a239,Supabond
ac844,0,a2809,The Trypes
ac2481,0,a2649,高田雅史
ac4391,0,a4607,Luciferi Excelsi
ac3725,1,a2833,Carla Marie
ac3725,0,a1566,Jaimeson
ac3825,0,a3996,Rocketsmiths
ac655,0,a763,David Wiffen
ac870,0,a933,Rolf Wikström
ac4361,0,a2154,GaMetal
ac148,0,a553,Linda Lewis
ac2182,0,a2313,Jérémie Kisling
ac4355,0,a4564,Pepe Deluxé
ac793,0,a850,Man Parrish
ac1432,0,a3837,Hästpojken
ac3823,0,a3994,HateSphere
ac4176,0,a4378,Douglas J Cohen
ac3916,0,a384,Madeline
ac2345,0,a2500,De Lyckliga Kompisarna
ac884,0,a953,Moonflowers
ac3313,0,a3469,Supercharger
ac4043,0,a4220,Ad Frank
ac464,0,a503,MERRY
ac3258,0,a4626,The Ethel Mertz Experience
ac2437,0,a2195,Tale of Voices
ac2241,0,a2379,Pachamama Crew
ac424,0,a1822,Emile Barnes
ac3399,0,a3550,Godspeed You Black Emperor
ac1350,0,a1473,Dziuks Küche
ac2094,0,a2213,The Zone
ac2652,0,a2798,Lisa Nilsson
ac1673,0,a1808,梶浦由記
ac4093,0,a4275,Rita Reys
ac4224,0,a4020,Jetty Rae
ac4312,0,a4516,The Singers Unlimited
ac557,0,a590,Tait
ac620,0,a659,鈴木雅之
ac2042,0,a2169,Las Hermanas Faez
ac1034,0,a1113,Johnny Griffin
ac1150,0,a1250,Lamiel
ac1714,0,a4540,Bill Harley
ac2905,0,a3043,DalDilVog
ac433,0,a1725,Brad Yoder
ac4228,0,a3118,The Ancient Doom
ac1288,0,a1405,AntiNowhere League
ac4560,0,a4861,Charley Pride
ac2313,0,a2463,The Stupids
ac4150,0,a4347,Tony Sly
ac2468,0,a2633,Tzant
ac4058,0,a4234,Gezoleen
ac91,0,a92,Bob Evans
ac2012,0,a2787,Julia A Noack
ac2485,0,a2654,Star of Ash
ac3044,0,a3192,Las Estrallas Cobo
ac1363,0,a862,Distinct Nature
ac2972,0,a3108,Mariachi Peñatitlan
ac419,0,a2370,Shh This Is a Library
ac875,0,a943,Nitzer Ebb
ac4317,0,a3621,Sam Tsui
ac3370,0,a615,Hoodoo Gurus
ac2778,0,a2640,Chris Standring
ac2778,1,a1315,Kathrin Shorr
ac250,0,a4504,High Tone Son of a Bitch
ac4625,0,a1711,Trudy and the Romance
ac4015,0,a4195,Emmanuel Moire
ac1869,0,a1703,T‐Bone Walker
ac2195,0,a2327,Mike Mainieri
ac1837,0,a4860,Friedhelm Flamme
ac4129,0,a2794,Alexey Volkov
ac4129,2,a866,Mark Gorenstein
ac4129,1,a3235,Orchestra New Russia
ac2048,0,a1555,Vadim Gluzman
ac2048,1,a1550,Angela Yoffe
ac2707,0,a3694,孫燕姿
ac2233,0,a3098,Joseph Cornwell
ac2233,2,a280,Andrew Parrott
ac2233,1,a2338,Taverner Choir  Players
ac2773,1,a320,Musical Youth
ac2773,0,a2891,Donna Summer
ac2982,0,a3119,Kid Abelha
ac2877,0,a2653,Ex Cathedra
ac2877,1,a1986,Jeffrey Skidmore
ac946,1,a3476,Katia  Marielle Labèque
ac946,0,a4034,Barbara Hendricks
ac1841,0,a75,Philharmonia Orchestra
ac1841,1,a2482,Sir William Walton
ac3175,0,a931,Scott Ross
ac1531,1,a4597,DJ Supreme
ac1531,0,a3719,Porn Kings
ac1604,2,a3402,Albek Duo
ac1604,0,a1762,RTÉ National Symphony Orchestra
ac1604,1,a4331,Paul Phillips
ac1980,0,a1824,Ensemble DENEB
ac2806,0,a1107,Bobby Blue Bland
ac1213,1,a3095,Michael Gungor
ac1213,0,a1832,Jars of Clay
ac1523,2,a1983,Nikolaus Harnoncourt
ac1523,0,a2426,Rachel Yakar
ac1523,1,a2691,Mozartorchester des Opernhauses Zürich
ac120,0,a118,Samson François
ac3577,0,a1081,Yves Nat
ac4122,0,a4312,Duke Ellington
ac1543,0,a1669,今堀恒雄
ac552,2,a2935,Peter Holman
ac552,0,a1072,Red Byrd
ac552,1,a3582,The Parley of Instruments
ac1205,0,a2062,Austin Moon
ac1492,1,a179,Anthony Goldstone
ac1492,0,a3850,Cummings String Trio
ac2060,0,a2184,Maria Callas
ac4504,0,a115,Kevin J Colver
ac4504,2,a1642,Lillian Stokes
ac4504,1,a2231,Donald
ac2352,0,a1969,Dimitri Kitayenko
ac3231,1,a1432,Sir Charles Mackerras
ac3231,0,a4027,Prague Symphony Orchestra
ac2095,0,a2214,Ton Koopman
ac1864,1,a4240,Anthony Rolfe Johnson
ac1864,0,a722,Arleen Augér
ac1864,3,a191,Mozarteum Orchester Salzburg
ac1864,4,a2349,Leopold Hager
ac1864,2,a4620,Cornelia Wulkopf
ac174,2,a3470,Václav Neumann
ac174,1,a1465,Česká filharmonie
ac174,0,a2390,Angelica May
ac3777,0,a1119,Michael B Tretow
ac3755,0,a23,Pittsburgh Symphony Orchestra
ac3755,1,a431,Lorin Maazel
ac4276,1,a1019,O Sambalanco Trio
ac4276,0,a3266,Lennie Dale
ac4494,0,a4730,Adam Harasiewicz
ac2380,0,a2200,Diogenes Quartett
ac2657,1,a1032,Janos Solyom
ac2657,0,a1182,Birgit Nilsson
ac2580,0,a4096,Reyli
ac2580,1,a2488,Armando Manzanero
ac4307,0,a4512,岩代太郎
ac517,0,a3504,Alexander Armstrong
ac517,1,a2892,Orchestra of the Swan
ac517,2,a989,Tom Hammond
ac1021,0,a1682,Jouni Somero
ac3941,0,a25,Gregor Popovic
ac3941,2,a3346,Jean Toulier
ac3941,1,a1452,Nürnberger Symphoniker
ac1734,0,a1666,The Sixteen
ac1734,1,a1804,Harry Christophers
ac20,1,a392,Academy of St Martin in the Fields
ac20,0,a1015,Agnes Baltsa
ac20,2,a2711,Neville Marriner
ac1833,0,a2818,Catherine Latzarus
ac1727,1,a3186,Libor Pešek
ac1727,0,a4845,BBC Philharmonic
ac4466,0,a3151,Alpha Blondy
ac4466,1,a4316,The Wailers
ac820,0,a256,Kodály Quartet
ac2069,1,a4809,Édouard Lindenberg
ac2069,0,a3086,Nordwestdeutsche Philharmonie
ac2056,1,a3638,Juri Nakashima
ac2056,0,a715,The Bilinda Butchers
ac3758,0,a3929,Desford Colliery Band
ac1476,1,a3888,Hans Swarowsky
ac1476,0,a4027,Grosses Symphonieorchester
ac2771,0,a102,Ellen Dijkhuizen
ac2771,3,a4857,Kees Wieringa
ac2771,2,a4041,Fred Oldenburg
ac2771,1,a4376,Polo de Haas
ac1893,0,a3351,Phantasm
ac115,0,a1672,Leslie Howard
ac890,1,a4390,Kosti Vehanen
ac890,0,a309,Marian Anderson
ac4037,0,a1437,アリス九號
ac1279,0,a1396,Orpheus Chamber Orchestra
ac3185,0,a3341,산울림
ac2495,0,a2661,谭盾
ac3379,2,a57,Concentus Musicus Wien
ac3379,3,a1983,Nikolaus Harnoncourt
ac3379,1,a1681,Rotraud Hansmann
ac3379,0,a4831,Max van Egmond
ac3514,0,a3678,Stan Kenton and His Orchestra
ac3084,0,a3236,Joanne Shenandoah
ac3528,0,a977,London Philharmonic Orchestra
ac3528,1,a778,David Parry
ac2171,1,a2466,Joan Sutherland
ac2171,3,a4294,Richard Bonynge
ac2171,2,a3808,Welsh National Orchestra
ac2171,0,a3649,Susanne Mentzer
ac2229,0,a2365,Jussi Björling
ac2846,1,a3766,Igor Stravinsky
ac2846,0,a1462,Columbia Symphony Orchestra
ac4394,1,a3429,Paul Freeman
ac4394,2,a1902,Alex Klein
ac4394,0,a4336,Český národní symfonický orchestr
ac1749,0,a2991,Christian Gerhaher
ac1749,1,a136,Gerold Huber
ac4048,1,a416,Alexander Melnikov
ac4048,0,a2926,Isabelle Faust
ac3802,6,a4370,Reinhardt Lutz
ac3802,2,a1809,Radio‐Symphonieorchester Wien
ac3802,5,a941,Milan Horvat
ac3802,4,a2078,Stuttgarter Kammerorchester
ac3802,3,a2873,Simfonični orkester RTV Slovenija
ac3802,7,a1510,Marko Munih
ac3802,1,a412,Nemzeti Filharmonikus zenekar
ac3802,0,a2721,Hungarian State Orchestra
ac3802,8,a2127,Martin Sieghart
ac1822,1,a4618,Philippe Herreweghe
ac1822,0,a4615,Collegium Vocale Gent
ac446,0,a475,Vulgaires machins
ac1358,0,a1177,Olivier Cazal
ac1850,0,a1983,Nikolaus Harnoncourt
ac2632,0,a2538,Accademia della magnifica comunità
ac913,0,a2929,Rashad
ac913,1,a4174,Confidence
ac4618,0,a2419,Eivind Aadland
ac4618,1,a4867,WDR Sinfonieorchester Köln
ac2976,0,a3111,Alexandre Tharaud
ac4552,2,a2394,Michael Collins
ac4552,0,a3410,Judith Pearce
ac4552,1,a4600,Gareth Hulse
ac3885,0,a4064,Murray Perahia
ac4447,1,a2142,Michel Plasson
ac4447,0,a481,Orchestre national du Capitole de Toulouse
ac3414,0,a796,Bach‐Collegium Stuttgart
ac3414,1,a3280,Helmuth Rilling
ac733,0,a3846,Μάνος Χατζιδάκις
ac733,1,a3528,Αλίκη Καγιαλόγλου
ac3818,0,a4483,Sinfóníuhljómsveit Íslands
ac3818,1,a1749,Bjarte Engeset
ac1023,1,a2222,Salvador Mas Conde
ac1023,0,a3212,Württembergische Philharmonie Reutlingen
ac2784,0,a2924,Jaill
ac3328,1,a3937,Eugen Jochum
ac3328,0,a600,Orchester der Deutschen Oper Berlin
ac2853,0,a3027,Christopher Herrick
ac3200,1,a2247,José Serebrier
ac3200,0,a477,Bournemouth Symphony Orchestra
ac3853,0,a4029,Tõnis Mägi
ac1304,0,a110,The Hollywood Studio Symphony
ac1304,1,a1742,John Williams
ac1148,0,a2343,坂本千夏
ac1684,0,a3052,Panther MIZONOKUCHI
ac3194,0,a3348,Jenő Jandó
ac4126,1,a4171,Robert King
ac4126,0,a1079,The Kings Consort
ac3578,0,a3133,Frederick Noad
ac19,0,a1885,John Coltrane
ac19,1,a3312,Don Cherry
ac3360,1,a2998,Claudio Scimone
ac3360,0,a4826,I Solisti Veneti
ac2721,0,a4066,Michael Endres
ac2894,1,a4548,Геннадий Николаевич Рождественский
ac2894,0,a4282,Большой симфонический оркестр имени П И Чайковского
ac2747,0,a1583,Mikhail Pletnev
ac4353,1,a1951,Nicolaus Adam Strunck
ac4353,2,a4860,Friedhelm Flamme
ac4353,0,a4474,Delphin Strunck
ac141,0,a143,Various Artists
ac4452,1,a836,Eshpai
ac4452,0,a2838,Kapustin
ac828,2,a2353,Musica ad Rhenum
ac828,0,a4858,Purcell
ac828,3,a820,Jed Wentz
ac828,1,a3866,Galliard
ac288,0,a296,Κώστας Τουρνάς
ac3987,1,a2338,Taverner Choir  Players
ac3987,0,a784,Handel
ac3987,2,a280,Andrew Parrott
ac3048,0,a1416,Platform Breez
ac3048,1,a1407,Poschek
ac3320,0,a3476,Katia  Marielle Labèque
ac2346,0,a2482,Walton
ac2346,3,a2482,Sir William Walton
ac2346,2,a75,Philharmonia Orchestra
ac2346,1,a1643,Sir Laurence Olivier
ac494,0,a3830,Domenico Scarlatti
ac494,1,a931,Scott Ross
ac3781,0,a3954,The Infesticons
ac2638,0,a432,SAYURI
ac2995,1,a405,Sissy Spacek
ac2995,0,a1313,Harper Lee
ac878,1,a3635,Force Fed Life
ac878,0,a2480,Nihilistic Misanthropy
ac3305,0,a3320,Achilles
ac3305,1,a3318,Engineer
ac1979,1,a1824,Ensemble DENEB
ac1979,0,a1606,Koji Asano
ac216,0,a233,Complys
ac3855,0,a1579,Épictète
ac3855,1,a2941,Philippe Lejour
ac1713,0,a4369,Westwood
ac478,0,a519,36
ac13,0,a12,菅野よう子
ac1116,2,a997,Billy Cobham
ac1116,0,a968,Stanley Clarke
ac1116,3,a4445,Deron Johnson
ac1116,4,a3388,Najee
ac1116,1,a502,Larry Carlton
ac2725,0,a1311,Vyaas Houston
ac2725,1,a2457,Mark Kelso
ac3501,0,a3664,Enoch Light
ac3826,0,a3,Dash Shamash
ac4229,1,a1128,Michael Beck
ac4229,0,a1779,Bill Clinton
ac3424,0,a3908,Rumatera
ac3189,1,a4851,崎元仁
ac3189,0,a1433,岩田匡治
ac3749,1,a118,Samson François
ac3749,0,a1591,Chopin
ac3579,4,a2344,Schumann
ac3579,7,a3766,Стравинский
ac3579,3,a2368,Brahms
ac3579,0,a3565,Beethoven
ac3579,6,a2484,Liszt
ac3579,1,a3730,Schubert
ac3579,8,a1081,Yves Nat
ac3579,5,a1508,Franck
ac3579,2,a1591,Chopin
ac3010,0,a3158,Koan
ac659,0,a708,K Sparks
ac751,0,a4858,Henry Purcell
ac751,1,a1072,Red Byrd
ac751,3,a2935,Peter Holman
ac751,2,a3582,The Parley of Instruments
ac1309,1,a3293,Gilles Droulez
ac1309,0,a3295,Les Faux Bijoux
ac2669,0,a2914,Monty Alexander
ac2669,1,a1243,Ray Brown
ac2669,2,a1239,Herb Ellis
ac2578,0,a3485,Inhuman Dissiliency
ac2578,1,a35,Vomitous
ac2693,2,a3189,FoodStamps Holla
ac2693,1,a4624,Sean Justice
ac2693,3,a3190,Daniel Black
ac2693,0,a4642,BudEZ
ac2463,2,a1430,Paul ODette
ac2463,4,a1463,Alexander Weimann
ac2463,3,a4471,Stephen Stubbs
ac2463,1,a2888,Erin Headley
ac2463,0,a1670,Tragicomedia
ac2745,0,a888,Juicy J
ac2745,1,a2679,Project Pat
ac3904,0,a680,Hebert Escayola
ac3904,1,a679,Manolo Guardia
ac3904,2,a678,Daniel Lencina
ac1632,0,a325,Jørn Stenzel
ac1823,0,a2038,Parliament of Owls
ac2932,0,a4232,Jan Pieterszoon Sweelinck
ac2932,2,a1919,Harry van der Kamp
ac2932,1,a1356,Gesualdo Consort Amsterdam
ac3242,0,a197,Antonín Dvořák
ac3242,1,a4027,Prague Symphony Orchestra
ac3242,2,a1432,Sir Charles Mackerras
ac4293,0,a3667,Groovy Godzilla
ac2902,0,a3041,LTJ Bukem
ac4248,1,a4797,Squash Bowels
ac4248,0,a2731,Malignant Tumour
ac4392,0,a4608,Aly  Fila
ac3821,0,a3992,RIP SLYME
ac1030,0,a1109,H Kanino
ac1166,2,a2164,Faudel
ac1166,0,a401,Taha
ac1166,1,a2118,Khaled
ac1132,0,a1227,Layner
ac423,0,a451,Richie Hawtin
ac189,0,a372,Cris Cab
