track,recording,medium,position,number,name,length,is_data_track
id-9316013,id-10791427,id-678355,27,27,Nightly Report stinger,5000.0,f
id-6202697,id-7442759,id-322399,2,2,Lysergik Funeral Procession,281000.0,f
rec-303982-dup-0,id-789639,id-1009220,10,10,Ho,281800.0,f
id-15443624,id-15335933,id-1380978,10,10,Zing een Lied,216000.0,f
id-12138802,id-2847660,id-37367,12,12,Blessing in Disguise,145013.0,f
id-3496517,id-4237450,id-219584,6,6,Detour,443466.0,f
id-5123735,id-6272455,id-680789,1,1,Flavoursaver,648000.0,f
id-13586906,id-14187667,id-1246072,22,22,Celebrate Life,231000.0,f
id-11849865,id-13255493,id-1137068,14,14,Anna,317640.0,f
rec-570824-dup-0,id-643721,id-149522,10,10,Oh Yeab,346693.0,f
rec-4148307-dup-0,id-5083819,id-86760,68,68,Nuken 8,25280.0,f
rec-4148307-dup-1,id-5083819,id-86760,68,68,Nukej 8,25280.0,f
id-14723963,id-14898400,id-1326173,9,B2,Parabienes al revés,,f
id-513948,id-587075,id-334380,11,11,Recorder Grot Rally,21533.0,f
id-7402443,id-8733621,id-472076,17,17,Rules of Engagement,134173.0,f
id-13335487,id-13502339,id-1166697,12,12,Navi Hometree Chant 2,13320.0,f
id-1408935,id-1663264,id-893161,7,7,Slow Rising Part 2,200506.0,f
rec-7275819-dup-0,id-8596059,rec-456640-dup-0,8,8,Ni Una Sola Ve2,188960.0,f
rec-7275819-dup-1,id-8596059,rec-456640-dup-0,8,8,Ni Una Sols Vez,188960.0,f
id-13157230,id-13940996,id-1217578,5,5,Lover Man,293000.0,f
id-4105208,id-5022911,id-83383,16,16,Lullaby of the Leaves,120626.0,f
id-32705933,id-27973844,id-3087995,1,1,Poor Black Mattie,189000.0,f
id-13353474,id-14056024,id-1230767,17,17,Stuck on You,135000.0,f
id-2944451,id-3543274,id-929163,4,4,Ludicrous,237600.0,f
rec-14396940-dup-1,rec-14707118-dup-0,rec-1302920-dup-0,4,B4,Temptation  Thene From a Summer Place,183000.0,f
id-15168007,id-15127918,id-1354741,15,15,Любовь,210000.0,f
rec-2040264-dup-0,id-2432266,id-602501,11,11,On exi5te encore,330546.0,f
id-10681717,id-12284852,id-819545,1,1,Clergys Lamentation  Separation of Soul and Body,227426.0,f
rec-13032264-dup-0,rec-13874511-dup-0,rec-1209836-dup-1,29,29,Cozy Campfire Collake 15 second version,15000.0,f
id-11544800,id-13070765,id-1115774,4,4,Heaven,279080.0,f
id-3560685,id-4319353,id-398900,1,1,I Believe,472493.0,f
id-1572549,id-1857685,id-2700,7,7,Hand in Hand,198066.0,f
id-14624139,id-14844876,id-1319341,11,11,Intro,,f
id-1937038,id-2307497,id-907599,2,2,Slow Down,122000.0,f
rec-9290830-dup-0,id-10764356,rec-676117-dup-0,5,5,25 Sefonds,285000.0,f
rec-9290830-dup-1,id-10764356,rec-676117-dup-0,5,5,25 Sdconds,285000.0,f
rec-13862429-dup-0,id-14356943,id-1264477,10,B10,Villa Carfa,234000.0,f
id-34304453,id-29135354,id-3262643,7,7,Кровь почва верность и честь,244000.0,f
id-13240373,id-13983702,id-1222608,16,16,Prélude op 28 no 16 en Si bémol mineur Presto con fuoco,70000.0,f
id-9548179,id-11034419,id-694893,52,52,Maximum Reflex,30000.0,f
rec-12121731-dup-0,rec-1160176-dup-0,id-541706,3,3,Erai,280440.0,f
id-226880,id-270380,id-871323,3,3,Alicia,346106.0,f
id-11162256,id-12740477,id-1079142,7,7,Beats Upon Your Brain,185000.0,f
rec-107388-dup-2,id-128403,id-880214,11,11, ancl Then,36000.0,f
id-10365824,id-11937543,id-785558,748,748,One Shots Brushes One Shots Brushes 7403,,f
rec-3482443-dup-0,id-4219962,rec-247998-dup-0,9,9,Bruisrs,269853.0,f
rec-10232939-dup-0,id-11790446,id-771128,9,9,Filn,119000.0,f
rec-2006829-dup-1,id-2392040,id-911310,13,13,I Want My Bal>y,145226.0,f
id-2407141,id-2879236,id-1015896,12,12,Siste stikket,280146.0,f
id-8393869,id-9805656,id-588500,1,A,untitled,,f
id-9651315,id-11146171,id-702885,16,16,MC,254000.0,f
id-1703042,id-2017110,id-484022,8,8,Lost Chances,217986.0,f
id-13591413,id-14190121,id-1246332,23,23,Sketch a nice cup of tea,56000.0,f
id-15059972,id-4595999,id-1344735,5,5,From Holbergs Time op 40 V Rigaudon Allegro con brio,222160.0,f
id-12475103,id-2951569,id-79750,1,1,Tanzverbot Schill to Hell,207080.0,f
id-1651860,id-710518,id-1172005,5,5,Ligging at Louis,398800.0,f
rec-9394462-dup-1,id-10872885,rec-683854-dup-0,21,21,And You Shine ful mix,173000.0,f
rec-1851686-dup-0,id-2206763,id-380991,1,1,Ambient Kinskt,242000.0,f
rec-1851686-dup-1,id-2206763,id-380991,1,1,Ambient Kinaky,242000.0,f
rec-1851686-dup-2,id-2206763,id-380991,1,1,Am1>ient Kinsky,242000.0,f
id-6546082,id-7815654,id-365555,2,B,Music Hypnotizes Hypnotizing mix,322000.0,f
rec-2176468-dup-1,id-2598271,id-561136,9,9,Mahogani g000,478533.0,f
rec-6760879-dup-0,rec-8044618-dup-0,rec-393911-dup-0,14,14,The Hill of Leopares,128000.0,f
id-16626581,id-16233669,id-1492495,11,11,It Might As Well Be Spring,411333.0,f
id-5843381,id-7055231,id-1308594,10,10,My Sister and Brothers,253000.0,f
id-2158088,id-2575202,id-907130,1,1,When Hell Becomes Reality,159733.0,f
rec-9718461-dup-2,id-11219281,id-711067,4,4,Fábvla,151000.0,f
rec-5064015-dup-0,id-6205793,id-992766,11,11,Creepong Death,429000.0,f
id-7902771,id-9271969,id-877393,7,7,Keep the Child,101000.0,f
id-14103641,id-7734218,id-355609,2,2,Things Just Aint the Same dirty,225000.0,f
id-12547288,id-11120851,id-700451,10,B2,Worldwide,226000.0,f
rec-10878047-dup-0,id-12377596,id-1051308,5,5,Openink,243000.0,f
id-24413364,id-21950414,id-2243816,4,4,Apart EZLV remix,359240.0,f
id-11020100,id-12619437,id-1065973,2,2,Light Years Before,373000.0,f
id-12742768,id-13223925,id-1133586,10,10,Odyssee zu neuen Sternen Freude schöner Götterfunken,189000.0,f
id-214075,id-259574,id-622396,12,12,Stars,477133.0,f
id-9287771,id-10761013,id-859148,9,9,Constant Sorrow,231000.0,f
id-7103353,id-8414582,id-436416,7,7,Shes a Cameleon,224653.0,f
id-13752595,id-14286233,id-1257367,9,9,Lazy Summer Day Clearwater Beach del Mar Bar mix,438000.0,f
id-11293926,id-12854115,id-1092477,1,1,Dei Freind,178000.0,f
id-10577741,id-12170512,id-807509,2,2,Uhauls  Ryders,200946.0,f
rec-3702580-dup-0,id-4496704,id-222826,6,6,Superman I5s Not Easy,222173.0,f
rec-3048252-dup-1,rec-3672847-dup-0,id-938766,1,1,Halovo vodíyko 1,77773.0,f
id-14015556,id-14459218,id-1275857,4,4,Katolon,418040.0,f
id-258024,id-299956,id-344533,3,3,Waiting for Today to Happen,214333.0,f
id-7864481,id-9230466,id-526120,5,5,Silent Night,139133.0,f
id-10561457,id-12152862,id-806444,12,12,Mietek chono tutej,404000.0,f
rec-12437504-dup-1,id-8942777,id-494123,1,1,Ocean Kosses,,f
id-18796249,id-3321686,id-1701977,3,A3,À la vie,224000.0,f
id-8123769,id-9509726,id-555612,6,6,RocknRoll,222000.0,f
rec-9394935-dup-0,id-10873468,id-683895,11,11,Manyac full mix,139000.0,f
id-13159060,id-13942386,id-1217730,11,11,Matt,211000.0,f
rec-6425651-dup-2,id-7686138,id-641946,10,10,Humzn Parts Inc,96000.0,f
rec-4501491-dup-1,id-5563299,id-119906,1,1,Goof Times Comin My Way,243346.0,f
id-38696807,id-32286369,id-3770054,7,7,彩色の虹,319000.0,f
rec-317127-dup-1,rec-590230-dup-0,id-622523,6,6,Piecest of Ten Chandru mix,319800.0,f
id-34287821,id-29122247,id-3260969,2,2,Viel zu jung,235000.0,f
id-39767059,id-541467,id-3903572,9,9,On With the Show,243613.0,f
id-12417868,id-13586442,id-1176771,1,1,El Gringo,263573.0,f
id-10737423,id-12348071,id-827065,2,2,CMon Everybody,209013.0,f
id-7803158,id-9165951,id-518760,7,7,I Cant Give You Anything But Love,426000.0,f
rec-37696336-dup-0,rec-31570903-dup-2,id-3653272,6,6,Which Way tp Turn,206000.0,f
id-10156875,id-11707025,id-761545,8,8,Retrato de São Paulo,315000.0,f
id-24446611,id-21975463,id-2247182,3,3,Bring Em Out,205547.0,f
id-1172559,id-1389086,id-865207,8,8,Serenade for Strings in E major Op 22 IV Larghetto,363266.0,f
rec-6964667-dup-1,id-8265350,id-1025391,11,11,Take Ylur Time Son,417000.0,f
id-13653455,id-14223734,id-1250306,1,1,Good News,258093.0,f
id-30677464,id-26540438,id-2868142,5,5,Changing The Past,,f
rec-28963359-dup-1,id-25284773,rec-2696736-dup-0,5,5,Crowbsit Beat,123000.0,f
id-9383651,id-10861621,id-683377,24,24,Hedgehog Massacre,66000.0,f
id-1860452,id-2217151,id-961040,8,8,Blessed Be the Name,190506.0,f
id-5448126,id-6629359,id-883871,8,8,Rigoletto Questa o quella,116000.0,f
id-1001025,id-1168973,id-44499,1,1,IHOP,346040.0,f
id-8264660,id-9665522,id-573647,2,2,Gi Eu Ischto,509000.0,f
id-2839135,id-3415285,id-569010,29,29,Canton Mississippi Breakdown,160360.0,f
id-14690905,id-5653505,id-129524,15,15,Ghettoleute,241000.0,f
id-7185636,id-8499392,id-445796,12,12,If I Loved You,302000.0,f
id-3442002,id-4168507,id-951393,8,8,Arualami,156720.0,f
id-6659495,id-7937006,id-378607,4,4,Drag Them Down,340720.0,f
rec-28963359-dup-2,id-25284773,rec-2696736-dup-0,5,5,Crowbait Best,123000.0,f
id-35864970,id-30270514,id-3438970,11,11,Visit Me,359000.0,f
rec-4297790-dup-1,id-5291267,id-99440,13,13,Empire of Crimw,121000.0,f
id-7148641,id-8459193,id-441183,8,8,Viure per sempre,236373.0,f
id-24412084,id-21949395,id-2243710,11,11,Get It off Top,289000.0,f
id-34302604,id-29133614,id-3262584,50,50,Chapter 10 Journal 2 Continued – Denduron Part 6,51000.0,f
id-322530,id-378677,id-959586,9,9,Willin,342613.0,f
rec-3742460-dup-0,id-4548046,id-186203,12,12,Erins Greeb Shore,253000.0,f
id-10158860,id-11709021,id-761831,12,12,Promises Promises,175000.0,f
id-14381484,id-14696651,id-1301769,2,2,Alfama,226866.0,f
rec-16626581-dup-0,id-16233669,id-1492495,11,11,It Might As Well Be Sprink,411333.0,f
rec-13653455-dup-0,rec-14223734-dup-0,rec-1250306-dup-0,1,1,Good Newd,258093.0,f
id-2456497,id-2944254,id-41996,7,7,Hip Hop Be Bop Dont Stop,183200.0,f
id-13512010,id-14127821,id-1239210,1,1,Charpentier des cimes,257493.0,f
id-14190253,id-14579783,id-1287350,7,7,Memoria de un DT,,f
id-10410987,id-11986050,id-790054,8,8,Preludio En La Noche,482000.0,f
rec-10469915-dup-0,id-12049660,id-857637,6,6,Marti Gras IKO,284000.0,f
id-14099895,id-14503277,id-1280677,11,11,When Were Doin It,246706.0,f
id-22931658,id-20879281,id-2096935,16,16,Me  Mrs Jones,,f
rec-12184681-dup-1,id-13414868,id-1155893,19,19,Colter Phones His Fatger 4M5,205000.0,f
rec-12184681-dup-0,id-13414868,id-1155893,19,19,Colter Phonex His Father 4M5,205000.0,f
id-6022569,id-7248824,id-303464,40,40,La Pluie  Rafale de pluie intérieur voiture À larrêt,58000.0,f
rec-1692493-dup-0,rec-2002839-dup-0,id-232928,9,9,Evalvation,258867.0,f
id-6531102,id-7799311,id-363954,10,10,Adrenalin,331813.0,f
id-6886689,id-8180957,id-1024394,1,1,René,304346.0,f
rec-7806480-dup-0,id-9169333,id-874993,4,4,은인,267000.0,f
id-1361875,id-1607153,id-561299,8,8,Come on In,154946.0,f
rec-7047142-dup-0,rec-8353979-dup-1,rec-1015794-dup-2,7,7,Hopla  żyiemy,231000.0,f
id-1613409,id-1904941,id-344267,20,20,Toon,158773.0,f
id-15449866,id-15340354,id-1381534,1,1,Due 4Track Demo,221000.0,f
rec-7159054-dup-1,rec-8470280-dup-0,id-442552,2,2,Soy Peñeeo,164373.0,f
id-38696025,id-32285960,id-3769955,1,1,Towards Isolation,755219.0,f
rec-11223487-dup-0,id-12685426,id-1085189,7,7,Radioactife extended edit,283000.0,f
id-14920465,id-14985341,id-1336682,2,2,さよならは踊る,,f
rec-3418991-dup-2,id-4137482,rec-963597-dup-0,4,4,Keep It Togetber,,f
id-2887808,id-3473776,id-967327,18,18,Totale Entspannung III,31373.0,f
id-963072,id-1125448,id-886292,4,4,Money Anyhow,240000.0,f
id-15898887,id-15683492,id-1423422,5,5,Mopashop,97171.0,f
id-8072933,id-9453797,id-549829,19,19,Gloomy,289000.0,f
rec-16167456-dup-0,rec-15896143-dup-1,rec-1448605-dup-0,9,9,Action in tbe Streets,358826.0,f
id-7970569,id-9344506,id-537960,23,23,El viento,164893.0,f
rec-14263009-dup-0,id-7321519,rec-905000-dup-0,24,24,Oyus Tbeme,67000.0,f
rec-11687848-dup-0,id-13152663,id-1125367,2,2,Brand Nevv,268000.0,f
rec-5686644-dup-0,rec-6887732-dup-0,rec-262851-dup-0,5,5,My Lones0me,97120.0,f
id-8514586,id-9937078,id-602579,2,2,Hardcore Like Bob Storer,258000.0,f
id-25405267,id-22654847,id-2342359,20,20,Treüer Gott ich mus dir Klagen,91000.0,f
rec-5680190-dup-1,rec-6881096-dup-2,rec-219117-dup-0,4,4,El nédico del miedo,233466.0,f
id-8066414,id-9446938,id-549141,2,2,Now the Day Is Over,,f
id-8610197,id-10038443,id-609429,45,45,Past Present and Future a,30000.0,f
rec-13664191-dup-0,id-14230943,id-1251108,30,30,A22,148000.0,f
id-2646467,id-3176127,id-215443,7,7,My Street,278907.0,f
id-4147402,id-5082648,id-867878,13,13,Love Me Tender,194066.0,f
id-34267230,id-259573,id-3258346,11,11,Always Returning,244520.0,f
id-18704213,id-17807935,id-1693778,1,1,The Savoy Special,191000.0,f
rec-5200904-dup-0,id-6356179,id-863284,5,5,Psaim,276000.0,f
id-6482808,id-7747939,id-357396,4,4,Disperazione e caos,158000.0,f
id-2683554,id-3220913,id-889593,2,2,Set for seizure feat Gentlerain,373280.0,f
id-12527683,id-1159813,id-20481,5,5,JDubs,133000.0,f
id-4188804,id-5142312,id-369690,4,4,Good Luck Charm,166000.0,f
rec-5686644-dup-1,rec-6887732-dup-0,rec-262851-dup-0,5,5,My L0nesome,97120.0,f
id-32751,id-44911,id-915460,2,2,Medley Fun to Be Fooled  This Time the Dreams on Me,264000.0,f
id-12451085,id-13606877,id-1179542,5,5,Dat Nigga Dere,220000.0,f
id-2430577,id-2908468,id-160313,2,2,CaminandoWalking,269960.0,f
id-34255082,id-29097630,id-3257063,8,8,Wayside Wells,,f
id-6639741,id-7916073,id-1019827,9,9,風花,82106.0,f
id-24417836,id-21954049,id-2244244,2,2,Dive into the colors,281000.0,f
id-1544163,id-1824044,id-975806,4,4,Swing This,146000.0,f
id-1330882,id-1571403,id-533187,8,8,It Is Well With My Soul,269186.0,f
rec-12350653-dup-0,rec-11454715-dup-2,rec-738554-dup-0,17,17,Zor karin,228626.0,f
id-12152512,id-13444435,id-1159528,6,6,Continuum Drift,338706.0,f
id-11740126,id-1066273,id-1128856,2,2,Hanging Around,215000.0,f
rec-851530-dup-2,rec-973375-dup-0,rec-883516-dup-0,1,1,Dark S:de,,f
id-12803334,id-13759299,id-1197783,5,5,Rondo for Cello and Orchestra in G minor Op 94,502000.0,f
rec-851530-dup-0,rec-973375-dup-0,rec-883516-dup-0,1,1,Dark Sude,,f
id-1856481,id-2212422,id-205465,13,13,Koala Cunt,138786.0,f
id-271328,id-380695,id-274303,5,5,The Only Mistake,257133.0,f
id-3208580,id-3873194,id-862687,19,19,Blues in the Night,185266.0,f
id-10486197,id-12068182,id-797223,4,4,Lost Toy,368000.0,f
id-1884753,id-2246478,id-423339,1,1,The Meaning of Life,180733.0,f
rec-11107159-dup-1,id-12692194,rec-1073929-dup-0,13,13,Borderline Tripal Deibel Mix,524000.0,f
id-25358098,id-22621193,id-2337327,10,10,Das Höhlenabenteuer,247786.0,f
id-17688205,id-17073404,id-1597614,1,A1,Ponteio,202426.0,f
rec-11107159-dup-0,id-12692194,rec-1073929-dup-0,13,13,Borderjine Tribal Deibel Mix,524000.0,f
id-7590799,id-8937342,id-493543,3,3,Mighty Like the Blues,415000.0,f
id-12648054,id-8917413,id-491405,7,7,Vida,241000.0,f
rec-8066414-dup-0,id-9446938,id-549141,2,2,Now the Day Is Oveah,,f
rec-34246500-dup-0,rec-29090164-dup-0,rec-3256271-dup-1,5,5,Il Praise God Forever for Sending His Son,183000.0,f
rec-7102246-dup-0,id-8413398,rec-436318-dup-0,4,4,מקימי,305693.0,f
id-6075419,id-2507190,id-915969,1,1,5446 Was My Number,192000.0,f
rec-13779992-dup-0,id-14302615,id-1259060,5,5,Renain,260386.0,f
id-13440817,id-1646939,id-687,22,22,What Happened to That Boy,206240.0,f
rec-7413056-dup-1,rec-8744961-dup-0,rec-473268-dup-0,11,11,O Cryador Par Esp MartNália,205960.0,f
rec-3277398-dup-0,id-3957711,id-1011621,7,7,Men Brhind the Wire,159493.0,f
id-8119703,id-9505062,id-555101,1,1,הדרכים הידועות,331466.0,f
id-8951495,id-10399758,id-843490,36,36,Sample,,f
id-35859281,id-30265609,id-3438369,3,3,Snow Ray,174000.0,f
rec-3717049-dup-0,id-4514802,id-959594,10,10,Tell It Li1<e It Is,269600.0,f
id-7101534,id-8412598,id-436195,19,19,The Lambeth Walk,163000.0,f
rec-2881755-dup-1,id-3465685,rec-933952-dup-0,5,5,New Shoe5,225866.0,f
rec-2881755-dup-0,id-3465685,rec-933952-dup-0,5,5,Ne Shoes,225866.0,f
id-10318809,id-11886090,id-780351,7,7,Kalashnikov,214000.0,f
rec-32671973-dup-0,id-27950291,id-3084225,11,11,Giraffe Hvnt,694736.0,f
id-3301337,id-3988201,id-946073,86,86,silence,13000.0,f
id-8722354,id-10155031,id-616700,51,51,Period Drama,29000.0,f
rec-3943406-dup-0,id-4804480,id-967129,1,1,Int4o,489333.0,f
rec-3258017-dup-1,id-3933871,rec-761292-dup-0,18,18,Śmierć pohaterom,167546.0,f
rec-30719358-dup-0,rec-26571124-dup-0,id-2872488,8,8,Our La5t Meeting,65985.0,f
rec-32671973-dup-2,id-27950291,id-3084225,11,11,Gkraffe Hunt,694736.0,f
id-7709855,id-9067191,id-507900,11,11,Scene 27  intro to the voice behind the wallpaper trellick tower 3am,281866.0,f
rec-3277398-dup-1,id-3957711,id-1011621,7,7,Men Behund the Wire,159493.0,f
rec-14038920-dup-0,id-14471023,id-1277115,8,8,Polovtzian Dances,503000.0,f
id-11804708,id-13222361,id-1133396,11,11,Huonot naiset,199000.0,f
id-37711434,id-31580703,id-3655199,3,3,Clinton and the Queen,208679.0,f
id-2006829,id-2392040,id-911310,13,13,I Want My Baby,145226.0,f
id-10078859,id-11620089,id-753876,5,5,Feeling Alright,396000.0,f
id-27611847,id-24286241,id-2561277,19,AA2,Kinetic Theory,393000.0,f
id-1142305,id-1349449,id-907959,1,1,Medley Echoes  Signs of Life,1437493.0,f
id-12818839,id-13764913,id-699120,10,10,No quiero ser como tu,154000.0,f
id-11412206,id-10602999,id-661804,7,7,丘にのぼりて,219000.0,f
id-14153913,id-11273870,id-717739,2,2,Beggar Sincere,164000.0,f
id-3296139,id-3981538,id-620573,5,5,unknown,,f
id-13034579,id-12468374,id-1047657,25,25,Deep Mid Tempo Beat Special,,f
id-25852571,id-22994666,id-2388303,12,A12,Link A7,25000.0,f
id-39776713,id-23303707,id-3904820,84,84,Send in the Clones,224630.0,f
id-6260254,id-7504303,id-329353,23,23,0423,,f
id-2580079,id-3095857,id-1029419,15,15,Alberta June 1998,303093.0,f
rec-9906285-dup-0,id-11424789,id-787623,2,2,Al2ays,217400.0,f
id-23021891,id-20943230,id-2106057,17,17,Dritter Teil „Sturmherz Kapitel 22 „Durch das Sommertor Teil 5,208000.0,f
id-6235988,id-7478465,id-393411,3,3,Subterrestrial,194000.0,f
id-9337291,id-10813410,id-679328,23,23,Stedrej Vecer Nastal full mix,30000.0,f
rec-12276636-dup-0,id-10162483,id-1167319,19,19,Sind odsides,189000.0,f
id-14100747,id-9209787,id-526717,1,1,Family Affair,253000.0,f
rec-4678770-dup-0,id-5768406,id-142106,17,17,So Hard Who Kiled Pan remix,148000.0,f
rec-4678770-dup-1,id-5768406,id-142106,17,17,So Hard Who Kilked Pan remix,148000.0,f
id-13228588,id-9712141,id-578775,1,A,I Got Time,176000.0,f
id-30705524,id-26562314,id-2871059,11,11,Pale Horse,,f
rec-16175871-dup-0,id-2478867,id-1449317,1,1,Cell5,289960.0,f
id-13101816,id-6212204,id-193047,9,9,Im Not Going Home Gatecrasher vocal mix,213000.0,f
rec-8904250-dup-0,id-10348982,id-635562,1,1,Imtro,19000.0,f
rec-2209613-dup-1,rec-2639353-dup-0,id-640459,1,1,Wild Hony,195986.0,f
id-29490233,id-410805,id-2751721,9,9,Endless Highway,310082.0,f
id-3446940,id-4175123,id-1041269,6,6,De Dub World,244306.0,f
id-12350653,id-11454715,id-738554,17,17,Zor kadin,228626.0,f
id-2834052,id-3409238,id-635833,5,5,Oh What a Beautiful Morning,174693.0,f
id-126441,id-148421,id-48086,2,2,Cant Stop Wont Stop,62960.0,f
rec-13706553-dup-0,id-14256258,rec-1254049-dup-1,17,17,Suchtpolirik,204813.0,f
rec-13706553-dup-1,id-14256258,rec-1254049-dup-0,17,17,Such6politik,204813.0,f
id-12740980,id-13737256,id-1195274,5,5,Снова без тебя,208000.0,f
id-9316860,id-10792274,id-678366,22,22,Up to the Minute narration,60000.0,f
id-5748882,id-6954161,id-312601,10,10,December Baby,353240.0,f
rec-9631097-dup-1,id-11124312,rec-700712-dup-0,4,A4,Bibou bl8es,214000.0,f
id-6600153,id-7873310,id-371786,3,3,GRN Aventurine,295000.0,f
rec-11554835-dup-0,id-13077391,id-1116459,1,1,Žalm 65  Ztišením se sluší Tebe chfálit,77266.0,f
rec-11554835-dup-1,id-13077391,id-1116459,1,1,Žalm 65  Ztišením 5e sluší Tebe chválit,77266.0,f
rec-851530-dup-1,rec-973375-dup-0,rec-883516-dup-0,1,1,Daahk Side,,f
id-35117105,id-29732205,id-3356062,1,1,Wild Streets,202285.0,f
id-28961377,id-25283363,id-2696516,33,33,Artifacts,189000.0,f
rec-12390966-dup-1,rec-13574455-dup-0,id-1174902,2,2,Its Ouer mix,529760.0,f
id-8150982,id-9539887,id-559104,18,18,Suite from Khovanshcina Prelude and Dance of Persian Slaves Prelude und Tanz der persischen Sklaven,488093.0,f
rec-32701472-dup-0,id-27970689,id-3087467,4,4,On the Wark Wet Ground,235000.0,f
rec-32701472-dup-1,id-27970689,id-3087467,4,4,On the Warm Wet Grovnd,235000.0,f
id-8867960,id-10310037,id-631504,8,8,Beyond the Logic of Consumers,424000.0,f
id-8612116,id-10040508,id-609519,12,12,Bad Boy,231000.0,f
rec-24542760-dup-1,id-12753683,id-2256107,1,1,Turn the Beat Arond  You Should Be Dancing  I Cant Get Next to You,,f
rec-6798067-dup-1,rec-7695456-dup-0,id-398588,12,12,Remsmber,324000.0,f
id-16167456,id-15896143,id-1448605,9,9,Action in the Streets,358826.0,f
rec-1206248-dup-0,id-1427509,id-958112,15,15,War in tje Head,46880.0,f
id-3397025,id-4109822,id-930848,6,6,The Devil Always Wins,180653.0,f
id-9341656,id-10817981,id-679711,3,3,恋華大乱 off vocal ver,232000.0,f
id-13937024,id-14405720,id-1269816,10,10,Konzert Fdur für zwei Hörner und Orchester  Romance  Adagio,221000.0,f
rec-38698369-dup-2,id-32287528,id-3770211,19,19,Saint Louis Blus,247000.0,f
id-5017031,id-6153947,id-736892,6,6,Faceless Dirty Bedroom Folk,189000.0,f
rec-7145816-dup-1,id-8456284,id-1175539,10,10,Joy Juics,168533.0,f
id-39739602,id-33024721,id-3900041,16,16,I Wanted You,110444.0,f
rec-7603952-dup-1,id-8952070,id-495113,6,6,Meloyitt,194133.0,f
rec-7603952-dup-0,id-8952070,id-495113,6,6,Melovit,194133.0,f
id-8309085,id-9714719,id-579039,13,13,Sie kann wunderbar lächeln,167000.0,f
id-14544043,id-14797034,id-1313329,4,A4,Spirit of the Man,,f
rec-8020861-dup-2,rec-9398314-dup-1,rec-544213-dup-0,1,1,Ne York Airport original mix,537000.0,f
