pub_id,author_list
1703,"['919ea6fe-bc84-4bd6-9428-2cc5594d947a', '20effab6-2241-46cc-9ca3-d64e08ee8e46', 'e6fb318b-752e-4909-819c-62c92511037c', '03b2be19-b1af-488f-9241-a893fa20ee90']"
1705,"['3dbb3550-190c-4f4f-ab10-21b9c94f1d97', '09b41861-b6dc-4859-9f37-c5c669ac717e', '6951bc48-c4d4-45a5-ae3c-e01326169720', 'c3eedf7d-5ce7-435a-bfea-b846efeb3235']"
1711,"['fae72b29-afa2-4c9d-89f3-e1a64531e1d5', '00af5e8a-e6e1-4a5c-8dec-26ec189e1e3a']"
1713,"['2b2faa5c-e283-435f-945b-cc278e650346', '46604ae4-043a-4c8d-a5f7-8e86e979606d', 'd64dae74-2203-41ef-b751-9cb93c193c41']"
1714,"['8998fc13-7768-4ed9-850c-c2b49e492ac0', 'b3ab77d3-6bfd-416e-8340-9f4c0f858f27']"
1716,"['a444c1bf-c38c-401b-afbc-05b6575d0d7e', 'e8d8f350-a61a-4472-a238-01296ede883c']"
1722,"['705ba5b7-4030-4ddc-9dbd-68c18185c64f', '8fcd610c-9564-4580-887b-ab90f4676ab2', '1e14eba1-3342-49ae-b101-9f4e06613b84', 'fa1d9619-77f5-472b-97e4-dcc00babd884']"
1724,"['95fe9fbd-e5d2-4f61-8644-189792c2afb9', 'f9404915-38b8-4604-a171-dfc0af75c74b', 'd2cc36cc-fd05-46db-93ff-18bae9b64584', '22ddb5bd-efd7-4453-a30d-9bf860e75e4a', '8872bb9d-4676-489c-9579-31ad65c5bf87']"
1726,"['99b2c1e8-f4ec-4f12-bfe5-f25b01b26d39', '6a5a369b-6df0-4105-8199-52b3e09a080d', '47504340-f8e5-4945-bd56-76b2712e9939']"
1727,"['a443acae-a5e0-4c27-848b-67bfa775e7c8', '313b18ac-b633-4d3e-beb2-ad18f0f1d526']"
1729,['c7a0c103-c75a-4baf-a52d-e749c0b0ca07']
1730,"['19eb57da-5b66-4430-8c93-3556bef506f8', '18bddfc9-d97c-415e-99d3-0b4c15837aa8']"
1732,"['e3c585b0-18e2-4d54-b244-3f6ac9dca49a', 'c076a5c7-b8b6-4a17-8fbe-c56aeaa87fe4', 'fbdfe62d-f99d-495e-be4a-28fd89bf8e5e', '59bb5016-0768-40ed-a7b9-ee1330528a10']"
1733,"['337f0312-e0a9-45b0-9a87-5505a60cdc02', '61382711-85fe-42d2-9a9e-ada4e57d45f8']"
1734,"['59109e1c-e325-4a24-a5a7-6efd3a9b83ca', '54b12431-ac0a-4d5a-b771-79e5503f8a26', '50c52151-424d-4db2-a1e6-c3b5627fcdb5']"
1735,"['bc675f6e-a60a-456b-837c-00af42bbb2ac', '2e214ed8-ed7b-4ee6-bfe4-aae9f045d6ac', '6752e791-3948-47e9-bd9f-74cec46b1b16']"
1737,['aacdc59d-05f5-478e-a879-d1f28efee8d7']
1743,"['c89190de-6e73-46ac-a7f2-3ac8bcbbd626', 'f73852c0-25a2-4fe2-9b2d-16541122aabe']"
1745,['7b82b8eb-5378-427d-9e0e-f6dc5507d30e']
1748,"['3fd49843-5ee9-4347-af31-dad46625a148', '0b2371cd-3f60-4853-a723-cc226bf6ea6e', 'c4d91274-9abf-4e2f-a309-c12381c68190', '6068fe0b-d484-4db2-bc6e-263724fca5ff']"
1749,"['1af77be5-6229-4fc5-bd7a-548c8a2637d4', 'c8120fe3-d510-474f-a4a5-e9b07f80390b']"
1751,"['0f65bba2-cb77-4b6d-889b-5887228bb6e2', '7e5bd482-6fcc-47a1-be0c-8d8dee1f203f', 'ce765b51-c891-414e-b4cf-a8299caa1c0a']"
1752,"['fddaaa4c-10cd-47ad-baa2-e6ee184f9b41', '5e2760b5-945b-4aa5-a669-e4bc0498c337']"
1754,"['bacad1a1-69e3-4c43-bfe3-810a5aac6eb6', '672a6ebb-9f23-423f-9ae0-f747f29ae8c7', 'e09d7c7f-c6a9-4526-84d0-10f452866ccb', 'af70bc8d-bada-40ac-9252-f9908f54ec3c']"
1756,"['7ba7c45e-7814-44f0-83fd-5a1938d333f1', '5a712da8-2902-40e6-9458-d4987f121d9b']"
1760,"['e14712d1-f07e-45f8-a52d-2d53e6436ae6', 'bc1bf29f-e1d3-4e5d-8af1-e0d18f57551b', 'de4874dd-614e-4c05-b237-2b9836dae930', '43b7c7f8-7859-4331-a679-9cd237ca3f63']"
1761,['75c4d688-c4cd-4aec-b6ba-570b71e92d6c']
1762,"['7f2afadf-42c7-4141-bd14-34519b7f3946', '1937759d-378b-40f0-b323-937dfa82b23f', 'adf35920-a43e-43b8-a8ea-7a07f45ac5a7']"
1763,['f253d10c-9b3a-4e5c-85db-621709da9250']
1765,"['b494d0ad-9a68-430d-b209-d28d98dc441b', 'ddbb199b-e517-4a57-9785-c528c5a20024', '7b58b1fc-c28b-47dc-a2e3-23fb21ea76d0', 'c3a00b70-d6f3-461b-a202-e0d54bc81838', '034eaa76-50de-4017-8b6c-ec285bf1e2c8']"
1766,"['a900eb6a-917b-48a5-9828-0aa819a31904', '6114c40c-8397-47ed-a7e9-f0d18455d1bd', 'ed9e560b-e973-4064-9467-0f2a6e4d6e98', '3dfc7eac-d802-4153-b997-5b78b9c12fec']"
1767,"['c035abcf-8a5f-4530-8963-06a129389052', 'ad1a018b-8e46-42ac-ae37-6d7be58fb8fc', 'c8292256-10d3-478e-a350-373cff74bf91', '59a8565a-8243-415f-a626-d958ab2c37e3', '94c68315-709e-436e-ad7a-cd5b24850fc5', '693596e5-8981-461b-b135-d2c0add25c26', '9ec2b62b-875d-40bc-84ca-ebc5f7c782d2', '53be5e8b-7d58-463e-9788-e243b75d3d3f', '56be3d33-1b9b-4709-bd2b-773eca698002']"
1768,"['ced0b5d7-fbc8-45de-956d-6c795f72b812', '3a965190-40c9-41bc-a214-343817f4b54b', '7520e8c5-d242-4a92-a405-94d37725c259']"
1773,"['82211f8b-31a3-4b16-b2d1-0245d8fbe8d9', 'e4435938-7783-417c-b4f7-272553d12de0', '573adde4-be12-4daf-a74b-9b268e88bb5f', 'aa69ada5-2300-4304-9fbd-2b586b61caae']"
1778,"['40a9df68-d61c-4534-8f4c-38474e5a41ef', 'f3602aa2-fec7-4277-be62-74b352374eb7', '2e327ebe-ba9e-4b41-8adf-1f7306642512']"
1780,"['7cb90666-7d05-418c-a86b-58c14b5f7466', '924d8e83-679e-4250-8fe7-3cc733fa3f22', '8bcdc719-ed35-4e82-ae5b-8d49af88f378', '3bcdf548-17a6-48b8-a3f2-4e02df59ae94', '64dfe52e-e397-4a58-9642-dbc0d3227f11', '412e8fa3-18ca-4ba5-9c0a-1600d4391d90', 'b486d718-5048-4395-a4a0-dcf41a4de496', '508bfd26-d6fd-44e6-994f-916da6cafd5f', 'c96b57ef-3bef-4306-b9a2-7c88aed599a1', '48e42ba3-f0f9-469c-917d-816c68476a96', '22b62056-397f-4658-ac2e-52c2ac8693a0', '42dd8ea8-8880-4a65-a1a5-d22cb18080cc']"
1781,"['ae8625f7-95f8-47b9-b442-8f92ef1d6bbb', 'ab50b71b-d0f5-4bdc-a28b-e8a82887b689']"
1782,"['46ff3b06-e688-4476-8f89-2e3ea961dfd3', '14b7e507-15bd-481c-a409-8161b02afd98']"
1783,"['5080de01-0552-4fe9-8f51-8adf8ad24003', '312ba828-29e0-4fe6-8074-b6da43b09167']"
1785,"['16830c3f-7e6b-4436-b035-279fd1104091', '3f8ffe8b-e3c8-45f5-b73d-53b576deb611', 'da894dc6-b592-47e0-878f-b932930ad3a7']"
1790,"['065bffed-5e6c-44b8-a602-f6bdc21acde7', '977bef75-bf65-4d0c-9a8c-47649b8e3a2f']"
1792,"['710bf68b-c08e-451f-b6ee-ac0dbc8d7569', '80269f2b-6575-4b73-a7f7-86ac1492f6e1']"
1795,['8452e42e-523c-4e80-a223-f5de7743faea']
1796,"['1b1da965-ca6b-4c81-9a57-e460b07c0f0c', '754251ea-64e2-4b5c-9efe-639a6759b850', '665248be-1330-41e2-adcf-b5d69329098b']"
1802,"['158b7ec8-f96f-4794-8655-419c941c0f86', 'fce906bf-8c8b-4c97-b90d-b3dd72235bfd', 'f7ce0ef7-b6df-4a01-b829-1cda1b8fa530', 'c4f7dd57-55f5-4196-a620-6fa37226fa6c']"
1804,"['b9b2e8f4-b1d3-4aa4-8d7f-fb7d9fc39fda', 'cce602e1-68f7-4878-836e-3f6d4553e26b', '518a19f6-0b99-41d5-a3f4-bc3e5a77650f', '8398a4a5-d9fe-4e64-b867-b427f8898196']"
1807,"['473e3bb2-b23d-4bab-91f7-2d298585509d', '70551f68-2bf3-45dd-9c56-1d4bc43d561f', '2f0da5dd-bf64-43dd-a8f8-da6335b77ce0', 'f670e21d-ea52-4904-a48d-330a77704f64', '0a67cded-57f4-457e-8a36-ca4a3bb5e506']"
1808,"['ca409327-807e-4781-ac47-1d87781d7276', 'b99f13d2-398d-48cf-95a0-6836cd03154a', '643dc295-437a-4258-94ba-a7c6ba67a6b9']"
1810,"['4b7c38dc-3d3e-4e62-a929-83e90c5c9c70', '21186898-c164-40b6-b673-429bd9737ed1', '8452a272-303d-41c7-813f-b0ff721be7fa', 'e586b9d4-dc43-42fa-8e1f-b308752ac7e3', 'ce339e17-ac39-4d50-bafa-5f393b4cfd74', '39cb229b-7dcf-4fed-9d90-1df7979eaa7c', 'e73104a9-37d5-421e-ba10-893922649af3', '58cc5508-371c-44c2-b00b-2f44f476c79b', '804c9d5a-8b64-450f-a99b-d113f8ecddc3', 'b6337d22-7f02-4927-94ab-2b0d02a20dd0', '9615a7bd-33fa-4992-a504-81c11b6bd021']"
1815,"['596750fe-f48f-4db3-a93a-556170e3d0a4', 'c1b0f06f-71f1-48c4-ad2d-2f610ad78700', '86f4ae42-5422-4164-b76c-b0ea4ea91eb7']"
1819,"['df9e0c58-0cff-426b-aee1-6226fd0e0871', '5c6e82b8-b718-4a4e-81ee-2cebeb7ceef4']"
1820,"['c0265b05-a0c3-48c9-a6db-f5f2e8e1556b', 'f275351f-5ee3-4abc-99ca-11d28a6cafb4', '847ef14f-a58f-4c6d-8416-d627955f15cb', 'a68a84e5-1943-4df1-8b46-590964e645b5']"
1822,"['f797668f-6c5c-4c50-93d8-c4dd0db24017', '139634e7-4759-4868-a6cd-a4fe811009a1']"
1824,['ff39f539-2c81-488f-9a7b-0b273488d2be']
1826,"['6f33c341-e8ea-47a8-b186-13fba3ad2c14', '26f72a10-063d-41f4-8345-bce74c03f91c', '00755045-7eba-4742-911b-47bea01eabf2']"
1828,"['6eebe8b0-b4bf-4a07-b868-22aed98a72ef', 'ebde2d68-c735-4447-817c-e5e060f88c07']"
1836,"['26e529aa-038c-477b-974e-8976fded0723', '750ac28c-0aa2-478e-9648-e16b68243f56', '0ee5851f-0b8e-4c32-81f6-91eb0a93e04c', '1038ee8d-a31a-4117-8498-2fecc13020c5']"
1837,"['81198797-8876-4d8a-b271-269aa906c957', 'a73d0e41-71c0-4f8d-b804-88d9c89c2523']"
1838,['e01df8b1-87d3-422f-9dc5-e444e80797e2']
1840,"['070c7f1b-498e-4277-b270-a3d93b26d93f', '33bbfb23-4355-48a6-bb2e-00bead03f585', 'e098f3e3-3468-40aa-948e-a49ccfac8f53', '71260bc1-0e75-47ad-b2fd-a1c9167b93e0', '469498d6-f7a7-4346-a6d5-615d4d735acd', '627e5fb0-d0ad-4441-9509-62e57cc304ec']"
1841,['3c37d87b-9487-41a6-b311-767beade6c4c']
1848,['faf7c0d1-6faa-40e0-8693-d524845a0c42']
1849,"['02e7612f-ef1d-48e7-a45a-bbfff0eb348d', 'ff927aa1-628b-4b9e-813e-471dc91b6ec7']"
1850,['b881b538-c6c0-4fff-bf41-8a0535cbc7c8']
1857,"['77d34262-9c66-4538-92c0-df9b2c3a1eff', '3ef6586b-4762-4548-b592-e057d07dc6f8', '7d91ea85-b66a-40a7-b015-971ec2e493a2']"
1858,"['e12be5c0-ec50-4c4e-ac38-50252ebdb2f7', '21bf8cb9-2b63-41d3-b344-623c7fd03132']"
1860,"['bf9e4903-8501-48a0-9a57-48afe837ad55', 'a3eee709-223c-4b79-84d7-7e594fa52263', '0e901292-f33e-45af-a543-78cf55cf414e', '2642c018-58a8-4cf5-bdab-17be5ac7200f']"
1861,"['d8ed4b9b-ef3f-49b6-ad35-89674493a411', '76072b21-0633-4fff-8f7c-155093247c59']"
1863,"['048b6605-e0ee-4d4e-a994-ff248fc5884f', 'ce92adfe-3113-4c7a-b2e4-0b6065cfb214', 'a4fd91e4-1397-426e-913e-02286d3f2825']"
1865,"['0ffcb0d7-bee3-4b76-8ac3-65e43e866b84', 'cdca2ae5-be56-431b-82d7-c75752661918', 'd7b90097-3dcf-4ae3-b40d-75b7c5865d31']"
1868,"['4925023c-bee9-4af4-b720-c389e701040f', 'f3280bbb-41c8-41d3-8566-312240c33396', '75ecd3e9-5421-4e85-8ff0-6939be4d46c4']"
1875,"['8620f925-0c73-42ca-b365-0946ad506346', '99cd1c53-5e47-4110-8a69-7484c4d2ca86', '82d1abe6-a9bb-4dad-b52a-c4b3872c4f70', 'cf1f79ef-b9e1-4f5f-8b95-9e960b0331af']"
1877,['adfd3f01-ff2b-4be9-a1fb-d6450514a303']
1880,"['10b4e331-7753-4fc1-925a-b61aabaf62f5', '7947401a-0f9b-42e5-bb8e-2e1cea1a06b4', 'ab8f441b-edd9-4f29-8cf6-a98781caa353', '738f568f-09d5-4c8a-a26a-4ffb03116234', '901cf433-dfd3-4e7e-83d2-d22dd4828356']"
1886,['f67de1bd-9548-413f-8f38-e8e46c59180b']
1887,"['485f2e16-0ea2-4b73-9d77-8f040173c5d9', '6de415df-b7d2-4a69-8204-dd2fd9d6ad34', 'd75a1231-a32e-4a82-86dc-25d5adcafd43', '9b70c5c0-07b5-4a9b-914c-1f02fcd63260', '698d0e86-2f19-4801-91b4-7cfb3395c267']"
1888,"['5cbc1f48-0f1b-4585-814c-94ec3890a8de', '2b02cfe3-1f52-4717-a837-2d2b9d917fba', 'a18e738a-126e-4f86-9a1b-6db7b3f2d410', '59894550-7e4b-4e13-9ab0-f69cd22f424c', '2131f9b3-dd56-413e-a3bc-6c2eb0d4eb84']"
1889,"['598f2942-30ff-4966-bff1-0b50eb062e93', 'bc59f77f-d6ff-4315-b58b-ae8c6daff839', '48aabb7f-5e49-42da-a8af-5620f7e5ed32']"
1890,"['3e3e7e16-71cd-44db-9f47-9e9875ed2229', 'fc1fbf9f-43df-4ce5-9b01-e3c0afaa9551', '1433b9f6-4e4f-46f7-9128-611fc370d4f3', 'b2c50c8f-cdf9-4fe6-901b-6a2a72b45909']"
1894,"['943581b5-0f42-423b-9619-ed650398ae98', 'dedb9b63-ac5e-4ebc-853d-4b97d04a665e', '8c75f854-2d74-48b7-b629-7487b270b4dd', '12afca92-f7ef-4763-9511-c75bcbbccc9f', '3f6b69fa-fc2f-449f-b2de-d045b70d870b', 'b8471344-a32f-4f3b-87d8-758b7600b6fb']"
1902,"['c564b04d-75f8-4d58-ab58-47d6aa4ecf48', '6d700c37-3760-465a-8c11-0faaef0501c2']"
1907,"['946a28ef-fe07-4465-ab3f-8918b5953527', '08ebde1c-f0e7-4bf5-ad92-f8e243de59bc', 'b06cfad7-3e93-435e-aaf4-45ff22203618']"
1912,"['487e9103-47f8-4f5b-ba2d-842d8baa5566', '085ba389-bef5-49b2-9257-016dce93f3b4', 'cd2de385-fcff-464e-9dd2-0909258462d2']"
1913,"['df85fdeb-4b42-489d-ab8f-a7e192d098ee', '64c03c2a-0090-4940-83ad-8338009794fe', 'ddc2d20a-1dc6-4d47-93fa-6c09c2b0f716', '55a11515-1231-4b06-88a3-fdb15cfcb162']"
1915,"['93c73878-a6c3-4113-bc52-4a9beef535f8', '9b006253-dfdf-4fbe-afb9-a75645f84bac']"
1921,"['00108140-a78e-4876-9a1d-aacb8bdf3714', '21a7d345-9dd4-4302-b2b1-eb21e0861128', '0a824f22-79b7-4996-9045-002c2f785c99']"
1922,['001e6283-d784-42a8-b6a7-82cd11d2ddca']
1924,"['8472dcda-0369-4b05-9ae0-c30b38b5ec5d', '6cb3d6a9-36ce-4fd2-8f59-cad62472962b', '84349c26-4f06-48b1-9c62-cd4181d8b5e4']"
1932,"['dcab3216-5ea1-48fb-a147-2f6629b338a5', '4bfbffcc-01f1-46a2-a95e-3fdd3069835c']"
1938,['cbd30aae-a77a-4821-b87d-16d7493de015']
1939,"['c52b3652-aca9-4af7-8ad8-5c72072b557e', 'bf5edba0-7a55-4d22-9488-738798e40085', 'db5a6b32-1603-453f-8671-b94b11034045', 'c722c78c-31e4-42fd-981c-62335904fa58']"
1941,['833196f2-b4d7-4034-a1af-06deda75b151']
1942,"['60a14137-d203-4f90-b8e9-c2b5eb6b271f', '8eee5af1-1bdf-4ccd-b6d2-95931a671a50', 'e1d1e59e-372e-4bb2-b9a5-6d9d69b2950a', '72b29c62-07c4-43a3-a5c9-08f75fbfe712', '211d277f-9801-4cdd-ac27-aa945a461f6d', '7d2af35b-a295-4a05-b7b5-8aac2eaab3f7']"
1944,"['851c116a-67b3-4256-993d-4f6547c5a643', 'ae2617e7-b07f-431d-94d8-c947369f5b8a', '25a4ff96-3ca9-4de3-b65a-81fa88f7b921']"
1945,['720a1d42-1972-47b6-a6c6-8de6a9bf9634']
1947,"['0a28a115-224c-4661-8b33-9ea2192a00ed', '9f972f93-4b40-481c-9fd0-fce63e1078a2', 'fa9e1b3a-3041-4dd6-a16c-4c9127485425', 'da5aa89a-e393-4e57-9ace-e9acfc902eda', '515aa339-4609-4de7-b556-c89a9233d868', 'ccde3668-3442-4104-9ddc-3b65c7398104', 'e3f66085-4230-416c-a2f7-85245f25dacd', 'bc67aee3-5ed4-40a2-b78e-047d925cfa0c', 'b2ad6699-5ea2-406b-acab-380e8e30c3f2', '268b76eb-6821-41ad-8ee5-87525f38a5dd']"
1948,"['72e4143b-940a-432a-a179-fc073bda7704', 'f7e66312-aa4e-421c-853b-b3b576df54fc', 'c262df6b-4499-4a0e-a180-68a4a84a955f', '47d0e469-5f6c-40bc-9a11-240618a698ca', '0566bc1e-c12b-444e-bff9-8919608405d6', '17bd384b-e756-4a2f-8455-fed6544d9234', '0d1b9ff8-a1a2-4c0d-b976-e4eb4c1a243a', 'b7d886d0-80b0-49ae-9573-7a4d13c47ceb', 'bf4aa39c-d9b5-4bad-bdd1-7458c406b035', '7fdb5425-943b-49c8-9293-91f87f6026c5', 'd96aab44-1178-426e-bca8-616f7e02ec9a', 'a59b49b6-2231-483b-86c7-ca9abe0536b5']"
1949,['c75f1852-9825-4922-a729-db81b3abc5ee']
1950,['8c4e375d-b42c-44a9-bc9a-b57b8b3adedd']
1951,"['20b4b2fe-1485-4901-9303-4d1a94a2eaf7', '10416c43-1224-44c7-a389-34dddb3be6e2', 'a9e7f02b-0ace-47ff-81cc-ed7c10f5c61a', '66f0e7f7-a34e-495e-9443-d92fc4aa5d7c', 'a87fed77-88c5-4557-9c5b-6da43bb3ad7e', '1ec82405-c0a9-453b-acdf-72b680a3fa72', 'd746938f-0864-4328-9c0d-52be0828d7e3']"
1957,"['cfa1d209-9171-4368-9898-85f5fcff0fc7', 'fe451a61-9514-4a3b-9477-3f247ef7db09']"
1959,"['0dd4ad43-6b5c-40a3-9ba2-5f136e407943', '38f996dd-5526-4a96-b68e-67da25a995fe']"
1960,['e74b1b75-653a-476a-900f-690d2cfb8e39']
1964,['bc565c1f-f353-45b2-ac44-dfce468d9d2b']
1967,"['c4903780-4a1b-4f84-bc15-e2d0e1a0c6a4', '8ef5bd51-21cd-4f31-837d-b547e9feb60e', '7b53aa0c-5957-43d7-a921-90f6552a5d26']"
1968,"['186032ef-4822-49f4-ad32-a99bea475873', '2030da7a-47bf-4ea2-9931-8860a23ce515']"
1970,"['a73ce596-98a2-4c14-a020-17f3db54a1e0', '64ea7584-f3df-4f5f-af3f-a3f732452096', '82174b43-ff70-4bbe-8dbd-082e66f30629', '031c9718-36bb-4c7e-8622-19b923c12db1']"
1971,"['58b4ad80-8ffd-4b73-8c5e-d7d38f84b4cf', '542d863d-5999-4263-a881-c04558dd3e8c']"
1973,"['eb282b99-d220-449e-8f02-b7126653ff1b', '4028658e-9edf-4dea-a64f-020a74b75adb']"
1975,"['b4605744-8590-492e-adea-ddf733c024b3', 'f6fa0436-17f3-4403-ad24-953644052bc0']"
1979,"['7e7b7b88-ee77-49ee-8447-f10525d171cc', 'c36c15d0-1296-44d8-95d7-4b1f2b5aa736']"
1981,"['cfcaf61c-021a-47ff-ba02-dc4ac29b4714', '392b0315-2fa4-492a-9765-d4320c0ea8bd', 'ab01d88d-ebd2-4924-8725-96fa7d7e3aef']"
1987,"['bd85ec68-2964-4b7f-9e82-a48a5112ca3e', 'f7003056-162c-4837-b2c4-6985e2ffa81a']"
1988,"['e4fed94d-1870-4304-b584-be141d9d1886', '8256e0e3-5b22-4478-99ac-8af2ab91fe94', '879d15fd-a760-4c4c-b90a-5d8779a23191']"
1989,"['2422c3e9-3a38-43fb-a7ec-58e17808fc1f', 'a4cd8c9a-2a73-4dbb-b6a2-299b47f106de', '5a528f6f-d0c6-42c1-9749-a7fea63fdef3']"
1992,"['b505d2e9-0a1e-419b-9b66-620e0a56a24d', 'ded6b632-52e0-4609-bc39-4fe40ed1607b', '3a02fdac-0de2-426a-8c9f-a52d9a460e9e']"
1999,"['66b4f52c-dcda-456f-8ba2-0f3473521a77', 'd30e492e-24ed-4bff-a0fb-1d27f974072c']"
2000,"['b995f3bb-cca1-489e-afa9-25ace06f8af8', '88dbb8f8-4d2b-4afe-9e8b-d0928c07fdb7', 'd90a0784-39f2-411e-bc2f-00bdf7dc9c1e', '9ae4c37a-78d3-4703-b2b3-dd0301ba52f7']"
2002,"['15937002-2a6d-4b56-9293-c2800f4e149a', 'a62c709f-47fe-4fa6-9c3b-5a77d9c891ff']"
2006,"['644663b8-0be1-4bc1-95f2-9f3de10e76bf', '0fe6b81b-750b-4b97-8c44-76beac49cc34', '949dc038-9dd1-41f4-827b-ac5d7a02620e']"
2008,"['d11bfe3e-5c0e-4308-8fae-98f53cdd5a3c', '3adef975-b967-4b42-8c77-5eacee6eea09', '86d2012f-cba6-4fcb-ba48-b48ac652e40c', 'df99e275-d63e-4bfc-bc5f-00f760967149', '6f45acea-43c4-4382-8659-9d553a987e37', '5e5fad54-fe66-4bc1-8781-b091762af668']"
2009,"['e0375bb8-c2cd-4d0f-979c-972b33118859', '6355fe8b-c430-42a9-a838-6c1255b4a387', 'f9977602-bbb4-4dd3-8c2b-15cc4751be2e']"
2010,"['800b1da7-8465-48e0-9164-acf0d9e73488', '11e29a4b-2aa3-4a91-84c5-438e422a03fe']"
2011,"['d74bedd2-b6ac-4636-9a8d-165c7c6bf12f', '1a57b452-7df9-42f5-a954-f33d6164cc5c', 'ee10f162-7c4c-40b9-bd03-25ea1db0004d']"
2012,"['70ca4008-9611-432a-bb41-3ab9d488cfb6', '3eac392d-d384-4494-a338-88a665974f47']"
2014,"['b88228de-3fe9-45ae-b80a-26b2d328cdd6', '2d6072c3-e846-49b7-979b-1838d4d84b9f', 'd15ec2df-2ad1-4c08-a482-d2e3a61a94b2']"
2015,"['a35817ca-a2d7-4fd5-bf18-74d0860482c8', '54205d4a-16c8-46dd-babd-847f9c13338b', 'f8f6a6a3-4271-4db4-b319-f1a1848ab309']"
2016,"['0091fe8b-e6cc-4d5d-882c-bd63b98e6bb7', 'c5315300-8711-4519-a1e2-b5bc54e3e9b3', 'c8628702-e756-493c-a8ba-44eb4207b0f4', '5a3c42a7-7f24-45bd-accf-9e7c3d9b2435', 'a7e7c79e-754f-47e5-b3b0-c85433a63e23', 'acb8be78-595c-4269-a2f3-8e2bba26a387']"
2017,"['24f6b457-7f21-40a3-8e83-502655aa5eac', '80b39c62-9296-432a-84bd-892dabc9f691', 'fca413af-3a83-414c-b84a-f623faca62af', '46db2c6a-8741-4c05-8d6f-30d16d441977', '7c66d460-20f3-4ce7-b497-59917f31b233', 'f5e7cb80-b864-4c4c-b7ab-724b3ef6d34a', '26c8196f-fa8e-4d4f-a359-2eb0330ded28', 'a1bbe458-36ef-4fec-949f-7e9ac812a320', '3697cac9-d5c5-4c62-9acb-308679c31ea5']"
2019,"['18389703-6ea8-4da9-a0ab-c00867d10276', 'd18b5140-e57c-4ca1-b209-d70e11d62952', 'cf825e0b-14a7-4745-8593-5ff88b710578', '27312aee-0bec-4c5f-ba6d-04c78ce7a9f6', '410005e0-937c-43be-800a-b5eb09dcc2f2']"
2023,"['b7ab0029-f37d-45d4-adac-2d15c114dda3', 'a7246764-951c-4139-b23b-437f27f741ff']"
2024,"['aaa0bdae-c4d8-42bb-906f-5b530b522fa8', 'f63d18f9-fff2-4f22-8ea5-2dc2736c0168']"
2026,"['56f5886b-d769-4626-b3a0-65b29faa4358', '7d4b6908-14f6-4898-befd-5f90b3b97e59', 'd9ebf73a-a362-45ca-9589-e2c721d5bc22']"
2027,"['e0f2d2e3-bbe5-4259-8e61-7bd715e67fab', '538fbf1b-7e03-4707-8c90-a63801ec1195']"
2028,"['e88ff0fa-33ab-45a2-bacc-cefc588b3a32', 'd56c32ac-76e9-4bf9-96c4-8addca0db5ff', 'c0eff520-328e-4a26-907b-0a4a8055d896', 'd76e3526-0ae7-4e6d-9f05-0cb9190f36b0', '4a41719a-a4be-40a8-8949-5966832a4279', '6e4dd27c-2267-43f2-a231-3dfb8350afc3']"
2030,"['9d83d00f-fcc4-4f8d-b36d-19aa011489ec', '7153e7f8-709a-4c47-8eb9-fd120ecbb0f6', '927f3c55-b853-4bdf-bab7-9c68f1dd25d9', '71cd685e-fd62-45a3-ae4b-266d854a772d']"
2033,"['1bfe7a33-f330-45f5-85f1-82d6d3e77bfd', 'f382b79d-087b-4184-bb9d-aea43edf5649', 'b7940f06-8f9e-4454-ac81-72afd85e25b6', '24846742-1b43-433f-8fd0-e587ed86bfc8', 'bb0d2a49-618d-44e5-8b84-9d0b2aa33e8c']"
2034,"['96408fb7-5809-43d2-8e62-83128f6e57d4', '923c3044-541d-422c-9cea-7106778e848d', '8c624055-8c09-4c7f-bb04-e5918a689a32', '9ef410e0-b6d2-4751-99db-3e867d2d9263', '1e39a69f-a741-4627-862d-b2e06d556062']"
2035,"['230bd76b-67ac-439a-9d9f-06d757931e4c', '7adc7735-5e09-4d1a-9e1e-1ab3b49dbf8e', 'a2b9ecf9-baeb-4c14-8634-8578fc70fb53']"
2036,"['0edf55d6-aff4-4aa7-a238-24953d773e1b', 'd1d0a4e0-3aca-46a2-af6a-145615dd2cbb', '49f8c7cd-80b9-4760-9472-97e820527f0a', 'af9a5f5d-2ae2-48a6-92a6-706acf6ba0ce', '2ae3a5f7-cd90-40ad-8844-587f422f6c87', '349925e8-51ce-4e34-bfc8-fa3b10aa3491']"
2039,"['da34eb08-13d4-4d0c-b614-840f9cbb1de3', '84063e5f-53b2-45d2-80bd-b8f9ebe902ff', '02cc3e94-e17b-499f-b08c-631f0da613eb', '4bda202b-1df1-40d6-bf65-6f87680d82bd']"
2041,['262d26e9-4e3c-48c2-abf9-d8024107aab0']
2042,['58dcd6aa-20a4-4275-9c39-94d235671922']
2044,['761d5fdc-33ad-43f5-a418-90299867b3a9']
2046,['9c3180e8-66a0-4f75-b754-414063e81615']
2055,"['b1d7d46a-4ab7-4a70-ac2b-a96173667cd7', 'e313a3f1-1eaa-450f-8f52-f60f00f0fd1b', '12e5bcc0-12e0-4315-8d1d-bbc60321c419']"
