artist_credit,position,artist,name
ac_279a2daf,0,a_54c9c7c2,Kenny Barron Trio
ac_279a2daf,2,a_ee9e7d2b,Ben Riley
ac_57cc4a35,1,a_8fba10af,3rd Degree
ac_57cc4a35,0,a_8ac8598b,Mark Shimmon
ac_390b5a24,0,a_f8ef874e,Billy Fury
ac_3b53ffa7,0,a_36c011db,Makoto Ozone
ac_b64a02dc,0,a_fc5b819f,Daniel Magg
ac_c58ad0e3,0,a_a2fe1df4,Verneri Pohjola
ac_c58ad0e3,1,a_093ce162,Umo Jazz Orchestra
ac_b234f4be,0,a_632da065,Veil of Ashes
ac_48d6b5c0,0,a_0bbf391c,Tim Souster
ac_c9a7be80,0,a_97500c05,Comma
ac_01579631,0,a_53df58f0,Deborah Difonzo
ac_244d810a,0,a_d5126397,Tullio de Piscopo
ac_8b35eeac,0,a_28da707c,Caleb Brumbelow
ac_6e1ff5fc,0,a_415930c2,ObjektUrian
ac_a6cafc66,0,a_7fdfaa27,Fluisterwoud
ac_61fc100a,0,a_44426a04,Lil B
ac_5c6316d1,0,a_0af1f592,Roudoudou
ac_9b0b07be,0,a_8bfe0bb6,Hans de Beer
ac_037b9337,0,a_c767cfc7,Harry James
ac_4ee856c1,0,a_9ca3f24a,Dr Feelgood
ac_37d806c9,0,a_0023701b,Paper Tongues
ac_784ac5e4,0,a_f2a41442,The Buckinghams
ac_87a8649b,0,a_05579cd9,Doreens Jazz New Orleans
ac_4f87d832,0,a_2f88ae6c,Holly Near
ac_b64abb7e,0,a_0b8bfb65,Papa Joe
ac_3c1636f0,0,a_70f02c89,Skids
ac_71257ec9,0,a_ba019b43,Camel
ac_656d8253,0,a_3a402b73,Admiral D
ac_7537da25,0,a_8e0297e9,Nick Bardoni
ac_7537da25,1,a_4b44b4c2,Steve Warr
ac_5cf17fe4,0,a_51c59b95,Elton D
ac_fb6432fa,0,a_0441d2d0,Michael Wendler
ac_f2144738,0,a_43069dd5,Preston Love
ac_b736751a,0,a_d19eb81d,Bobby Darin
ac_ea0ea3d3,0,a_0c2e7d15,iScream
ac_50a8c736,0,a_38aa1cec,森高千里
ac_073507fe,0,a_d0dce664,Omara Portuondo
ac_d1e44484,0,a_abb5dda5,Μάνος Χατζιδάκις
ac_ec8b903c,0,a_7bfee3fb,Twerps
ac_98233896,0,a_41a81ac0,Grateful Dead
ac_27b41e4c,0,a_81318aec,Brentwood Jazz Quartet
ac_10923f45,0,a_6f952af8,日野美歌
ac_10923f45,1,a_3343df1d,葵司朗
ac_203fc470,0,a_82fac9b6,Syd Matters
ac_c7360bab,0,a_25f3cb24,Gerald Trimble
ac_f33eee61,1,a_29b5412e,Jason Pedder
ac_f33eee61,0,a_c5f9dce9,Barrie Gledden
ac_01f54545,0,a_b7f262a7,Escape the Fate
ac_caf24427,0,a_11973bdf,Christophe Maé
ac_0a35a66b,0,a_8af60bfc,Werwolf 77
ac_11e12b8a,0,a_6a5e704f,Michał Bajor
ac_bc2a4909,0,a_a62b4623,Miam Monster Miam
ac_57ca2025,0,a_09ce2502,Bernhard Brink
ac_37f765ac,0,a_8ab108e8,Cheech  Chong
ac_e9bc654d,0,a_0c38373b,Witchtrap
ac_899e4030,0,a_61c779de,Aleksi Perälä
ac_3af4ea63,0,a_77834380,Amadeo Vives
ac_2111f68f,0,a_8c443986,Die Maus
ac_c12fa5b5,0,a_d37f09d6,Jail
ac_52a5fbde,0,a_ede1dc6e,Edward M Favor
ac_f86229eb,0,a_e70ee307,Merri Gail
ac_a0a99353,0,a_139f0340,Jim Reeves
ac_79d44474,0,a_f72487bf,Denny Earnest
ac_c3609d50,0,a_3a54e406,Led Zeppelin
ac_a923fec0,0,a_532c97f5,SEX MACHINEGUNS
ac_fdffc628,0,a_c76be705,Dive
ac_7fe027ea,0,a_beee9b09,Māris Šverns
ac_506ed2af,0,a_dd32759d,Ron Escheté
ac_d26df141,0,a_d43c4637,Sidney Bechet
ac_d3c0b384,0,a_db85700c,Виктор Цой
ac_7bac3432,0,a_d1e81ff1,Beady Belle
ac_a19ec317,0,a_7e58ec50,John Hiatt
ac_d103b658,0,a_077646be,Weatherstate
ac_7c4b0cc3,0,a_f2c7d5c3,Kate Wolf
ac_5d41b40f,0,a_5713432a,Hysteria
ac_d911c884,0,a_e1ab7f66,The Gaturs
ac_87ef0796,0,a_129d0d04,DA PUMP
ac_72721e88,0,a_4378a52f,Dropkick Murphys
ac_95d69f3f,0,a_a11ef8c8,Griffin House
ac_4e8ece67,0,a_23e031e7,The Pretty Things
ac_ca75054e,0,a_cc21f9c6,Cor Bolten
ac_196a5a58,0,a_362e042f,Carmine
ac_be433309,0,a_eb6b6201,Hans Appelqvist
ac_16729f10,0,a_8a8dded3,Clifford Brown
ac_31745ca8,0,a_5f16523d,Big Mountain
ac_85552807,0,a_f3723729,The Wireless Stores
ac_607cd00d,0,a_ece99230,TUPPERWAVE
ac_73d3c570,0,a_f2298e7f,Armin van Buuren
ac_73d3c570,1,a_6a957dc1,Racoon
ac_4122d850,0,a_05bebb1f,David Kitt
ac_cc2ae0f9,0,a_0e9dfdc3,Jerry Kimbrough
ac_51c70857,0,a_06cd4d40,Buddy Guy
ac_0a726018,0,a_e332594c,羅志祥
ac_8b3b87b4,0,a_84f7a428,Psi Com
ac_6580721c,0,a_d0d92715,Χρήστος Σαντικάι
ac_2c120072,0,a_96cd76ec,Marisela
ac_764c996e,0,a_f078f89f,Blank  Jones
ac_6852c0df,0,a_a1ce3892,Chris Barber
ac_f49a35a3,0,a_2ad27148,Jeremy Soule
ac_f49a35a3,1,a_2c57d36c,Julian Soule
ac_62c188f6,0,a_3ede46f2,Leon JeanMarie
ac_f6cc179a,0,a_67f07cd3,Vega Nova
ac_9ac6865e,0,a_7a29d476,SilverHawk
ac_d98fa675,0,a_3be57cac,Σταμάτης Σπανουδάκης
ac_851042bf,1,a_f9011115,Baker
ac_851042bf,0,a_5f087f4b,Erb
ac_851042bf,2,a_c47e903f,Zerang
ac_c3026ea3,0,a_65e86e59,Clock DVA
ac_69c46167,0,a_9672d22a,Honey White
ac_9d47cf65,0,a_b739a00d,奥井雅美
ac_21e5c5b9,0,a_16d6144a,The Emergency
ac_5e4588a7,0,a_727ad4ca,Guy Marchand
ac_72cbdeb6,0,a_941b7321,Khaled
ac_27c6ef98,0,a_04744e49,Correcto
ac_d65c057f,0,a_b683c3b1,BG The Prince of Rap
ac_d684f64a,0,a_96fafdfb,Salt Tank
ac_97586c9d,0,a_392933d4,Solomon Burke
ac_1ae8a8a1,0,a_a5f3e28d,Raison Varner
ac_c1abf313,0,a_be855f96,Mary Duff
ac_072fbdbd,0,a_4d492cab,Celso Fonseca
ac_bcf17039,0,a_5b87d23c,XVBARBAR
ac_80122a88,0,a_9afd05b7,Dario Baldan Bembo
ac_028af36e,0,a_731977f8,Abel Korzeniowski
ac_1ea7ae6d,0,a_ade225c3,Posession
ac_ceec773f,0,a_858124b2,Boy Big
ac_0e7361aa,0,a_3434276c,Paul Overstreet
ac_44f0f2e9,0,a_3105deb2,Die Fantastischen Vier
ac_281ce95e,0,a_00493a1a,Kemko
ac_71a047f7,0,a_22195b60,The Archipelago Singers
ac_f51870f1,0,a_b5a7cb4e,Television Overdose
ac_e645ce74,0,a_3ae654e4,神前暁
ac_09c5c737,0,a_be49881a,橋本彦士
ac_f116bef3,0,a_5e4adaba,Brian Baker
ac_0315976e,0,a_04e44f5f,Tears for the Dying
ac_3b5b988f,0,a_a4bbb51a,WHYDOLL
ac_161bdcb9,0,a_85ff74c3,Bad Haggis
ac_77db617b,0,a_f4d7d398,Elvis Presley
ac_e9777d4e,0,a_80b222da,Juan Carlos Quintero
ac_2cd18f26,0,a_92f8109f,Otis Grand
ac_9f1be467,0,a_569f9836,Zachary Allen
ac_ee3119b3,0,a_10c40843,Dimlite
ac_66283007,0,a_b3b49ed6,Madhattan Room
ac_48e1fea9,0,a_9f7e2506,Bob Dylan
ac_48e1fea9,1,a_2f8526ca,The Band
ac_10af9fd7,0,a_2c270418,Nice Nice
ac_ec1f6d77,0,a_40c92387,Georges Bizet
ac_6c7dd6b5,0,a_cf3dc51a,MISIA
ac_4cc40328,0,a_91d8891c,Ganaian
ac_a2986641,0,a_932d1bb4,The Chordettes
ac_bfac4eb3,0,a_54679cb4,Die Toten Hosen
ac_b39daf92,0,a_c7053a29,松尾早人
ac_333263a6,1,a_c36448bd,EREO
ac_333263a6,2,a_8fdd1d44,Rostislav Merkulov
ac_333263a6,0,a_24a2c6bb,Tõnis Mägi
ac_4cac65fc,0,a_f712038b,Bliss
ac_1f06378a,0,a_fca24777,Foreign Born
ac_41921216,0,a_354dfbc1,Lil Wayne
ac_41921216,1,a_7bef7dc1,Money
ac_41921216,2,a_3977a919,Swizz Beatz
ac_62a78624,0,a_74d41438,Ron Kenoly
ac_df9bfb06,0,a_d730b342,Sheldon Mirowitz
ac_2c40f1a7,0,a_55bdd0ef,DJ Acucrack
ac_ccb0c893,0,a_0aee26fd,Keith Porteous
ac_48c17ffa,0,a_7cf019e6,Eolika
ac_200c2b3d,0,a_14a434a8,Baby Animals
ac_1b264516,0,a_8f5d7dd2,Grimsley High School Gold Madrigal Singers
ac_20d5da19,0,a_4a2c0ed3,Tab Two
ac_9a1c3284,0,a_8b396b87,Rosario Giuliani Quartetto
ac_d0071905,0,a_83db4c83,Oldine
ac_c9697e5c,0,a_f33241bb,Dimension Zero
ac_639b91c3,0,a_eba89e75,The Ambrosian Singers
ac_7c3a4db2,0,a_e0a22623,Dean Collinson
ac_31bd9ef4,0,a_6da01faf,Fragile
ac_87e337a2,0,a_d35103f6,Save
ac_78076cd2,0,a_1c7919b1,Brisk  Vinylgroover
ac_7f743703,0,a_0a457256,Dillon
ac_76d7461d,0,a_6c31f90a,Joe Cocker
ac_f46ddff5,0,a_260629af,Roger Eno
ac_39d06573,0,a_a54ed298,John Williams
ac_aab4923b,0,a_f41f8964,Old North Festival Chorus
ac_9102c720,0,a_f4a3e229,Sakamoto Chika
ac_8ed22387,0,a_b3795a78,Eddie Turner
ac_6ceaefa3,0,a_03f7a6a9,Dead Can Dance
ac_93f88c77,0,a_041d7c69,Dusty Springfield
ac_d8983864,0,a_049bc0a6,Twisted Black
ac_094de5d8,0,a_0096548e,Sally Barker
ac_fd5a3392,0,a_3365fe57,Poncho Sanchez
ac_32b6888f,0,a_38890e1e,The Spotnicks
ac_ecf941b4,0,a_61978eca,坂本龍一
ac_0b1456e0,0,a_4ee11956,Björk
ac_39e0dd57,0,a_1abacc53,Reda Caire
ac_76b7e780,0,a_f19e3719,Marc Almond
ac_e9f77418,0,a_56ff26b6,The Last Poets
ac_22342a4a,0,a_a510e4f7,Silverdollar
ac_47220ed3,0,a_d638593c,Panther MIZONOKUCHI
ac_73f198e5,0,a_c3d8e003,Ария
ac_d0d65276,0,a_3eed1e2f,Aleem
ac_e81db2f2,0,a_036755c5,Leroy Jones
ac_86941760,0,a_e7ced2b6,Хуй забей
ac_87402cdf,0,a_dce7afc6,Guster
ac_8cc45c01,1,a_cb9ff592,WILLOW
ac_8cc45c01,2,a_8000d46f,Tyler Cole
ac_8cc45c01,0,a_7784677e,THE ANXIETY
ac_2fb27850,0,a_b49ea4c4,Patrick Sébastien
ac_a918d26b,0,a_231d9658,TSVI
ac_a918d26b,1,a_df3d4490,Loraine James
ac_69a6b120,3,a_7c90aa43,Spider Loc
ac_69a6b120,1,a_3ebcbc74,Lloyd Banks
ac_69a6b120,2,a_5c8bc6b5,Prodigy
ac_69a6b120,0,a_7d2d98fc,50 Cent
ac_69a6b120,4,a_f411c5e6,Mase
ac_cdea007e,0,a_5be971cb,Ratcat
ac_45ec3ce3,0,a_9ba102fd,INORAN
ac_93870a8d,0,a_391fba84,Emera
ac_4b11bdbd,0,a_227b6ed9,Timbalada
ac_5109b5b9,0,a_0089b935,Chronolux
ac_bd646a14,0,a_4ff305c6,Salem
ac_9c3bca49,0,a_6fd87808,Angels of Light
ac_0767d257,0,a_0e15736d,Pugs
ac_76fe4296,0,a_a2667768,Life Sex  Death
ac_236f89be,0,a_5bf93a41,Karasyozoku
ac_b421371e,0,a_793b1f7e,Héroes del Silencio
ac_83dbdacf,0,a_209e689f,浦飯幽助
ac_83dbdacf,1,a_05ec738a,桑原和真
ac_83dbdacf,3,a_7600ec06,飛影
ac_83dbdacf,2,a_85b9d26e,蔵馬
ac_83dbdacf,4,a_5be2e05c,雪村螢子
ac_83dbdacf,5,a_9c2f5a08,ぼたん
ac_83dbdacf,7,a_391da820,コエンマ
ac_83dbdacf,6,a_c5e8c9d6,雪菜
ac_5ab6bee9,0,a_150736f1,Jus de Bocse
ac_082b76a0,0,a_1b78fd75,跳房子
ac_e1489f44,0,a_0fea7706,Inepsy
ac_23202758,0,a_7694a44c,James Ray  The Longfolk
ac_3d1b7971,0,a_e52de663,Magnus Lindberg
ac_ab0af497,0,a_30df7114,Signal Hill
ac_b503fb5a,0,a_e128f77f,Spyweirdos
ac_bde7076c,0,a_506b50b7,The Very Sexuals
ac_6a8d4178,0,a_d8b14f11,Leger des Heils
ac_c892525c,0,a_b2ade14d,Vexillum
ac_ed97c889,0,a_fbe8a4ac,Disorder
ac_5477054a,0,a_1c1dd32b,Ленинград
ac_71be4db8,0,a_cfd3e257,Morning Haze
ac_117f1684,0,a_8a76ae4d,Fred Hammond
ac_a01f6fb8,0,a_ea5f89f3,Steven Halpern
ac_b27d6009,0,a_5cc15a92,Smokey Robinson  The Miracles
ac_3832e28e,0,a_39245267,Kobranocka
ac_429e8b96,0,a_62a1c2bb,Banetoriko
ac_525e6320,0,a_31bb4419,Arthur Brown
ac_61a606cd,0,a_0f562a25,Das Niveau singt
ac_bc9ea6eb,0,a_2fd0ee2d,Mills Embargo
ac_dab7e536,0,a_04c745d8,Cobee
ac_0b0f5d07,0,a_4672ac7f,Vanilla Chainsaws
ac_414c1ffa,0,a_6b8a86e3,DAN
ac_b9c9aaa9,0,a_375be672,Fredi
ac_2767f41e,0,a_c79325f3,Commander Tom
ac_fff879d8,0,a_ced57fec,Flathead Seven
ac_790d821c,0,a_b3849e41,MOTO
ac_4e4145e6,0,a_d4e2cadf,Jet
ac_4af6edb4,0,a_bf1ef186,The Kid Stuff Repertory Company
ac_e6c9a163,0,a_b08e9bf4,Operation Ivy
ac_16656df1,0,a_6a2c5796,Pete Seeger
ac_0455c833,0,a_8d254441,Boc Scadet
ac_79b6b969,0,a_ce96635d,ADX
ac_ca4427ef,1,a_996bfa4f,Frauenarzt
ac_ca4427ef,0,a_93aaeb89,Mr Long
ac_81e35d76,0,a_103790c7,Jagar Tharn
ac_09fea38c,0,a_ac7a842b,Hadiqa Kiani
ac_91f548a6,0,a_c87b2e4d,Matlubeh
ac_31982b9a,0,a_b135a13e,Peter Principle
ac_44fd786b,0,a_096a5d3a,Rilo Kiley
ac_0232671e,0,a_770351a8,Madog
ac_2ac0952f,0,a_bc7898f5,Último Gobierno
ac_5982206f,1,a_95738cb1,John Giuffrida
ac_5982206f,2,a_49a5dbdc,Wayne Wright
ac_5982206f,0,a_5188c624,The Ruby Braff George Barnes Quartet
ac_f21ae1d6,0,a_cb7570c8,Dionne Warwick
ac_cf0681fe,0,a_501c9b71,Mark OConnor
ac_2e73b47e,0,a_2e4b960f,Clinton Shorter
ac_56bced19,0,a_94370142,Atlas
ac_149cea15,0,a_1d88a0a9,Джем
ac_9733a1be,0,a_9f030cff,Jane Monheit
ac_f20e8bc5,0,a_52582603,The Gordons
ac_4af7b99d,0,a_dbf40357,Chewy Marble
ac_86c91d20,0,a_71f549a7,Mason Williams
ac_14bc735f,0,a_9c2b2bf2,Alborosie
ac_d923c301,0,a_a5fce6b4,Elliott Smith
ac_3177d302,0,a_e459ff80,Gacharic Spin
ac_84b839c7,0,a_2768b28a,Pierre Rapsat
ac_321de8f5,1,a_e97cfb45,London Symphony Orchestra
ac_321de8f5,0,a_70252d5d,Ella Fitzgerald
ac_f98b769b,0,a_3175f7da,La Inestable
ac_bb27c1e0,0,a_1b6ed864,Fin Alfred Larsen
ac_427cc8f0,0,a_53cece58,Duoteque
ac_bf0a3c61,0,a_c0e028b7,Prinz Porno
ac_bf0a3c61,1,a_0737d42a,Kobra
ac_f4a7945d,0,a_219cd61d,Zdeněk Zdeněk
ac_0049e4c9,0,a_e9f86de5,White Noise
ac_c68f27b4,0,a_39244bb1,Nach Scratch
ac_8fe5a79f,0,a_a458f4f1,This Awakening
ac_8f658e36,0,a_eae42a41,Purcell
ac_eb728449,0,a_952a401b,Smadj
ac_3378cbdc,0,a_386234c9,The Ozark Alliance
ac_bcbcfdb1,0,a_5b2ffe9b,Richard Hallebeek  Antti Kotikoski
ac_e6f8ee16,0,a_22c8013c,Yves Desrosiers
ac_08307252,0,a_5c783287,Slàinte Mhath
ac_a7046cdd,0,a_963e0d69,Big Ray
ac_a74188a5,0,a_c73c24a7,Visitors
ac_3313548a,0,a_03ae5ed7,Roberto Silva
ac_d9b11411,0,a_4479c9ca,Hanya Yanagihara
ac_d9b11411,1,a_bcb41a4b,Oliver Wyman
ac_c6ebd422,0,a_f6d44cde,Johann Kuhnau
ac_02126932,0,a_5fa4e202,Yıldız Tilbe
ac_8ff18de3,0,a_bec6eb8a,Janno Gibbs
ac_b99b3784,0,a_9306f346,Da Vincis Notebook
ac_cd0f7dbf,0,a_435aa9b2,Within Temptation
ac_ba56213c,0,a_6cd2d1b0,Aerosmith
ac_f466071f,0,a_cdb170ef,Sevendust
ac_249966a5,0,a_1d2b7f4e,Pieter K
ac_a64a4c74,0,a_9418ca2c,Inigo Kennedy
ac_c9ee8711,0,a_72310f9c,Jannes
ac_7b906ebe,0,a_0d370e5d,Larry Rhodes
ac_3d37e9db,0,a_063e18da,The California Aggie Marching Banduh
ac_d05bc0da,0,a_48e2e21f,Bernard Herrmann
ac_0ec208a9,0,a_5d20b3cb,Superuva
ac_1b09fc38,0,a_c3f5f730,Earth and Fire
ac_15e1d229,0,a_0ff6cbdf,Buzz Fuzz
ac_5db86bcb,0,a_3a18cb6a,Chainreactor
ac_5a70637d,0,a_71f24a59,The Mission
ac_13b06e71,0,a_09d444b2,Subject to Change
ac_6f0adb0b,0,a_5b735911,Reparata  The Delrons
ac_5f0ee50a,0,a_63812e54,Phil Woods  The Festival Orchestra
ac_ab08b9e7,0,a_67c09a03,Sanjay Mishra
ac_9693cac8,0,a_89555cb9,Teresa Cristina e Grupo Semente
ac_47d6320a,0,a_fe5c8f4b,Manhattan Strings
ac_2cfff270,0,a_288f46b2,Orphaned Land
ac_adfee0e1,0,a_5a742341,Steve Tilston
ac_f7c238b7,0,a_e071ca37,Veer Chasm
ac_4514a41a,0,a_15370384,Chaos Royale
ac_8b3320ad,1,a_eeffe454,Anla Courtis
ac_8b3320ad,0,a_8aecabfc,Kawabata Makoto
ac_42c1a473,0,a_ca54c65a,Autechre
ac_bc63d1e0,0,a_ccdf045f,Django Reinhardt
ac_20896873,0,a_5e150907,Lieven Tavernier
ac_03ce2c1c,0,a_9193ebbf,Nevermore
ac_0ac243e8,0,a_f86b8aa2,Chris Egan
ac_4849474d,0,a_bf71bf81,Kevin Hewick
ac_531a2c38,0,a_1de5900d,Scattered Order
ac_9cded999,0,a_bd3ee4bd,Ich  Ich
ac_3c4c17d3,0,a_b9281262,Five Blind Boys Of Alabama
ac_9946752a,0,a_d80dd795,Rolf Zuckowski
ac_dd5a67a2,0,a_e507f136,KnockDiesel
ac_b4e7d1e7,0,a_6d2544d4,Newham Generals
ac_b5cff3e7,0,a_153f40ca,JAM Project
ac_d04753e5,0,a_86991e7e,Epik High
ac_37f2b515,0,a_5b625837,Corona
ac_91a2cd1d,0,a_41c5f2f7,Steve Hackett
ac_acd2f873,0,a_198b5511,John Clifford White
ac_8413098e,0,a_a9c3fbd1,Mike Candys
ac_c7f93530,0,a_09fae129,Bonfire Madigan
ac_1fbd362d,0,a_6c0ce056,The Hawkins
ac_5c1b9a4b,0,a_d596d75c,Luc de Larochellière
ac_c04f8efa,0,a_fc10a45d,SBK
ac_114c0b1f,0,a_6fa35d56,Malevolent Creation
ac_afbe02c4,0,a_feb113e5,Koji Kondo
ac_70a23262,0,a_40c09875,Katherines Favorites
ac_37c655c0,0,a_be634f5a,Peter Sijbenga
ac_d2375cde,0,a_d1f3882d,Tereza Tarouca
ac_04abb707,0,a_2317c869,Marianne  Michael
ac_f729b012,0,a_72c82082,Nattefrost
ac_4126a5cf,1,a_7f580f83,Bill Bruford
ac_4126a5cf,0,a_cc3cf780,Patrick Moraz
ac_615b59c4,0,a_b1f214f0,Contramarca
ac_78d45c37,0,a_a4c45f18,Andy Joslin
ac_b3f36646,0,a_0cb23f68,Gloria Estefan
ac_eaa1cc1d,0,a_465a715e,Whirlpool Productions
ac_1d9d5cd7,0,a_fab05817,Dark Lotus
ac_f74b5b4c,0,a_5cfb832d,Victims Family
ac_d70cfb4e,0,a_e04a8e83,Simon Chamberlain
ac_d2f8570d,0,a_e8cdd29d,Meredith dAmbrosio
ac_3046e286,0,a_c517e380,Spear of Destiny
ac_7ff13651,0,a_a04df4d6,Norah Jones
ac_04c1ebd0,0,a_08e9e6f0,Dark Tribe
ac_3496439e,0,a_3eae5a48,Nevertheless
ac_23410bce,0,a_c63c70d8,Fireside
ac_1f13edfb,0,a_58c63fb5,Eddy Kaiser
ac_229ca3f3,0,a_02805274,Black Bottle Riot
ac_a8c23896,0,a_a96a817d,Filipe Catto
ac_626a5ed2,0,a_f70a51f2,Charlie Christian
ac_f41e8c62,0,a_f0f43d67,Kelly Marie
ac_e3b08822,0,a_28859a6f,Alexander Klaws
ac_f5d83841,0,a_b466c9c5,The Bakers
ac_9f5ed967,0,a_23229c60,Glen Gray  His Orchestra
ac_1a05b5f3,0,a_28c362e3,Monster Mike Welsh
ac_9b0a79af,1,a_5a6496b7,Ferdl
ac_9b0a79af,0,a_7f407589,Harry Gump
ac_d51c1e37,0,a_eb5cfad0,Art Pepper
ac_49524e64,0,a_fd53b2a3,Benestrophe
ac_20083b91,0,a_003bc831,Giant Claw
ac_634cf469,0,a_23ce070d,Champion
ac_c76ff2ce,0,a_ccf56466,Manuela
ac_996d5580,0,a_cd463c36,The Masterplan
ac_3d7fe952,0,a_641f807b,Malahora
ac_a0cf4b98,0,a_f46ce86a,Driver Drive Faster
ac_29542fce,0,a_0a5a4626,De Romeos
ac_90c0e671,0,a_596a321c,Sandy Dillon
ac_2c7000dc,0,a_a2467a80,BIX
ac_e1c606ce,0,a_8c5482c1,Sunn O
ac_ac5564d4,0,a_fb14a604,Chevelle
ac_bd538e8b,0,a_cb561b03,Harp 46
ac_ee227dca,0,a_3e66e1fd,Fernando Villalona
ac_71091e1f,0,a_826b71ed,Partia
ac_3b1a5f8a,0,a_946b4f25,California Guitar Trio
ac_243ff24e,0,a_36feafed,Kraftwerk
ac_73e1e3f4,0,a_e1733f37,Emrah
ac_48d4ff08,0,a_f05dbe32,RADWIMPS
ac_476b2f18,0,a_1e8a76ca,Lester Young
ac_0991d2a4,0,a_e6c5fbc8,Madonna Over Yorkshire
ac_73318a17,0,a_f050343c,Steppenwolf
ac_21b38c7a,0,a_135e1c1f,90BOYSHAWN
ac_b1a9fc94,0,a_30a6b217,Feel
ac_9a6a4b4b,0,a_6df14bb5,afrodynamix
ac_25e3374c,0,a_1f6d6393,Catherine Sauvage
ac_91eadf61,0,a_6c46e919,Etnica
ac_1cb3d221,0,a_afca053f,Tequilajazzz
ac_841753c1,0,a_feffa9f7,Grant Hart
ac_a7721a36,0,a_354dfbc1,Lil Wayne
ac_a7721a36,1,a_8e13043e,Mannie Fresh
ac_053ba589,0,a_a3beeffc,Charlie Parker
ac_b7d2fc4a,0,a_22e591c9,Les Forbans
ac_fe0438e8,0,a_a4dbb4ad,The Pirates
ac_fdd194ec,0,a_951a9b47,The Arrivals
ac_e37c310b,0,a_1253c4cb,Apostle of Hustle
ac_2319b0ba,0,a_9c377619,Louis Armstrong
ac_c03f5134,0,a_1d2a1ceb,Haus Arafna
ac_d1ebba65,0,a_eafef497,Sexsonica
ac_04e994ac,0,a_4d98d684,Contra
ac_1d88a442,0,a_1a43d784,Durrty Goodz
ac_45743626,0,a_b0e28dac,Raul de Souza
ac_fe993618,0,a_1cdd06a9,Circulus in Taberna
ac_3df7e3ef,0,a_b3dcedca,Canoofle
ac_ad66fd40,0,a_04771c70,Attention
ac_94fbacd8,0,a_6034c5c7,Joy Williams
ac_9f440b62,0,a_eb04ef02,Мираж
ac_fd989fd1,0,a_e57d33f2,Jody Watley
ac_a64093c2,0,a_e714a42f,Rinôçérôse
ac_3a835b1c,0,a_076602fc,SNMNMNM
ac_26d1544a,0,a_0f2ff7b5,Dollar
ac_3dc95c46,0,a_168242cc,Della Bosiers
ac_610f13f8,0,a_eec18c12,Epsylon
ac_77eaeae3,0,a_f042230c,The Tilted Head of Compassion
ac_587299a5,0,a_dfccb059,Jud Caswell
ac_209b60b7,0,a_3320a65d,ETO
ac_5def2168,0,a_2c4bfcd2,Little Bushman
ac_84133079,0,a_c921ef02,Дмитрий Ревякин
ac_ad57022a,0,a_3413c10b,Another Race
ac_6a71b51c,0,a_e363921a,Sharks Keep Moving
ac_dbda47cd,0,a_026dcae4,Joe Cuba Sextet
ac_6023c1ec,0,a_380380fc,Enzo Carella
ac_36f5984a,0,a_6eb91a03,Tante Leen
ac_17a8f6c8,0,a_366349e6,Émilie Simon
ac_e85bacb3,0,a_23db0746,Someone Still Loves You Boris Yeltsin
ac_c46bf326,0,a_6e98895c,Anthrax
ac_1e877919,0,a_5c29ce08,The Association
ac_e8c41846,0,a_f23b05eb,Kongehuset
ac_9f42a36c,0,a_3deec2be,Baruka
ac_81e2006f,0,a_d16b14c6,Matt Hill
ac_49773e07,0,a_a8a30d5f,The Ascent of Everest
ac_380bdfbd,0,a_9d0f4fe7,De La Soul
ac_24c76f15,1,a_c7471a28,Zach Lemmon
ac_24c76f15,0,a_a41a6477,Alexander Rudd
ac_056d93cd,0,a_8b2e4a85,Stormtraxx
ac_5d425d65,0,a_208add95,Arno Schmidt
ac_8d1263ab,0,a_d919a180,Wolverines Big Band
ac_8f45deff,0,a_350af35e,Nemo
ac_d80a8267,0,a_0365e98a,Saya
ac_2e106bc5,0,a_1ef4a4d1,Fabe
ac_3cb46754,0,a_efe9206d,Space Safari
ac_e9d5291c,0,a_9e4b7d8c,Adna
ac_1e581447,0,a_62e30f91,Richard M Sherman
ac_1e581447,1,a_c89dfcc7,Robert B Sherman
ac_f1aba6ba,0,a_537b9b42,Rei Harakami
ac_d3b1eedc,0,a_9f209d76,Goldie Lookin Chain
ac_6dd5868f,0,a_8f282ace,Kevin Coyne
ac_a12814f9,0,a_608da016,Bazar
ac_bad51142,0,a_dc67d606,Chris Seefried
ac_71076848,0,a_46f5c3d0,Convoj
ac_34e30527,0,a_478a9bbf,Dropping Daylight
ac_8bbc38ab,0,a_5efd2d9f,The Fake Fictions
ac_886585af,0,a_85f06b90,Racer X
ac_8af17772,0,a_7078e2a0,Nits
ac_b2cb0889,0,a_76a2ff30,Jimmy Jim
ac_73f41315,0,a_4bc1c99a,Pavilhão 9
ac_46f2c937,0,a_29ba04e2,Juha Tapio
ac_e4af6d49,0,a_d219204c,Christopher James Thomas
ac_e4af6d49,1,a_4ffeb298,Jesse Rhodes
ac_398de1c3,0,a_30ead27b,Brinsley Schwarz
ac_362829ee,0,a_f2410b64,John Coltrane
ac_50ae245d,0,a_05e28c3b,Exited
ac_d0fb5d7d,0,a_cf309dc3,Jon Hansson
ac_76f44c21,0,a_0135f805,The Dining Rooms
ac_38573122,0,a_3f964c94,Flesh Intoxication
ac_549ee2ab,0,a_daa5c351,Scissorfight
ac_17234561,0,a_f2b489b8,The Playtones
