recording,artist_credit
r_b9709621,ac_ad28a132
r_79905c6a,ac_96b4efff
r_f196dc20,ac_7e18bb25
r_fc1c5530,ac_199068b2
r_50e337e0,ac_de7869ee
r_5cacca9f,ac_b5258ad2
r_dc17c5d0,ac_c39e7436
r_e187cac1,ac_a5d60cfb
r_da346762,ac_8cc45c01
r_b6e7e20f,ac_3ca91045
r_e6fb7d9d,ac_e7bd70bb
r_a1f07266,ac_f344140e
r_bfac39e6,ac_b9c9aaa9
r_b9f10b6c,ac_e7bd70bb
r_4016cdfe,ac_3c211a98
r_36843c46,ac_e29f2513
r_f66973b9,ac_427cc8f0
r_ee1b3566,ac_39f060de
r_8584842b,ac_32ab2da1
r_07a7186d,ac_3c211a98
r_c9a3a394,ac_8e3ad61b
r_8736981c,ac_8e3ad61b
r_4cae5937,ac_3c3a159c
r_70807c91,ac_808370c9
r_c5e9b6ba,ac_1f2b14e3
r_539ba3b0,ac_de68c1ef
r_21b0897d,ac_4b990e79
r_5d9b38f1,ac_8d825399
r_ffac34ac,ac_44f0f2e9
r_9aa9700f,ac_4e0e2904
r_4da993aa,ac_02a169af
r_15128e1e,ac_3c800a27
r_0be7ac74,ac_27494530
r_cc36d131,ac_6243e5a4
r_e717eb0a,ac_59d1cbf7
r_70900a20,ac_562852c2
r_9a0fdaac,ac_34c5faa2
r_8e339fc6,ac_bae5ad38
r_328cfda5,ac_26eea577
r_f7511eeb,ac_367fe9be
r_ea5d9724,ac_dc4df81c
r_fd01dad1,ac_b298a1a7
r_90e2f1d9,ac_9023c5fc
r_cc45c94a,ac_b234f4be
r_17f7679c,ac_586cf6eb
r_f65f5547,ac_b6cea46d
r_768a3ffa,ac_34b332c0
r_dc6d9944,ac_efe38015
r_ce97d46e,ac_2a55203f
r_aa9a3234,ac_7ac941f7
r_8e0ee4cd,ac_2cfd316e
r_a4b29c3f,ac_76f3c1ed
r_9294ff2c,ac_298cba5f
r_f0b79c46,ac_04c1ebd0
r_1a41c571,ac_0ec6dd3f
r_a2aecd66,ac_437c1d89
r_4074142c,ac_47581185
r_af80c66c,ac_cd632066
r_141b8975,ac_2a5a3a26
r_8d094a74,ac_03f71518
r_9eb57325,ac_c96e7d41
r_ece10f8d,ac_d625a813
r_04caaec9,ac_99760006
r_ab6a9604,ac_a4b661c7
r_959bc4c4,ac_27c6ef98
r_35431005,ac_f1376f99
r_19afec0c,ac_dead4ff6
r_5b7d0c19,ac_a72e48c5
r_93f287fa,ac_414c1ffa
r_562dd5ae,ac_39889283
r_199c3c32,ac_2dfb04cf
r_8fd948d8,ac_958bf395
r_ebd09aeb,ac_3378cbdc
r_d6310de2,ac_196a5a58
r_eaa179ef,ac_e2fe92fb
r_c8a0e91b,ac_b63df5b5
r_5ac3a165,ac_5f217d97
r_59dd6d4a,ac_0f164fd7
r_698c4bee,ac_cbed0454
r_8f9fdc91,ac_45a41064
r_11e6f7bb,ac_4cc622e1
r_34636f1b,ac_a1be8f74
r_4d1d003e,ac_a15fded0
r_cc5f4e54,ac_e519497b
r_24338370,ac_51c7a16c
r_c379747f,ac_7b906ebe
r_8467c4db,ac_97344684
r_64df0ef1,ac_39889283
r_c8c4ae29,ac_aefe0ffd
r_67de882c,ac_641d0a4c
r_f8358895,ac_5b9b5502
r_ff8e5ef3,ac_9d47cf65
r_4f5bf4c4,ac_04e994ac
r_e18127fb,ac_aa648c8c
r_c8ed985d,ac_b46e80c4
r_e5f5a911,ac_09fea38c
r_bcea6407,ac_87d8e11b
r_a3a9daa9,ac_ff4ba842
r_e26c4dbe,ac_fce094b8
r_2f2d3dfd,ac_da1ed990
r_f7df3e64,ac_f1e9459d
r_83eb1f31,ac_20896873
r_21bc1f10,ac_0b366788
r_ccba883d,ac_0767d257
r_6e5cdb4d,ac_3417cd41
r_fdee2fb0,ac_71b291c3
r_379b5abe,ac_90e5918d
r_96d087b4,ac_4b8fe941
r_38c59996,ac_41f83f52
r_022ff541,ac_bbc1d1a0
r_8f75516b,ac_a1be8f74
r_e599829f,ac_2712770e
r_8bc76dda,ac_3038617e
r_0ea89933,ac_10c2585d
r_ce62ea15,ac_6daec76d
r_4a1cf2bd,ac_c3e6bff5
r_c34db371,ac_c71b8df3
r_6154f218,ac_0b8e97ab
r_a2d5d747,ac_c71b8df3
r_18ff6814,ac_ab4b81b0
r_cf4e7982,ac_a877a364
r_fee75ccc,ac_83d30039
r_361a8ee0,ac_0b1456e0
r_52e00631,ac_0455c833
r_dd0f973f,ac_2f172dcd
r_180fc10d,ac_fdd194ec
r_328518b7,ac_38506015
r_b57a484d,ac_9d6b10c3
r_6a273b61,ac_ba4ddf82
r_23ffd4d4,ac_ce4908f3
r_79981e34,ac_17234561
r_a7198740,ac_c6bbe4a1
r_e0c693d7,ac_f88b6ac5
r_951ca869,ac_8341c6da
r_147e4917,ac_282a323e
r_6abedc40,ac_7b1786fb
r_a939855a,ac_cdb609d8
r_5344d686,ac_85b09eff
r_ff464301,ac_d4b976b8
r_e60b414b,ac_af353f45
r_886bff79,ac_af353f45
r_66c0fcf2,ac_76cec6a6
r_84af331f,ac_c3c98c7d
r_2ac2a7a7,ac_b8b3ec59
r_d9b79968,ac_837fec62
r_1ce1ba7d,ac_f04c78f9
r_e9260e8d,ac_7cb9eabc
r_09013966,ac_eac8b762
r_cd9d7b1a,ac_495e72ae
r_1983c1dc,ac_3dd271a6
r_cd0be439,ac_134e8cd7
r_e79b0299,ac_5e1c15c8
r_da1ad56d,ac_f6244197
r_f0ba5bcb,ac_a2d2e58c
r_4aa17ace,ac_de8435ed
r_d64eee6a,ac_20d5da19
r_5ae67ba0,ac_baf3cc41
r_e05fb4f0,ac_61d51e80
r_3c531989,ac_f375abdc
r_f05a7fe2,ac_d848ea46
r_17848f90,ac_405323d0
r_8b6d8f7b,ac_059beada
r_3955f35c,ac_1a6b43e6
r_550c0d80,ac_5a0e3507
r_bf9d9dfc,ac_545ef0f0
r_ebf530f8,ac_1911026a
r_2b4d3999,ac_bc05be85
r_ea20da55,ac_d8e17c7f
r_0d8a3fe1,ac_e7b5052a
r_7353855f,ac_37c655c0
r_602b3db7,ac_a71e2b17
r_0604b294,ac_e5fefa64
r_b2b4fdae,ac_3b10918d
r_93a5b2e8,ac_4a6737b8
r_3471a96e,ac_eb328ef3
r_e41d1eb5,ac_fd21ae2a
r_9946c1de,ac_51d1d35d
r_b849c433,ac_29cccdef
r_2634e90c,ac_d509d53d
r_b54c94d0,ac_257f65ca
r_84b447f8,ac_934a4ecf
r_35e0d5bd,ac_80d8d902
r_c20bf60a,ac_fbbb843c
r_090762c9,ac_8dd2e044
r_8bee6e27,ac_80009b09
r_bc9e5d7c,ac_e1489f44
r_9501c8d1,ac_5c59f43e
r_3e8c181b,ac_1a24074c
r_65176ede,ac_135a9b61
r_06ecbe50,ac_b1da829f
r_a029f3b2,ac_10923f45
r_5876e89e,ac_2c44496c
r_d97634fe,ac_3dc95c46
r_c7d0136a,ac_5c1b9a4b
r_cb46eb90,ac_95ceaf9c
r_1743c570,ac_6ab1318f
r_b91c7bed,ac_5127f23f
r_fff5fa84,ac_df9bfb06
r_ecab5283,ac_1991ef80
r_4e1e17f6,ac_5f0ee50a
r_6bc673d3,ac_46f14b6b
r_381ca9fb,ac_1c1dc4e4
r_b7a7b0ec,ac_28ee9cf7
r_f4986b00,ac_cbed0454
r_cb3edca5,ac_65821d98
r_96c27938,ac_26f902b0
r_37e479e2,ac_65821d98
r_2b7eb474,ac_5d425d65
r_ef7df048,ac_cd164cee
r_1aa8effc,ac_80d8d902
r_b04ac8e5,ac_80d8d902
r_fa8e1397,ac_4b81a83f
r_8137fba3,ac_834b6a45
r_cb28baae,ac_17d5fbc6
r_12ac1c33,ac_5f606524
r_fcea2185,ac_5825b5bc
r_96430e93,ac_7c087a10
r_50ae6698,ac_5cdf076e
r_34ec2320,ac_390b5a24
r_e289a517,ac_44d20cc3
r_ea885707,ac_00f89db3
r_9bb520aa,ac_3c0b4a9e
r_baf00ff2,ac_b94b6f82
r_8158c2ad,ac_c8464efb
r_970cff2e,ac_b5cfec8e
r_e3efbae7,ac_0ab2e942
r_aab346a1,ac_58216601
r_72ae23b3,ac_04b81679
r_8675c92b,ac_ccf55b12
r_552ff59f,ac_d0d6db37
r_2683acdf,ac_d0d6db37
r_6b7512ed,ac_d966262c
r_d0aa2a39,ac_2ec113a0
r_32ff113f,ac_30ec8dc9
r_0f9274cf,ac_9086d3fe
r_15da498a,ac_7e37e835
r_48a30fa5,ac_59c5347e
r_3b59a0b5,ac_117ca310
r_b633b63a,ac_c41e987f
r_33148ebf,ac_bb3e24fa
r_424a41c1,ac_269a3f79
r_f09be282,ac_98610be2
r_b9ec6001,ac_6c2825b0
r_462e167e,ac_d046c138
r_f796d16b,ac_16e7b1c3
r_cc3510cc,ac_87d8e11b
r_d838c83d,ac_1cf33f9a
r_acd35050,ac_1725dde5
r_a1938bf2,ac_a70c9d70
r_4a330605,ac_c3609d50
r_18f32f6e,ac_1bdd3d0b
r_6b61d4de,ac_4f84e2f5
r_54a43c7a,ac_0bfd255b
r_7915bbc7,ac_4d6c2edd
r_5bb6c50e,ac_423451f2
r_8210b7c6,ac_b4943718
r_7bf0def3,ac_ce643fc8
r_60a6c843,ac_4f6ddbeb
r_0f2543bf,ac_65c11b36
r_d13ea312,ac_4c82c8a5
r_67194de1,ac_746b30b0
r_d1f2d773,ac_b5b148ce
r_d8a5fd6c,ac_1b9f0609
r_c3446e21,ac_c646a344
r_a1ed0227,ac_1991ef80
r_64a97115,ac_bd646a14
r_ac01600a,ac_2e69e9e8
r_ebcde176,ac_98c0f12e
r_b7627446,ac_8cfcf232
r_aa949f89,ac_cd0f7dbf
r_322525f2,ac_2319b0ba
r_c443d805,ac_57a9b77c
r_6b162b12,ac_f3dfafda
r_9fd5a508,ac_f0ed1877
r_f9f69273,ac_6580721c
r_496578d6,ac_174aef7e
r_94cb7a17,ac_705a5042
r_964d7db1,ac_b64abb7e
r_27ec1c99,ac_5cdf076e
r_56a729d0,ac_14dc0620
r_94e1ee10,ac_41b80cb9
r_4245c5c9,ac_3c5ca591
r_532e30cc,ac_f51870f1
r_5d0d62e6,ac_d46d3d33
r_da101ae1,ac_65821d98
r_6a6c487d,ac_2f769089
r_01f4a452,ac_be131c25
r_924112b5,ac_c9e49855
r_d55c5da8,ac_be131c25
r_b616a574,ac_affe72d1
r_068828b2,ac_f233b4cf
r_de8da9f1,ac_b5cfec8e
r_929407de,ac_6eaadbc9
r_b33009de,ac_96a6885c
r_3e3f6328,ac_efa5f925
r_47ccb8f7,ac_18bb6371
r_bf24642f,ac_878747f3
r_e7817fb4,ac_4a273c15
r_bfc4024b,ac_e9777d4e
r_6c0ffce7,ac_85d0863e
r_a06430ce,ac_d4ccc581
r_0e529b20,ac_7c722694
r_419bf51b,ac_b4a0ac51
r_4cea9323,ac_fde983a7
r_40e74fa7,ac_b421371e
r_b9721ab0,ac_feb2ff52
r_78fec5a7,ac_51c7a16c
r_45216fa3,ac_d13f5e56
r_cdc318f9,ac_ad69450d
r_bb8ac982,ac_243f6778
r_97d4ab53,ac_b64abb7e
r_0e75b14a,ac_d3d86601
r_9cdb0554,ac_e10d3933
r_6268e22f,ac_e55fcaa8
r_4bd48d79,ac_4a719293
r_cf78f14e,ac_6c075716
r_15b253de,ac_2938149d
r_0e6bcb46,ac_814b588b
r_daf52233,ac_8ed22387
r_96477a54,ac_b3705409
r_c036a36c,ac_b1034db8
r_109846c6,ac_2e2406b3
r_59db4bad,ac_1d47442a
r_6a14a5e4,ac_2ae01ce0
r_41499734,ac_b4f21ccc
r_0bd6f103,ac_b4f21ccc
r_3f4c0224,ac_afc8333a
r_15cd1ee8,ac_ca34d45e
r_bf7b82b8,ac_2a212e95
r_ba7c0153,ac_da30e81e
r_c9ca38a3,ac_2d4db924
r_3804e51a,ac_cc7942f7
r_9f4c3720,ac_20083b91
r_982626ee,ac_6bef43f0
r_258099ae,ac_dbabd3dd
r_92968ddd,ac_af7ba7dc
r_72f689e5,ac_10afe79e
r_3387b60e,ac_06f852e8
r_e1ee72ce,ac_5a9d6b59
r_aa3fe4df,ac_380bdfbd
r_0c7734c5,ac_2280b4cb
r_5534c191,ac_eac8b762
r_701952de,ac_8d832dcf
r_b57e9eb9,ac_eac8b762
r_2860ae86,ac_bfcda8ed
r_a076c800,ac_fdffc628
r_4ece2c1c,ac_625aeba5
r_8e32a276,ac_a3c5eb50
r_f3002c45,ac_ceb8c8e5
r_59cdaac3,ac_bf0a3c61
r_604d5589,ac_b7311c54
r_8bbc8583,ac_428e4ea2
r_d29ce838,ac_9b6503bd
r_e0f3b276,ac_4cbd644e
r_9e7a8b5f,ac_5a70637d
r_0a98fd27,ac_76993fee
r_e606b719,ac_9565a612
r_321831ea,ac_71b685aa
r_81d5805c,ac_d53132ac
r_12f77cfb,ac_2896436e
r_3182469c,ac_7d47a189
r_eab2d9b6,ac_00e88aa6
r_a0e198e1,ac_3b874446
r_14be3052,ac_16005f80
r_fcd4e482,ac_52e7fc61
r_cd852e74,ac_4b1d0077
r_40ed6d47,ac_03c8fb4b
r_2f89c6b2,ac_85aecd46
r_75b505ff,ac_d0b5c9a9
r_22b6fdc7,ac_ae4e15b2
r_6950ed32,ac_10af9fd7
r_f3396951,ac_10af9fd7
r_d491bee7,ac_644d62bc
r_62cc3872,ac_7155a4f0
r_38a20a6d,ac_09af3eb5
r_e32e6c87,ac_aeba2471
r_4f95bf34,ac_ef4336dc
r_31190d9a,ac_80d8d902
r_73e33273,ac_38bb3abc
r_31fcee3a,ac_1353585b
r_5ca459f3,ac_7b1786fb
r_5570eb95,ac_b1e6269f
r_ea53532e,ac_d471d392
r_8541ecdd,ac_ce5cd459
r_578e2828,ac_d653ea55
r_411d178e,ac_22122b84
r_c7f4201f,ac_25aa279d
r_0af0b296,ac_6bf24b2a
r_8d8af803,ac_e6f8ee16
r_60920292,ac_4126a5cf
r_bb2cbbe1,ac_12c41317
r_4dd0ce5b,ac_12c41317
r_64710d82,ac_d97c245a
r_1d477604,ac_97dbbfa5
r_533e3bda,ac_b0c48c2c
r_74ec5441,ac_ba26692c
r_492de721,ac_d966262c
r_7c57d592,ac_41876c42
r_d07cd497,ac_6354a79a
r_85a45a4a,ac_3964cf17
r_a09e0771,ac_f74b5b4c
r_efe156f7,ac_a5fbea6f
r_48d1930b,ac_de7edafb
r_edfe3914,ac_154b621e
r_7806b0cb,ac_841753c1
r_cbc94781,ac_a67bcff5
r_1db980de,ac_3d7fe952
r_7a760202,ac_de7edafb
r_314a4c0a,ac_1e636365
r_f45705dd,ac_9fdaf001
r_8edba071,ac_352a2b2a
r_7c3e18c9,ac_79553509
r_1d357bb7,ac_6f186770
r_e09d0d9e,ac_3222b59d
r_b0d92fe6,ac_84133079
r_0edd8907,ac_3026d22b
r_5b3b4951,ac_7b1786fb
r_16b7d078,ac_c9ee8711
r_8a6c36e2,ac_a3064fee
r_5a986542,ac_40e86b86
r_1de24f54,ac_321de8f5
r_7daebf5a,ac_bcf17039
r_a3064df0,ac_fd989fd1
r_560d2ce9,ac_864b1062
r_fd23e057,ac_e9bc654d
r_d54540ed,ac_e9bc654d
r_e62c1df9,ac_7f743703
r_74cd8228,ac_83e35077
r_a6eee6eb,ac_56c942c6
r_0c65a427,ac_d1fa25e1
r_628e9e88,ac_325235f1
r_8e7627e7,ac_ca82c3b9
r_36710967,ac_3f52a53d
r_ba39aaf4,ac_eab6f4c8
r_36d1da97,ac_be433309
r_1fbcbff3,ac_4cc622e1
r_54fae00a,ac_e8e72594
r_8f079b3b,ac_7c722694
r_ac05979a,ac_c2770d7f
r_4c992c6a,ac_8dc8d56d
r_b228ade3,ac_fe05bc26
r_6dc52a7d,ac_07872eac
r_70b9a461,ac_177ef857
r_ba391891,ac_c3a05370
r_16715980,ac_3aba85f0
r_5ba6d12a,ac_3aba85f0
r_a505b749,ac_bf884341
r_043a38e9,ac_764c996e
r_3ab25abe,ac_c1c6b0b1
r_10d05495,ac_7708a83f
r_f60e0384,ac_0bda2ac1
r_3177b2d5,ac_61cced09
r_3c224158,ac_77eaeae3
r_3f2420c7,ac_21cd8421
r_b52448b2,ac_8559302f
r_1f463e09,ac_c1c6b0b1
r_bd48aa8d,ac_7ff13651
r_48e12c8e,ac_37d9a89c
r_119392af,ac_01579631
r_93914f6e,ac_5b5c8f7a
r_b2b1b353,ac_390b5a24
r_2d18b25c,ac_50116458
r_331c6b38,ac_5cdf076e
r_2dda14e6,ac_c14586f4
r_0b2ba49b,ac_c132ae7e
r_ff291e1d,ac_88ff526b
r_7f951ec1,ac_3c4b44d6
r_5641df58,ac_b1d2a5f1
r_50e106fe,ac_925069a1
r_bb622533,ac_925069a1
r_1e8a2963,ac_925069a1
r_dd5b4bca,ac_87bff406
r_d1115532,ac_0bda2ac1
r_2161beba,ac_2d8da017
r_e68d9db0,ac_95d69f3f
r_5a13999f,ac_0821d141
r_d7de285e,ac_00d8e8c5
r_86243008,ac_549ee2ab
r_fefb651e,ac_d0b99913
r_e4633d49,ac_0e00f0c2
r_0a145857,ac_30ec8dc9
r_48b7c883,ac_d403022b
r_f624989a,ac_856f4154
r_9018c3e1,ac_b386c68d
r_98b592da,ac_b386c68d
r_26ea3d27,ac_2f78afcd
r_cee10c20,ac_b6dea215
r_b53d9e77,ac_37788a18
r_0438279d,ac_746b30b0
r_a11cb668,ac_20e0feb2
r_02b6dee0,ac_b92f1ec9
r_7f09440f,ac_9b79c68b
r_5b605fc3,ac_8d24567c
r_fef3bb51,ac_b92f1ec9
r_16768e3f,ac_6eaadbc9
r_9f39590c,ac_36de4ac2
r_0d497aa1,ac_b92f1ec9
r_05936f69,ac_38cf6c6a
r_2a321fd5,ac_6c8b94f3
r_aaaebc07,ac_3964cf17
r_d83a4a6e,ac_3964cf17
r_43ea49df,ac_2072ba72
r_36f2d991,ac_328be3d1
r_7b686202,ac_d1b07940
r_224345fc,ac_5477054a
r_9b3d03c7,ac_23202758
r_ec98dde6,ac_885a8c42
r_27f2d4f1,ac_0821d141
r_aa7b6a61,ac_0aa67278
r_72ff3f32,ac_052874cc
r_d444a0a4,ac_f2d57ff9
r_e124abbd,ac_f2d57ff9
r_31319095,ac_f2d57ff9
r_6771e544,ac_44d20cc3
r_4063dd2f,ac_710eef8b
r_28016dd9,ac_2f01a6a3
r_c496fb65,ac_4af7b99d
