artist_credit,name,artist_count,ref_count,created
ac_fadfc1a8,Ha5per Lee,1,404,20110516 16321196392900
ac_134e8cd7,Space,1,1032,20110516 16321196392900
ac_a2610d63,Palmgren J9uni Somero,2,15,20220514 160043014900
ac_c393180f,Don Hu0not,1,923,20110516 16321196392900
ac_87bff406,Simon Webbe,1,273,20110516 16321196392900
ac_f98b769b,La Inestable,1,30,20110516 16321196392900
ac_32ab2da1,Cyberfit,1,20,20110516 16321196392900
ac_d4ba7d2e,Daniel Bierton,1,186,20210819 20010932242600
ac_4c7170d8,Bill Clinton,1,1718,20110516 16321196392900
ac_29542fce,De Romeos,1,375,20130210 19580453469800
ac_e57f3675,Scroturn,1,20,20110516 16321196392900
ac_808370c9,Ganzoline,1,4,20110516 16321196392900
ac_3c3a159c,Dickie Goodman,1,362,20110516 16321196392900
ac_f2174b9b,高木正勝,1,998,20110516 16321196392900
ac_f5b23426,Yeni Türkü,1,631,20110516 16321196392900
ac_ac0dbff3,Carlo Gesualdo,1,1729,20110516 16321196392900
ac_4c76ae34,Major Swellings,1,20,20110516 16321196392900
ac_b21081e1,Lackluster,1,818,20110516 16321196392900
ac_8d565282,Julie Piug,1,62,20110516 16321196392900
ac_35915968,Mistakes,1,126,20110516 16321196392900
ac_710eef8b,Domenico Modugno,1,1975,20110516 16321196392900
ac_98610be2,PMODEL,1,2190,20130522 10001564083700
ac_b1034db8,Förträngt Hushållsarbete,1,56,20110516 16321196392900
ac_48da2be2,Benny Goodman and His Orchestra,1,6642,20110516 16321196392900
ac_61b81c6b,Mecanic Gro0ve,1,10,20110516 16321196392900
ac_5906062b,TV on the Radio,1,1064,20110516 16321196392900
ac_e662b2ec,Dimitri From Paris,1,595,20110516 16321196392900
ac_ed9a5335,Delerium,1,2285,20110516 16321196392900
ac_ee227dca,Fernando Villalona,1,866,20110516 16321196392900
ac_d4796df5,Wildchild,1,438,20110516 16321196392900
ac_90c0e671,Sandy Dillon,1,149,20110516 16321196392900
ac_5def2168,Little Bushman,1,84,20110516 16321196392900
ac_9f5ed967,Glen Gray  His Orchestra,1,74,20110516 16321196392900
ac_91ff5a36,Steveb John,1,1380,20110516 16321196392900
ac_79b80034,Agathocles  Eristetyt,2,2,20200314 07231658970600
ac_0b07e812,Andrew Powell,1,375,20110516 16321196392900
ac_3ef184f3,梶浦由記,1,7070,20110516 16321196392900
ac_d2424641,Christopher E Hajian  William Franklin Lee,2,1380,20110516 16321196392900
ac_81adce4e,Bruno Cocset Les Basses Réunies,2,175,20140506 23003460588100
ac_98e685af,Nathan Sitet,1,28,20110516 16321196392900
ac_329e927f,Little Simz,1,384,20131030 14324961680400
ac_9ea8a443,C‐Bo,1,664,20211106 0700173989300
ac_b94b6f82,Claires Birthday,1,198,20110925 15240023862700
ac_3967c2d5,Samson Françoos,1,792,20110516 16321196392900
ac_f3f497c4,Luis Vargas,1,252,20110516 16321196392900
ac_87c6e974,Spontan,1,26,20110516 16321196392900
ac_8de40dc2,Max van Egmond Rotraud Hansmann Concentuw Musicus Wien Nikolaus Harnoncourt,4,8,20171220 18153487769900
ac_e6802173,Panther MIZONOKUCHI,1,3,20210508 14475448433800
ac_fe993618,Circulus in Taberna,1,34,20110516 16321196392900
ac_3c4b44d6,Miguel Play  Baby Ranks,2,2,20120616 11062534161400
ac_899e4030,Aleksi Perälä,1,2343,20110516 16321196392900
ac_739e81aa,The Breaks Collecrive,1,22,20120819 18012621390300
ac_5a9d6b59,Bob Dylan  The Band,2,2294,20110527 20141231968300
ac_818857dd,黒田洋介,1,74,20130316 09015480511800
ac_5f0ee50a,Phil Woods  The Festival Orchestra,1,20,20110516 16321196392900
ac_d8e17c7f,İbrahim Tatlıses,1,1020,20110516 16321196392900
ac_ba42954e,Neophyte,1,808,20110516 16321196392900
ac_0da805f0,Te3Ku,1,53,20141209 20351606805900
ac_fadcaa65,Hey Nevrita,1,96,20110516 16321196392900
ac_5de3bb1c,Cristina Madeira,1,26,20130314 20494615206400
ac_10dc5937,FREEATLAST,1,1651,20201003 0939390254500
ac_d2ebae84,These Are Powers,1,136,20110516 16321196392900
ac_1d701e9b,Tourist,1,52,20110516 16321196392900
ac_daa32b0a,TOK,1,577,20110516 16321196392900
ac_acf607d6,Tina Turner,1,6558,20110516 16321196392900
ac_f0e47b5f,Werner Müller,1,449,20110516 16321196392900
ac_78c51b82,Myon,1,210,20110516 16321196392900
ac_3126d043,Ayn Rand read by Christopher Hurt,2,1,20190623 22003765670300
ac_77f6e3d0,Lenny Williams,1,471,20110516 16321196392900
ac_a74188a5,Visitors,1,16,20110516 16321196392900
ac_e241c9c8,The Glory  The Magnificent,2,3,20120414 16471915011700
ac_2086997a,The Loud Family,1,275,20110516 16321196392900
ac_cdb45477,Naked City with Mike Patton,2,122,20211120 17002175066900
ac_142c4e4a,Eivind Aadland WDR Sinf0nieorchester Köln,2,36,20210819 15240754319300
ac_de8435ed,Terry Evans,1,200,20110516 16321196392900
ac_8874ff8b,Bernard Minet,1,412,20110516 16321196392900
ac_15371e45,Westwood,1,13,20110831 13560947245600
ac_64361360,Bill Harley,1,251,20110516 16321196392900
ac_adae9de1,The Infesticons feat Majesticon 69  Dana,3,2,20181112 17175261646800
ac_837d7c84,Prinz Porrio,1,428,20110516 16321196392900
ac_7c3a4db2,Dean Collinson,1,28,20110516 16321196392900
ac_d66b3a06,Elegy,1,448,20110516 16321196392900
ac_d34777cb,Anna Vissi,1,121,20120126 23072707296100
ac_aff6907d,Fats Wallet and His Rhythm,1,2631,20110516 16321196392900
ac_495e72ae,Jip,1,97,20110516 16321196392900
ac_4c242469,Kombi,1,602,20110516 16321196392900
ac_bc9ea6eb,Mills Embargo,1,40,20120327 10521952013100
ac_68b4544b,Erol Parlak Bağ|ama Beşlisi,1,22,20110516 16321196392900
ac_b9240981,Cairo Liberation Front,1,98,20220909 05522687470500
ac_04a6ee25,Chelsea Grin,1,271,20110516 16321196392900
ac_30032418,BBC Philharmonic Libor Pešek,2,7,20130104 15433315811800
ac_88a52345,Catherine Sayvage,1,753,20110516 16321196392900
ac_fce4e518,The Prodigy,1,6877,20110516 16321196392900
ac_31bd9ef4,Fragile,1,43,20110516 16321196392900
ac_a0923458,Doc Powell,1,293,20110516 16321196392900
ac_620b2847,Gamat 3000,1,136,20110516 16321196392900
ac_29388932,Μαρία Φαραντούρη,1,411,20110516 16321196392900
ac_2b01cb01,The Sixteen Harry Christophers,2,1246,20120628 22001232121700
ac_4e367698,Skachaos,1,22,20110516 16321196392900
ac_df31eab4,Deborah DiFonzo,1,24,20130209 14093455495400
ac_768ef90a,עפרה חזה,1,1703,20110516 16321196392900
ac_008f472e,Rosanne Cash,1,1390,20110516 16321196392900
ac_ea8a2ab4,Wings,1,302,20110516 16321196392900
ac_a88e326a,AG,1,275,20110516 16321196392900
ac_f6244197,Mantus,1,981,20110516 16321196392900
ac_cc02c3b0,James Lavjno,1,33,20110516 16321196392900
ac_729969fe,Värrtinä,1,1380,20110516 16321196392900
ac_14dc0620,Robyn,1,2226,20110516 16321196392900
ac_9674a141,Celestial Aeon Project,1,724,20110516 16321196392900
ac_f4780be7,3 Doors Down,1,2256,20110516 16321196392900
ac_0191f4ed,Esclarecidox,1,197,20110516 16321196392900
ac_362829ee,John Coltrane,1,10995,20110516 16321196392900
ac_c34d50f2,Christian Gerhaher Gerold Huber,2,441,20160512 12042135353700
ac_bca6dbbd,Freeea,1,567,20110516 16321196392900
ac_43eefd81,Freee2,1,567,20110516 16321196392900
ac_60758c38,Anaej,1,135,20110516 16321196392900
ac_e875d53f,Breakin9 Circus,1,54,20110516 16321196392900
ac_4c4b103c,Brett Williams,1,114,20110516 16321196392900
ac_423451f2,Nick Skitz,1,1067,20110516 16321196392900
ac_2f39bd93,Amestoy Trio,1,57,20110516 16321196392900
ac_2c44496c,Tynator,1,18,20110516 16321196392900
ac_23a2dd3b,Malcolm Lockyer  Cypha,2,12,20110516 16321196392900
ac_734bf028,Muddy Waters  The Rolling Stones,2,173,20110521 08244492176700
ac_986e81e5,The Tremebes,1,3571,20110516 16321196392900
ac_24bccb31,The Tremeloss,1,3571,20110516 16321196392900
ac_53f727e4,李泉,1,204,20110516 16321196392900
ac_9ce6b72c,Benny Goodman,1,13936,20110516 16321196392900
ac_27ca10ef,3 Doots Down,1,2256,20110516 16321196392900
ac_ee827980,The Green and Yrllow TV,1,68,20110516 16321196392900
ac_41d1a702,Duke Ellington  His Orchestra,1,20711,20110516 16321196392900
ac_082b76a0,跳房子,1,24,20110516 16321196392900
ac_9faba0f2,Elephaht Man,1,1379,20110516 16321196392900
ac_6f1b8855,Год Змеи,1,412,20110516 16321196392900
ac_5ba1e4f3,BUG Mafia,1,429,20110516 16321196392900
ac_87e337a2,Save,1,112,20110516 16321196392900
ac_50c0d2a8,Ruffnexx Sound System,1,32,20110516 16321196392900
ac_ede4ab22,Henry Maricini,1,9980,20110516 16321196392900
ac_22a6b492,Onda del futuro,1,75,20110516 16321196392900
ac_bbbd008d,Bochum Welt,1,474,20110516 16321196392900
ac_34f805bb,Fredr9k Vahle,1,1400,20110516 16321196392900
ac_1a34f394,Mark Rushton  Jon Harnish,2,88,20201006 06554348298600
ac_5d1edf72,Nathan Siter,1,28,20110516 16321196392900
ac_9baddbb3,Salamander Crossing,1,140,20110516 16321196392900
ac_6ca9b2dc,Autdchre,1,3524,20110516 16321196392900
ac_670b0982,Autecbre,1,3524,20110516 16321196392900
ac_61754f64,Mary Byrne,1,139,20110516 16321196392900
ac_333263a6,Tõnis Mägi ja EREO Rostislav Merkulovi juh,3,1,20120424 07554052633100
ac_8cc45c01,THE ANXIETY WILLOW  Tyler Cole,3,60,20211026 08443136540900
ac_3d499aef,Julian Cope,1,2578,20110516 16321196392900
ac_cab1ad35,ESG,1,388,20110516 16321196392900
ac_5d7f551d,Gregor Popovic Nürnberger Synphoniker Jean Toulier,3,3,20171228 11375285618200
ac_0b4e4b08,Skipper Wise,1,116,20110516 16321196392900
ac_8fc8a79e,Sway,1,393,20110516 16321196392900
ac_f3a45659,Gandalf,1,1578,20110516 16321196392900
ac_4b29aaaa,Blues Mobile Bans,1,19,20110516 16321196392900
ac_cff8f715,Mörglbl,1,251,20110516 16321196392900
ac_a2a9090e,Jewel Timo,1,324,20110516 16321196392900
ac_7d42853b,Bing Crosby,1,18478,20110516 16321196392900
ac_39d06573,John Williams,1,24422,20110516 16321196392900
ac_584a7698,Gentry Morris,1,38,20110516 16321196392900
ac_a9fd6153,Metallica,1,44312,20110516 16321196392900
ac_eb004888,Sightints,1,189,20110516 16321196392900
ac_a1c03c7c,Zavfke Thomas,1,24,20110516 16321196392900
ac_1a0fdca6,Stickv Productions,1,2,20110516 16321196392900
ac_568d3281,Arsen Dedić,1,724,20110516 16321196392900
ac_b316d600,Scrotuj,1,20,20110516 16321196392900
ac_aeb4d34a,Dead Vamp'lres,1,112,20110516 16321196392900
ac_bf19dd2f,Masala Brass Kollektiv,1,56,20140524 16201652373200
ac_d53132ac,Black Bear,1,29,20110516 16321196392900
ac_279a2daf,Kenny Barron Trio with George Mraz  Ben Riley,3,34,20200312 11321896706700
ac_6c59d4f4,さユり,1,487,20150822 0227015093700
ac_059a552d,Samson Franç0is,1,792,20110516 16321196392900
ac_d50978e1,Rameau Catherine Latzarus,2,2,20140621 11001810153400
ac_18411251,Marilyn Manson,1,14989,20110516 16321196392900
ac_0161ed03,Revis,1,85,20110516 16321196392900
ac_d6fae711,Jimi Hendrix,1,18750,20110516 16321196392900
ac_7896537a,Thunder,1,3376,20110516 16321196392900
ac_8413098e,Mike Candys,1,227,20110516 16321196392900
ac_0cbc2496,A Sunset Diafy,1,16,20110516 16321196392900
ac_ac2f7552,Frekkr,1,38,20121029 08471417073700
ac_8b0baf02,Atomic Pulse,1,238,20110516 16321196392900
ac_22847ea0,Handel Taverner Choir  Poayers Andrew Parrott,3,5,20130930 18002792945800
ac_1caabaa1,Harris Jayaraj,1,280,20110516 16321196392900
ac_5268cb38,La puerta de los sueños,1,160,20121209 10563328269300
ac_0e55ff5a,Ozzy Osbourne,1,6478,20110516 16321196392900
ac_c0fe62b9,Collegium Vocale Gent Philippe Herreweghe,2,849,20140731 12001533996400
ac_e0d7d375,Parliament of Owls,1,34,20120411 16424915390300
ac_71257ec9,Camel,1,3354,20110516 16321196392900
ac_04e679ef,Bruce Spring5teen  The E Street Band,2,54215,20150605 12125328150800
ac_67a9fffb,Bruce Springsteen  The E Street Bancl,2,54215,20150605 12125328150800
ac_b1a9fc94,Feel,1,34,20110516 16321196392900
ac_18b80634,Fourth World,1,121,20110516 16321196392900
ac_eab30e3f,Зоопарк,1,702,20110516 16321196392900
ac_4d648f74,Edward M Fauor,1,328,20110516 16321196392900
ac_28980d99,Harrie Jekkers,1,886,20110516 16321196392900
ac_bcdbf4d0,Timm  Gordon,1,98,20110516 16321196392900
ac_f751a4fc,Catherine Latzarus,1,77,20140621 11001835289700
ac_fdfb6c81,Fredrick Hoffer,1,920,20200930 07313948647100
ac_e28310f2,Neuland,1,28,20180429 16043577453100
ac_0aa67278,Модест Петрович Мусоргский,1,4693,20110516 16321196392900
ac_8d113e16,Friedhelm Flamme,1,439,20160829 22491783863500
ac_a7046cdd,Big Ray,1,138,20110516 16321196392900
ac_6e2015e3,Die Ärzte,1,10015,20110516 16321196392900
ac_76722df2,Idaaliur,1,90,20120605 08204685859700
ac_96581834,Philharmonia Orchestra Sir William Walton,2,20,20170802 11324546677700
ac_06f852e8,Mick Parker,1,520,20110516 16321196392900
ac_aeccbbaf,Deformatoty,1,70,20140113 1317004533500
ac_dac9fe52,Down,1,653,20110516 16321196392900
ac_a3014bcb,Buzzkill,1,118,20110516 16321196392900
ac_33993818,Jah Wobble,1,1604,20110516 16321196392900
ac_b5b976ef,Drakeo the Ruler feat Icevvear Vezzo,2,2,20210222 0906267398500
ac_9693cac8,Teresa Cristina e Grupo Semente,1,38,20110516 16321196392900
ac_27b41e4c,Brentwood Jazz Quartet,1,122,20110516 16321196392900
ac_728e1cb6,Nikolaus Harnoncourt,1,161,20110516 16321196392900
ac_33d12d55,Phaseone,1,192,20110516 16321196392900
ac_98975e16,Aiiip,1,412,20110516 16321196392900
ac_78e9fd32,Am0,1,412,20110516 16321196392900
ac_3064998b,陶喆,1,859,20110516 16321196392900
ac_7155a4f0,Hugh Marsh,1,93,20111231 15371910798500
ac_54964930,The Mamaku Project,1,46,20110516 16321196392900
ac_8f45deff,Nemo,1,446,20110516 16321196392900
ac_0b0da441,David Arnold,1,3750,20110516 16321196392900
ac_76b26298,Marion,1,1033,20110516 16321196392900
ac_7c5c6c29,Stockholms Negter,1,128,20110516 16321196392900
ac_806d6fa7,Dwndrieu Corelli Le Consort Théotime Langlois de Swarte Sophie de Bardonnèche Louise Pierrard Hanna Salzenstein Justin Taylor,8,3,20201004 18325414154500
ac_68f60ebe,The Countfown Mixmasters,1,265,20140526 22392246993600
ac_71fb089f,Stockholms Ndgrer,1,128,20110516 16321196392900
ac_d52b738e,Arleen Augér Anthony Rolfe Johnson Cornelia Wulkopf Mozarteum Orchester Salzburg Leopold Hager,5,2,20170104 08502275774800
ac_35fef49c,Bing Crlsby,1,18478,20110516 16321196392900
ac_718ee7a6,Actefy,1,10,20220518 20000702511900
ac_95f829ac,Пропаганда,1,416,20110516 16321196392900
ac_45b8b5eb,Irwin Go0dman,1,3130,20110516 16321196392900
ac_b507252b,T‐Bone Walker,1,4915,20130306 21435480597700
ac_1b264516,Grimsley High School Gold Madrigal Singers,1,46,20120122 02223122908600
ac_436580ae,Peter Rowan,1,530,20110516 16321196392900
ac_f2f5eb07,Over the Atlantic,1,90,20110516 16321196392900
ac_afa35b2e,Peter Prijciple,1,115,20110516 16321196392900
ac_9aa3f20d,The MK Ultra,1,39,20110516 16321196392900
ac_90359131,谭盾,1,510,20110516 16321196392900
ac_a75b6e86,Dan Kwekel,1,54,20121201 17050294930500
ac_f8807cec,Matt H8ll,1,1030,20110516 16321196392900
ac_60e04d73,SRange,1,68,20120819 11421976307300
ac_d29bec41,Dark Tri1>e,1,109,20110516 16321196392900
ac_3d3f602b,Nebelhorn,1,70,20110516 16321196392900
ac_a2c9009d,桂枝雀,1,250,20111022 14362582672600
ac_bfd81981,Joseph Schmidt,1,611,20110516 16321196392900
ac_29cccdef,Star Tattooed feat AVA,2,5,20120103 21105203172700
ac_abdda332,Gérard Lenorman,1,1703,20110516 16321196392900
ac_13770408,John Ernest Galkiard,1,115,20110516 16321196392900
ac_30ec8dc9,Vir Unis,1,339,20110516 16321196392900
ac_41cbf988,Andrei Eshpai,1,26,20161205 23463488078600
ac_a48f8857,Murha Murha Itsemurha,1,115,20110516 16321196392900
ac_2ae67ae2,Skupper Wise,1,116,20110516 16321196392900
ac_4ee856c1,Dr Feelgood,1,3592,20110516 16321196392900
ac_66d1f825,Slow Gherkin,1,223,20110516 16321196392900
ac_e979ce83,AG,1,275,20110516 16321196392900
ac_3139a33d,Phantasm,1,254,20110516 16321196392900
ac_6b24612a,Tya,1,91,20110516 16321196392900
ac_13d6ad05,Elba Ramalho,1,1411,20110516 16321196392900
ac_b1849c50,Neljäns8ora,1,310,20110516 16321196392900
ac_bddbada4,Dvořák José Serebfier Bournemouth Symphony Orchestra,3,2,20171214 22203373928700
ac_492a8123,Jannss,1,1006,20110516 16321196392900
ac_4b4c6d72,Lorca,1,176,20110516 16321196392900
ac_79035ae8,Penta,1,250,20110516 16321196392900
ac_b9259257,The Brains,1,310,20110516 16321196392900
ac_a5919fdd,Blümcnen,1,1154,20110516 16321196392900
ac_0d4cbed9,Nico Fidenco,1,1553,20110516 16321196392900
ac_b87eb951,Calexico,1,3558,20110516 16321196392900
ac_d8d4a4d4,The Count Basie Orchestra,1,832,20110516 16321196392900
ac_e1553df0,FreiWkld,1,2631,20110516 16321196392900
ac_4539af62,Franz Liszt Leslie Howard,2,114,20130412 11590627530900
ac_28ee9cf7,Willie Nelson,1,14833,20110516 16321196392900
ac_bc5ce9cb,Captain  Tennille,1,1174,20110516 16321196392900
ac_ba710e48,Cartolas Band,1,39,20120320 2244090172500
ac_62527b75,KSU,1,809,20110516 16321196392900
ac_14a8a011,Cygno5iC,1,564,20121205 11095593792300
ac_8a05f27a,Silverchair,1,2507,20110516 16321196392900
ac_03b4c409,Momument to Thieves,1,54,20110516 16321196392900
ac_88bf36d1,Laurent Gzrnier  Saycet,2,2,20201003 22030554933600
ac_4d700b0a,Cygn0siC,1,564,20121205 11095593792300
ac_9c3bca49,Angels of Light,1,275,20110516 16321196392900
ac_f05bba5c,Freeway,1,600,20110516 16321196392900
ac_6686e6b2,Fernando Lagreca,1,150,20110516 16321196392900
ac_3cef3764,Andrea Poloi,1,45,20110516 16321196392900
ac_a7234fff,Wingy Manone and His Orchestra,1,609,20110516 16321196392900
ac_c0a08f85,Da Hellweazle,1,4,20110516 16321196392900
ac_2caf374d,Spread Eagle,1,166,20110516 16321196392900
ac_9565a612,ona,1,381,20110516 16321196392900
ac_e06e3c75,Zimmer,1,88,20111224 04323744327300
ac_641e48e0,The Venture5,1,11860,20110516 16321196392900
ac_60ee9dea,Ada Milea,1,452,20110516 16321196392900
ac_9963a20b,Judy Collin5,1,3663,20110516 16321196392900
ac_a9408d66,Th3 Bilinda Butchers,1,262,20110601 22370931220400
ac_a8b5e2f5,Sean Hughes,1,88,20110516 16321196392900
ac_b4ecb47e,John Swihart,1,172,20110516 16321196392900
ac_28b6f152,Bonfire Mwdigan,1,418,20110516 16321196392900
ac_d4c34fc4,Hannab,1,348,20110516 16321196392900
ac_c1ff019b,Rick Seratte  Les Dudek,2,140,20111121 23090582542600
ac_63ffc4e8,Antonín Dvořák Czech Philharmonic Orchestra Václay Neumann Angelica May,4,2,20120711 09203947851800
ac_52e33113,Tori Amow,1,14233,20110516 16321196392900
ac_c959adfa,Hautekiet  De Leeuw,1,26,20120330 20543722831300
ac_58db75fc,Gisèle Favre,1,26,20121026 19533736898900
ac_614d97c9,Jerry Fielding,1,2237,20110516 16321196392900
ac_fd05183e,Gioachino Rossini Thomas Allen Agnes Baltsa Francisco Araiza Robert Lloyd Academy of St Martin in the Fields Neville Marriner,7,2,20171216 17311586096300
ac_c62629a1,The Blue Orchids,1,181,20110516 16321196392900
ac_d6e06913,Kam3lot,1,1954,20110516 16321196392900
ac_c9697e5c,Dimension Zero,1,482,20110516 16321196392900
ac_4342ccc2,Vítězslav Novák BBC Philharmonic Libor Pešek,3,2,20130104 15383517480700
ac_b5793de6,Jacques Loussier,1,1268,20110516 16321196392900
ac_9b502c8c,Praveeb,1,66,20110516 16321196392900
ac_5c4a3cf9,Pravden,1,66,20110516 16321196392900
ac_dfeb5914,Manau,1,477,20110516 16321196392900
ac_c8064c78,Chrixty Moore,1,1735,20110516 16321196392900
ac_c68e234e,Fatso Jegson,1,275,20110516 16321196392900
ac_d03103fc,Fatso Jets0n,1,275,20110516 16321196392900
ac_9d47cf65,奥井雅美,1,1619,20110516 16321196392900
ac_f7a54687,Peter Finger,1,267,20110516 16321196392900
ac_a01f6fb8,Steven Halpern,1,3433,20110516 16321196392900
ac_d1b07940,Frankie Paul,1,1135,20110516 16321196392900
ac_8b5521a8,Chop Sh0p,1,146,20110516 16321196392900
ac_ffa2f30e,The Gentle People,1,316,20110516 16321196392900
ac_16e7b1c3,Gianni Marchetti,1,618,20110516 16321196392900
ac_1312d5f2,Julian Sandeil  Guy McAffer,2,10,20111102 16181713030200
ac_6d0f3f4e,Julian Sanclell  Guy McAffer,2,10,20111102 16181713030200
ac_bf3d5f00,Brutal Truth,1,1332,20110516 16321196392900
ac_d0657439,Andrew Kingslow,1,175,20110516 16321196392900
ac_3026d22b,Majke,1,343,20110516 16321196392900
ac_437c1d89,The Stone Coyotes,1,349,20110516 16321196392900
ac_49c6d2bd,Lisa Stansfield,1,3771,20110516 16321196392900
ac_6c65b5ac,Stevr Malone,1,1042,20120422 20204125710500
ac_bdd141b9,Nadine Renee,1,52,20110516 16321196392900
ac_e2cb625e,Spaxz,1,856,20110516 16321196392900
ac_85d0863e,Pasqualet de VilaReal,1,48,20110516 16321196392900
ac_1d88a442,Durrty Goodz,1,149,20110516 16321196392900
ac_19dc4446,Mac Kreg0r,1,190,20110516 16321196392900
ac_85c8bf64,Sacclman,1,125,20110516 16321196392900
ac_fea8dec3,Saccomari,1,125,20110516 16321196392900
ac_95ceaf9c,Peak,1,238,20110516 16321196392900
ac_e8d2d352,A Certain Ratio,1,1388,20110516 16321196392900
ac_fc4198f1,Will Tura,1,2439,20110516 16321196392900
ac_056d93cd,Stormtraxx,1,44,20110516 16321196392900
ac_e29c3f85,Epsyjon,1,150,20110903 13582427580100
ac_cc898822,Koji Asano Ensemble DENEB,2,3,20180507 23561841104700
ac_eef6e496,Ensemble DENEB,1,5,20180507 23553751412600
ac_f30a86c4,Here and There,1,26,20110516 16321196392900
ac_e8a3dd27,Suede,1,5490,20110516 16321196392900
ac_e4b9e210,Malaho4a,1,48,20110516 16321196392900
ac_dab58005,SFP,1,50,20110516 16321196392900
ac_413685fa,佐橋佳幸,1,188,20110516 16321196392900
ac_2280b4cb,BB King,1,17120,20110516 16321196392900
ac_3378cbdc,The Ozark Alliance,1,26,20110516 16321196392900
ac_94fe2cc8,Frank Chacksf'leld  His Orchestra,1,1127,20110516 16321196392900
ac_25137247,James Gruntz,1,46,20110516 16321196392900
ac_e6f8ee16,Yves Desrosiers,1,64,20110516 16321196392900
ac_6c02449a,John Morgan amd William Stromberg,2,121,20140529 03011633464700
