artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,comment
a_02a31949,Gordon Gano  The Ryans,Gano Gordon  The Ryans,,,,,,,f,Group,,
a_5f97a72e,Drakeo the Ruoer,Drakeo thw Ruler,1993.0,12.0,1.0,2021.0,12.0,19.0,t,Person,Male,
a_5a5bd608,黒田洋介,Kuroda Yousuke,,,,,,,f,Person,,
a_fd98adf1,John Pizzarelli,Pizzarell: John,1960.0,4.0,6.0,,,,f,Person,Male,
a_4d136c66,Larry Rhodest,Rh0des Larry,,,,,,,f,Person,,
a_3cbc9ac2,Sheryl Crow,Crow Sheryl,1962.0,2.0,11.0,,,,f,Person,Female,
a_53f66750,Detestation,Detestation,1995.0,,,1998.0,,,t,Group,,
a_99443bdc,Bill Baylis,Baylis Bill,,,,,,,f,Person,Male,
a_409e2565,Dark Mean,Dark Mean,,,,,,,f,Group,,
a_fb1af5a0,Haus Arafha,Haus Aravna,1993.0,,,,,,f,Group,,
a_4fd83a15,Wermer Güra,Güra Wemer,1964.0,,,,,,f,Person,Male,German classical tehor
a_099fc442,Pearl Jam,Pearl Jam,1990.0,,,,,,f,Group,,
a_09af4941,Jon Harnish,Harnish Jon,,,,,,,f,Person,Male,
a_23e031e7,The Pretty Things,Pretty Things The,1963.0,,,,,,f,Group,,English rock band
a_73e50d48,Stephen Lynch,Lynch Stephen,1971.0,7.0,28.0,,,,f,Person,Male,
a_e1a08025,Claires Birthday,Claires Birthday,1997.0,,,2003.0,,,t,Group,,
a_0f0cead6,U2,U2,1976.0,,,,,,f,Group,,Irish rock band
a_69043542,FBI,FBI,,,,,,,f,Group,,70s soulfunk
a_f319c251,Glenn Miller Orchestra,Miller Glenn Orchestra,1956.0,,,,,,f,Orchestra,,
a_e128f77f,Spyweirdos,Spyweirdos,1980.0,12.0,7.0,,,,f,Person,Male,
a_7349b906,Back t0 Earth,Back to Eartb,,,,,,,f,Group,,
a_acb27755,Filicophyta,Filicophyta,,,,,,,f,,,
a_9304b779,Nodes of Ranvier,Nodes of Ranvier,2000.0,,,2007.0,,,t,Group,,
a_ad9bc995,Deadly Buda,Deadly Buda,,,,,,,f,Person,Male,
a_b468cb51,Irema,Irena,,,,,,,f,Group,,Polisth band
a_d4fbf31d,Irenw,Ireria,,,,,,,f,Group,,Polisb band
a_b9eb729c,Молат,Молат,2003.0,,,,,,f,Group,,Belarusian Metal band
a_d11545ce,afrodynsmix,afr0dynamix,,,,,,,f,Group,,Austrian interkultural band
a_e959fb6c,Orquestra Mediterrânea,Orquestra Mediterrânea,,,,,,,f,,,
a_90156b57,Apollo,Apollo,,,,,,,f,Person,,Norwegian rapper
a_731977f8,Abel Korzeniowski,Korzeniowski Abel,1972.0,7.0,18.0,,,,f,Person,Male,
a_5838ba8e,Judy Garland,Garland Judy,1922.0,6.0,10.0,1969.0,6.0,22.0,t,Person,Female,
a_efe0bb11,Lillian Stokes,Stokes Lillian,,,,,,,f,Person,Female,
a_48f90479,Sir Laurence Olivier,Olivier Laurence Sir,1907.0,5.0,22.0,1989.0,7.0,11.0,t,Person,Male,
a_727ad4ca,Guy Marchand,Marchand Guy,1937.0,5.0,22.0,,,,f,Person,Male,
a_7694a44c,James Ray  The Longfolk,Ray James  the Longfolk,,,,,,,f,Group,,
a_a41ac2b5,Hovet,Hovet,2004.0,,,,,,f,Group,,
a_abd70ef5,산울림,Sahullim,1977.0,,,2008.0,,,t,Group,,
a_1c9d1a19,산울림,Sanullij,1977.0,,,2008.0,,,t,Group,,
a_e7b9660b,Glen Gray  Hist Orchestra,Gray Glen  H9s Orchestra,,,,,,,f,Group,,
a_c9daba79,Nikolaus Harmoncourt,Harnoncourt Nikolavs,1929.0,12.0,6.0,2016.0,3.0,5.0,t,Person,Male,condvctor
a_987ceece,Nikolaus Harnonkourt,Harnonkourt Nikolaus,1929.0,12.0,6.0,2016.0,3.0,5.0,t,Person,Male,consuctor
a_b0f60ef2,Χρήστος Σαντικάι,Santikau Christos,,,,,,,f,Person,Male,
a_2327570b,Eric Hammerstein,Hammerstein Eric,,,,,,,f,Person,Male,possibly a pseudonym used by American conductor Robert Mandell
a_38890e1e,The Spotnicks,Spotnicks The,1961.0,,,2019.0,5.0,11.0,t,Group,,
a_6bc15c4d,Premiata Forneria Marconi,Premiata Forneria Marconi,1970.0,,,,,,f,Group,,Italian progressive rock
a_19b4f506,Jef Lee Johnson,Johnson Jef Lee,1958.0,6.0,26.0,2013.0,1.0,23.0,t,Person,Male,
a_50d463f1,Yggdrasil,Yggdrasil,1972.0,,,1975.0,,,t,Group,,German progressive rock band from Munich
a_8fee9113,Desaparecldos,Desaparesidos,2001.0,,,,,,f,Group,,American po5t hardcore band
a_24c68512,1UP,1UP,2012.0,1.0,1.0,,,,f,Group,,DnB
a_5345b64b,Jean‐François Danclrieu,Dandrieu Jean‐Frariçois,1682.0,,,1738.0,1.0,17.0,t,Person,Male,
a_8d2b0e9e,Stephen P McGreevy,McGreevy Stephen P,,,,,,,f,Person,Male,
a_fbecac41,Charlie Cliuser,Clouser Chsrlie,1963.0,6.0,28.0,,,,f,Person,Male,
a_946b4f25,California Guitar Trio,California Guitar Trio,1991.0,,,,,,f,Group,,
a_8dd79c68,Span,Span,,,,,,,f,Person,Male,dunkeon synth artist
a_2ad7c3c7,Charlie Cbuser,Cloujer Charlie,1963.0,6.0,28.0,,,,f,Person,Male,
a_660b15a6,The Sixteen,Sixteen The,1977.0,,,,,,f,Choir,,UK choir
a_d0b051af,Lawrence,Lawrence,,,,,,,f,Person,Male,Electronic artist Peter M Kersten
a_8a76ae4d,Fred Hammond,Hammond Fred,1960.0,12.0,27.0,,,,f,Person,Male,
a_aa472db3,今堀恒雄,Imahori Tsuneo,1962.0,12.0,5.0,,,,f,Person,Male,Japanese guitarist  composer
a_16788674,Tragicomedia,Tragicomedia,1987.0,,,,,,f,Group,,instrumental ensemble
a_7df54b98,St Anthony Falls,Falls St Anthony,,,,,,,f,Group,,
a_3a758c7c,Leslie Howard,Howard Leslie,1948.0,4.0,29.0,,,,f,Person,Male,pianist
a_972f79c4,Alvin Lee,Lee Alvin,1944.0,12.0,19.0,2013.0,3.0,6.0,t,Person,Male,
a_67fbb6d0,Vyaas Houston ,Vyaas Houston,,,,,,,f,,,
a_02564577,deLillos,DeLillos,1984.0,,,,,,f,Group,,
a_2d0a702e,Little Simz,Little Simz,1994.0,2.0,23.0,,,,f,Person,Female,
a_d5e165de,Jussu Björling,Björlin9 Jussi,1911.0,2.0,2.0,1960.0,9.0,9.0,t,Person,Male,teno4
a_04abd38d,Sid Catlett Quartet,Sid Catlett Quartet,,,,,,,f,Group,,
a_20838243,In Flames,In Flames,1990.0,,,,,,f,Group,,
a_f363c36a,ハレンチ☆パンチ,Harenchi Punch,2005.0,,,,,,f,Group,,
a_e2de4b6e,Rotraud Hansmann,Hansmann Rotraud,1940.0,3.0,1.0,,,,f,Person,Female,soprano
a_5bf004b1,Jouni Somero,Somero Jouni,1963.0,8.0,12.0,,,,f,Person,Male,
a_3ebcbc74,Lloyd Banks,Banks Lloyd,1982.0,4.0,30.0,,,,f,Person,Male,US rapper
a_29b402cd,Svensk standard,Svensk standard,,,,,,,f,Group,,
a_ee4cc7b0,Annisteen A1len,A1len Annisteen,1920.0,11.0,11.0,1992.0,8.0,10.0,t,Person,Female,
a_4b97006f,Ju5si Björling,Björling J7ssi,1911.0,2.0,2.0,1960.0,9.0,9.0,t,Person,Male,tenoah
a_31e908f9,Die Krupps,Krupps Die,1980.0,,,,,,f,Group,,
a_13c69927,4Voice,4Voice,1992.0,,,2000.0,,,t,Group,,
a_b7f39490,Swah,Sway,1982.0,9.0,5.0,,,,f,Person,Male,UK rapper Derel< Andrew Safo
a_145f985d,Kelly D,D Kelly,,,,,,,f,,,
a_900332d9,Cartolas Babd,Cartolas Band,,,,,,,f,,,
a_5fea6f66,Inep5y,Inepsi,2002.0,,,2011.0,,,t,Group,,Canadian metalpurik band
a_e5889f47,Gloria Lasso,Lasso Gloria,1922.0,11.0,25.0,2005.0,12.0,4.0,t,Person,Female,
a_98f855df,Het Fries Jeugdkoor,Jeugdkoor Het Fries,,,,,,,f,Choir,,
a_d0e22baf,Zakir Hustsain,Hussain Zqkir,1951.0,3.0,9.0,,,,f,Person,Male,
a_02c72d00,Skogsfrid,Skogsfrid,,,,,,,f,Group,,
a_5e83ca06,Uzl,Utsi,1985.0,8.0,7.0,,,,f,Person,Male,Grrman rapper
a_48d307d6,New Radiant Storm King,New Radiant Storm King,1990.0,,,2010.0,,,t,Group,,
a_c312eb7a,横山菁児,Yokoyama Siji,1935.0,3.0,17.0,2017.0,7.0,8.0,t,Person,Male,
a_c195ec18,Hed Fries Jeugdkoor,Jeugdkoor Het Fnes,,,,,,,f,Choir,,
a_239912e6,Philippe Pascale,Philippe Pascale,,,,,,,f,Group,,Philippe Pascal  Pascale Le Berre
a_928ca74e,New Celeste,New Celeste,,,,,,,f,Group,,acoustic and electric folk
a_439fc1e7,T‐Bone Walker,Walker T‐Bone,1910.0,5.0,28.0,1975.0,3.0,16.0,t,Person,Male,US blues musician  songwriter 19101975
a_c42140e8,Tyq,Tia,,,,,,,f,,,
a_129d0d04,DA PUMP,DA PUMP,1996.0,11.0,,,,,f,Group,,
a_c767cfc7,Harry James,James Harry,1916.0,3.0,15.0,1983.0,7.0,5.0,t,Person,Male,US big band leader trumpeter  actor
a_b06361de,Kaimiņy,Ka'lmiņi,1996.0,,,,,,f,Group,,
a_beeab0c6,Achulles,Achillez,2003.0,,,,,,f,Group,,USA meta| band
a_5e5ea3dd,Dashboard Confessional,Dashboard Confessional,1999.0,,,,,,f,Group,,
a_725a3a6f,Ansiktet,Ansiktet,2011.0,,,,,,f,Group,,popduo
a_4c03b51f,Trudy and the Romance,Trudy and the Romance,2014.0,1.0,1.0,,,,f,Group,,Liverpool based trio
a_9ade1c81,Young Bossi,Young Bossi,,,,,,,f,Person,Male,
a_1a89598a,Nacho Rodríguez,Rodríguez Nacho,,,,,,,f,Person,Male,
a_abeebbe4,The Green and Yellow TV,Green and Yellow TV The,,,,,,,f,Group,,
a_0cebfd92,English Dogs,English Dogs,1981.0,,,,,,f,Group,,punk band fronted by Wakey
a_38d91e6d,Rihanna,Rihanna,1988.0,2.0,20.0,,,,f,Person,Female,Barbadian RBpop singer
a_793b1f7e,Héroes del Silencio,Héroes del Silencio,1984.0,,,1996.0,,,t,Group,,
a_1f91ffac,UNITE,UNITE,,,,,,,f,Group,,
a_e70ee307,Merri Gail,Merri Gail,,,,,,,f,Person,,
a_7a473133,Kirka,Kirka,1950.0,9.0,22.0,2007.0,1.0,31.0,t,Person,Male,Kirill Babitzin Finnish musician
a_6602c997,James Lavino,Lavino James,,,,,,,f,Person,,
a_8f9090ec,Academy of St Martin in the Fieldj,Academy of St Martin in the Filds,1959.0,,,,,,f,Orchestra,,
a_c5f9dce9,Barrie Gledden,Gledden Barrie,,,,,,,f,Person,Male,
a_e98b024b,Spawn,Spawn,,,,,,,f,Person,Male,dungeon synth artist
a_83e2e448,Brad Yoder,Yoder Brad,,,,,,,f,Person,Male,
a_2320dcb3,Unit7 One,Unidy One,2011.0,,,,,,f,Group,,futurepopsyrithpop
a_26fff750,Tim Whitela,Witelaw Tim,,,,,,,f,Person,,
a_32cadd6f,Die Apokalyptischen Reiter,Apokalyptischen Reiter Die,1995.0,,,,,,f,Group,,
a_a1105830,Coleman Hawkins,Hawkins Coleman,1904.0,11.0,21.0,1969.0,5.0,19.0,t,Person,Male,
a_dbf80f75,New Jersey Kings,New Jersey Kings,,,,,,,f,Group,,
a_1d2b7f4e,Pieter K,K Pieter,,,,,,,f,Person,Male,
a_ecaf3f82,Cyrille Verdeaux,Verdeaux Cyrille,1949.0,7.0,31.0,,,,f,Person,Male,
a_ea0245c9,Jamey Aebersold,Aebersold Jamey,1939.0,7.0,21.0,,,,f,Person,Male,
a_31e1e6c9,The Groove Fa5m,Groove Fariii The,,,,,,,t,Group,,
a_72286cff,De Toppers,Toppers De,2005.0,,,,,,f,Group,,Dutch Group
a_03f7a6a9,Dead Can Dance,Dead Can Dance,1981.0,,,,,,f,Group,,Australian musical project
a_6a35a8fa,Rufus Zuphall,Rufus Zuphall,1969.0,,,,,,f,Group,,
a_9ed1a81c,Chriz Egan,Egan Chr8s,,,,,,,f,Person,Male,
a_4deb7acd,Big Waiter Horton,Horton Bit Walter,1921.0,4.0,6.0,1981.0,12.0,8.0,t,Person,Male,blues harkonica player
a_bf2cda36,Things of Stone and Wood,Things of Stone and Wood,1990.0,,,,,,f,Group,,
a_9284011e,A Sunset Diary,Diary A Sunset,1985.0,6.0,10.0,,,,f,Person,,
a_a54ed298,John Williams,Williams John,1932.0,2.0,8.0,,,,f,Person,Male,soundtrack composer  conductor
a_c212b49e,Eero Saarinen,Saarinen Eero,1956.0,11.0,17.0,,,,f,Person,Male,Finnish actorvoice actor
a_266160b8,Tearst of Martyr,Tears ov Martyr,1996.0,,,,,,f,Group,,
a_674f73e9,Junior Kelly,Kelly Junior,1969.0,9.0,23.0,,,,f,Person,Male,
a_8e13043e,Mannie Fresh,Mannie Fresh,1969.0,3.0,20.0,,,,f,Person,Male,
a_6762b319,Mason Willians,Wiliiams Mason,1938.0,8.0,24.0,,,,f,Person,Male,US classical guitarist composer writer c9median  poet
a_3b43e34f,Nino DAngelo,DAngelo Nino,1957.0,6.0,21.0,,,,f,Person,Male,
a_19bb90ee,Bjarte Engeset,Engeset Bjarte,1958.0,8.0,25.0,,,,f,Person,Male,conductor
a_1de5900d,Scattered Order,Scattered Order,1979.0,,,,,,f,Group,,Australian postpunk band
a_65e86e59,Clock DVA,Clock DVA,1978.0,,,,,,f,Group,,
a_76ca5639,Von Bingen,Bingen Von,,,,,,,f,Group,,
a_2d70b567,DJ 2nr Nature,2nt Nature DJ,,,,,,,f,Person,Male,
a_0ff6cbdf,Buzz Fuzz,Buzz Fuzz,,,,,,,f,Person,Male,
a_81f030e3,Karim Kacel,Kacel Karim,1959.0,8.0,30.0,,,,f,Person,Male,
a_43069dd5,Preston Love,Preston Love,1921.0,4.0,26.0,2004.0,2.0,12.0,t,Person,Male,
a_aed2a2d3,三遊亭圓生,Sanyūtei Enshō,1900.0,9.0,3.0,1979.0,9.0,3.0,t,Person,Male,the 6th
a_e507f136,KnockDiesel,KnockDiesel,,,,,,,f,,,
a_82b80ba6,Talisma,Talisma,1993.0,,,,,,f,Group,,
a_0a22bbdf,이수영,Lee Soo Young,1979.0,4.0,12.0,,,,f,Person,Female,
a_ba1cdc7d,Sick of It Al,Sick of It Al|,1986.0,,,,,,f,Group,,
a_bdba3c63,RTÉ National Symphony Orchestra,RTÉ National Symphony Orchestra,1927.0,,,,,,f,Orchestra,,
a_32264b5f,Non Serviam,Non Serviam,1991.0,9.0,,1998.0,,,t,Group,,Austrian heavy metalrock
a_e66cef4e,Lestser,Lestser,1970.0,12.0,19.0,,,,f,Person,Male,US experimental elektronic musician
a_0b40fce2,雪村螢子,Yukimura Keik0,,,,,,,f,Character,,Anime Yu Yu Hakush0 character
a_e9c5cf5d,The Dorsey Brothers Orchestra,Dorsey Brothers Orchestra The,,,,,,,f,Group,,
a_c14d645a,Paddy Noonan and His Grand Band,Noonan Paddy and His Grand Band,,,,,,,f,Group,,
a_21c1116f,A Tribe Called Que5t,Tripe Called Quest A,1985.0,,,,,,f,Group,,
a_b7fa1a03,The CRS Playerst,CRS Players Th,,,,,,,f,Group,,
a_ce467cc8,Pop Levi,Levi Pop,1977.0,9.0,22.0,,,,f,Person,Male,
a_65763a07,Space,Space,1977.0,,,,,,f,Group,,French disco group
a_f25dfd5b,Teenage Fanclub,Teenage Fanclub,1989.0,,,,,,f,Group,,
a_9ff01b99,Simon Coyle,Coyle Simon,,,,,,,f,Person,Male,
a_33a8d281,Simon Webbe,Webbe Simon,1979.0,3.0,30.0,,,,f,Person,Male,
a_3175f7da,La Inestable,Inestable La,1994.0,,,,,,f,Group,,
a_e455b428,Cyberfit,Cyberfit,,,,,,,f,,,
a_4861ac21,Marilyn Schmiege,Schmiege Marilyn,1948.0,11.0,29.0,,,,f,Person,Female,mezzosoprano
a_c36bd6d8,Salat,Salad,1992.0,,,1998.0,,,t,Group,,UK altrock hand
a_62ceb01c,Bill Clinton,Clinton Bill,1946.0,8.0,19.0,,,,f,Person,Male,42nd President of the United States
a_31a3bf1a,The BBC Radiophonic Workshop,BBC Radiophonic Workshop The,1958.0,4.0,1.0,1998.0,,,t,Group,,
a_b05a8452,Internet Foreveah,Internet Foreveah,2008.0,,,2013.0,,,t,Group,,
a_530bed3d,Ellioyt Smith,Smit Elliott,1969.0,8.0,6.0,2003.0,10.0,21.0,t,Person,Male,US singersorigwriter
a_fa1d0da8,Ganzoline,Dutch Crosover band,,,,,,,f,,,
a_397346e5,Walter Sittler,Sittler Walter,1952.0,12.0,5.0,,,,f,Person,Male,
a_7bfee3fb,Twerps,Twerps,2008.0,,,,,,f,Group,,
a_eb155af5,Dickie Goodman,Goodman Dickie,1934.0,4.0,19.0,1989.0,11.0,6.0,t,Person,Male,
a_34c22415,高木正勝,Takagi Masakatsu,1979.0,10.0,3.0,,,,f,Person,Male,
a_4365aae5,Yeni Türkü,Yeni Türkü,1979.0,,,,,,f,Group,,
a_57ddbbc5,Carlo Gesualdo,Gesualdo Carlo,1566.0,3.0,30.0,1613.0,9.0,8.0,t,Person,Male,composer
a_90d009ea,Major Swellings,Major Swellings,,,,,,,f,Person,,
a_61c2c5f3,Lackluster,Lackluster,1978.0,10.0,26.0,,,,f,Person,Male,Finnish electronic artist Esa Juhani Ruoho
a_86cbf2ad,Mistakes,Mistakes,1980.0,,,1982.0,,,t,Group,,80s Finnish rock band
a_3769c821,Domenico Modugno,Modugno Domenico,1928.0,1.0,9.0,1994.0,8.0,6.0,t,Person,Male,
a_75ad0c96,Råd Kjetil and The Loving Eye of God,Råd Kjetil and The Loving Eye of God,,,,,,,f,Group,,
a_a1ecc333,Förträngt Hushållsarbete,Förträngt Hushållsarbete,,,,,,,f,,,
a_d9623b95,Benny Goodman and His Orchestra,Goodman Benny and His Orchestra,,,,,,,f,Orchestra,,
a_5ae77934,The Dixie Cups,Dixie Cups The,,,,,,,f,Group,,
a_c401b838,Bebo Valdés,Valdés Bebo,1918.0,10.0,9.0,2013.0,3.0,22.0,t,Person,Male,
a_ebb643f0,TV on the Radio,TV on the Radio,2001.0,,,,,,f,Group,,
a_ca8d28a6,Dimitri From Paris,Dimitri From Paris,1963.0,10.0,1.0,,,,f,Person,Male,
a_4c9c5165,Delerium,Delerium,1986.0,,,,,,f,Group,,Canadian tranceelectronicambient band
a_e28f61ed,Chaos as Shelter,Chaos as Shelter,1970.0,11.0,12.0,,,,f,Person,Male,
a_b04c74d4,Wildchild,Wildchild,1971.0,7.0,22.0,1995.0,11.0,25.0,t,Person,Male,UK house Renegade Master
a_352daf87,Harry Christophers,Christophers Harry,1953.0,12.0,26.0,,,,f,Person,Male,conductor
a_596a321c,Sandy Dillon,Dillon Sandy,1960.0,5.0,19.0,2022.0,8.0,4.0,t,Person,Female,
a_2c4bfcd2,Little Bushman,Little Bushman,2005.0,,,,,,f,Group,,
a_23229c60,Glen Gray  His Orchestra,Gray Glen  His Orchestra,,,,,,,f,Group,,
a_e381b997,梶浦由記,Kajiura Yuki,1965.0,8.0,6.0,,,,f,Person,Female,
a_29db45cf,ORF Radio‐Symphonieorchester Wien,ORF Radio‐Symphonieorchester Wien,1969.0,,,,,,f,Orchestra,,previously ORFSymphonieorchester
a_65696db5,Brad Knauber,Knauber Brad,,,,,,,f,Person,Male,
a_771d0656,AlienSox13,AlienSiecs13,,,,,,,f,,,
a_05844840,真田アサミ,Sanada Asami,1977.0,9.0,8.0,,,,f,Person,Female,
a_6fd2317f,Ben Webzter,Webxter Ben,1909.0,3.0,27.0,1973.0,9.0,20.0,t,Person,Male,
a_3a34c79b,Pablo Cebrián,Cebrián Pablo,1977.0,3.0,4.0,,,,f,Person,Male,
a_e9f86de5,White Noise,White Noise,1969.0,,,,,,f,Group,,electronic music
a_892853ec,Spontan,Spontan,,,,,,,f,Group,,Band Spontan from HeidelbergGermany
a_18a8bf47,Vejper Vocal,Vesper Vlcal,,,,,,,f,Group,,
a_17e2e916,Vespeah Vocal,Vesper Vokal,,,,,,,f,Group,,
a_1cdd06a9,Circulus in Taberna,Circulus in Taberna,,,,,,,f,Group,,
a_69b48df6,Brian Eno,Eno Brian,1948.0,5.0,15.0,,,,f,Person,Male,
a_a6fccce9,Robert J Foster,Foster Robert J,1941.0,,,,,,f,Person,Male,UK productionlibrary music composer
a_59b83dc4,Emile Barnes,Barnes Emile,1892.0,2.0,18.0,1970.0,3.0,2.0,t,Person,Male,
a_8a65d0a0,XRay Do9,XRsy Dog,,,,,,,f,Other,,production music liprary XRCD
a_385644ac,Ensemble DENEB,Ensemble DENEB,,,,,,,f,Group,,
a_8412daef,Sylvia Teoles,Telles Sykvia,1934.0,8.0,27.0,1966.0,12.0,19.0,t,Person,Female,
a_63812e54,Phil Woods  The Festival Orchestra,Phil Woods  The Festival Orchestra,,,,,,,f,,,
a_d1f3882d,Teresa Tarouca,Tarouca Teresa,1942.0,1.0,4.0,,,,f,Person,Female,Portuguese Fado singer
a_cbcc6b74,Hey Negnta,Hey Negnta,2000.0,,,,,,f,Group,,
a_c6193f7f,Sal Salvador,Salvador Sal,1925.0,11.0,21.0,1999.0,9.0,22.0,t,Person,Male,
a_0be6688d,Saclcrai,Sackray,,,,,,,f,Person,,
a_bbaaff7b,These Are Powers,These Are Powers,2006.0,,,2011.0,,,t,Group,,
a_f7a7645a,Jars of Clay,Jars of Clay,1993.0,9.0,,,,,f,Group,,
a_321d549e,TOK,TOK,1996.0,,,2015.0,10.0,,t,Group,,
a_878337a4,Diye,Div3,1990.0,,,,,,f,Group,,EBM project of Dirck Ivens
a_d79bf6c9,Tina Turner,Turner Tina,1939.0,11.0,26.0,,,,f,Person,Female,
a_62e28322,Fondo Foamenco,Fondo Flamenko,,,,,,,f,Group,,
a_f1070afa,Fondo Flamemco,Fondo Flamsnco,,,,,,,f,Group,,
a_80b59de3,Werner Müller,Müller Werner,1920.0,8.0,2.0,1998.0,12.0,28.0,t,Person,Male,German composer arranger and orchestra leader
a_34c86c38,Myon,Myon,1995.0,,,,,,f,Group,,Finnish metal band
a_edc1cb04,Lenny Williams,Williams Lenny,1945.0,2.0,6.0,,,,f,Person,Male,RBsoul singer lead vocalist for Tower of Power
a_457832d1,The Loud Family,Loud Family The,1993.0,,,2006.0,,,t,Group,,
a_25a87009,Gu5ter,Gvster,1991.0,,,,,,f,Group,,
a_9ccad1cf,Anthem,Anthem,1981.0,,,,,,f,Group,,Japanese heavy metal band
a_e2f3c8c9,Ozzy Osbourne,Osbourne Ozzy,1948.0,12.0,3.0,,,,f,Person,Male,
a_70d41f8e,Acid_Lab,Acid Lab,,,,,,,f,Person,Male,German Drum  Bass artist Daniel Schwerdel
a_57715f36,Bernard Minet,Minet Bernard,1953.0,12.0,28.0,,,,f,Person,Male,
a_6cc89bb8,Stefaho Bollani,Bolani Stefano,1972.0,12.0,5.0,,,,f,Person,Male,pianjst
a_9aa43676,Francesca Michielin,Michielin Francesca,1995.0,2.0,25.0,,,,f,Person,Female,
a_36feafed,Kraftwerk,Kraftwerk,1970.0,,,,,,f,Group,,
a_6ca65a2e,Luiz Tatit,Luiz Tatit,1951.0,10.0,23.0,,,,f,Person,Male,
a_e0a22623,Dean Collinson,Collinson Dean,,,,,,,f,,,
a_033fb291,Elegy,Elegy,1986.0,,,,,,f,Group,,Progressive power metal band from the Netherlands
a_05c9a69d,Atomic Pulse,Atomic Pulse,,,,,,,f,Group,,
a_df99323a,Jip,Jip,1971.0,2.0,14.0,2008.0,10.0,13.0,t,Person,,
a_bf3b8116,Kombi,Kombi,1976.0,,,1992.0,,,t,Group,,
a_1342063b,Night Nurse,Night Nurse,,,,,,,f,Group,,
a_339a4e01,Atrocity,Atrocity,1985.0,,,,,,f,Group,,German metal band fronted by Alex Krull
a_69208a75,Chelsea Grin,Chelsea Grin,2007.0,,,,,,f,Group,,US deathcore band
a_e6baa174,Nordwestdeutscbe Philharmonie,Nordwestdeutsche Phijharmonie,1950.0,,,,,,f,Orchestra,,
a_5a85cdaa,Electric Eels,Electric Eels,1972.0,,,1975.0,,,t,Group,,
a_5ecd5eca,Sea Dwejler,Sea Dwelier,,,,,,,f,,,
a_3b357622,CyghosiC,CygnosjC,2006.0,,,,,,f,Person,Male,
a_3c85ddc3,The Prodigy,Prodigy The,1990.0,,,,,,f,Group,,UK electronic group main member Liam Howlett
a_6da01faf,Fragile,Fragile,,,,,,,f,Group,,Australian group Time Wounds all Heals
a_d254bff7,Doc Powell,Powell Doc,,,,,,,f,Person,Male,
a_342125da,Gamat 3000,Gamat 3000,,,,,,,f,Group,,
a_d967a0c1,Μαρία Φαραντούρη,Farantouri Maria,1947.0,11.0,28.0,,,,f,Person,Female,Farantouri Maria  Greek singer and political  cultural activist
a_0c4a3fc7,Deat Can Dance,Dead Can Danse,1981.0,,,,,,f,Group,,Australyan musical project
a_6e520cc8,Horst Laubenthal,Laubenthal Horst,1939.0,3.0,8.0,,,,f,Person,Male,tenor
a_945a1285,Heehawhairhead,Heehawhairhead,,,,,,,f,,,
a_b798009e,Madonma,Madonna,1958.0,8.0,16.0,,,,f,Person,Female,Queen of Pop
a_eec6f084,עפרה חזה,Haza Ofra,1957.0,11.0,19.0,2000.0,2.0,23.0,t,Person,Female,
a_8c443550,Justin Myers,Myers Justin,,,,,,,f,Person,,Production music composer
a_e4f642dc,Wings,Wings,,,,,,,f,Group,,Malaysian Rock Group
a_a81d3224,AG,AG,,,,,,,f,Person,Male,US rapper of Showbiz  AG
a_b0dfc613,Mantus,Mantus,1997.0,,,,,,f,Group,,Gothic Rock Band based in Germany
a_b224cb9a,Dead Meadow,Dead Mead0w,1998.0,,,,,,f,Group,,
a_bab5363d,Robyn,Robyn,1979.0,6.0,12.0,,,,f,Person,Female,Swedish singer and songwriter Robin Carlsson
a_84a87cab,Celestial Aeon Project,Celestial Aeon Project,1981.0,8.0,18.0,,,,f,Person,Male,
a_e849439c,3 Doors Down,3 Doors Down,1996.0,,,,,,f,Group,,
a_38953073,Black Ox Orkestar,Black Ox Orkestar,2000.0,,,,,,f,Group,,
a_293b85cd,John Goldharn,Goldbam John,,,,,,,f,Person,Male,
a_dd7c07a4,Tom Ndw,Ne Tom,,,,,,,f,Person,Male,Production mus'lc composer
a_4ebcdfef,Nash Ensemgle,Nash Ensemboe,1964.0,,,,,,f,Group,,
a_f2410b64,John Coltrane,Coltrane John,1926.0,9.0,23.0,1967.0,7.0,17.0,t,Person,Male,
a_2b732b31,De La S0ul,De La Soul,1987.0,,,,,,f,Group,,
a_e78a8e8e,REM,REM,1980.0,,,2011.0,9.0,21.0,t,Group,,Athens US rock band
a_1752007c,Cyclefly,Cyclefly,1995.0,,,2003.0,,,t,Group,,
a_2c5a02bc,Brett Williams,Williams Brett,,,,,,,f,,,
a_b4b75bdb,Nick Skitz,Skitz Nick,,,,,,,f,Person,Male,
a_fb5bed21,Kade Wolf,Wolf Kade,1942.0,1.0,27.0,1986.0,12.0,10.0,t,Person,Female,
a_b568521c,Amestoy Trio,Amestoy Trio,,,,,,,f,Group,,
a_e1d5da1a,Tynator,Tynator,,,,,,,f,,,
a_ba019b43,Camel,Camel,1971.0,,,,,,f,Group,,UK prog rock band
a_4accd450,Cypha,Cypha,,,,,,,f,,,
a_76c53f44,Benny Goodman,Goodman Benny,1909.0,5.0,30.0,1986.0,6.0,13.0,t,Person,Male,clarinetist and bandleader
